timestamp,Temperature,Humidity,feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,weather,AQI
2019-09-13 05,23.0,89.0,30.85,26.0,27.86,1006,3.6,190,0.0,75,2,1
2019-09-13 06,23.123679822123407,87.31017231795444,30.85,26.0,27.75,1007,3.6,190,0.0,75,2,2
2019-09-13 07,24.171253822629968,83.17625799277175,32.06,27.0,28.65,1007,3.6,200,0.0,75,2,2
2019-09-13 08,25.483592880978865,76.45800889877641,31.89,27.4,28.92,1008,4.6,170,0.0,75,2,2
2019-09-13 09,27.76437899416505,66.83828841344818,30.97,27.4,30.0,1008,5.7,170,0.0,75,0,2
2019-09-13 10,29.45492487479132,59.812186978297156,34.57,29.81,32.22,1004,5.1,180,0.0,40,0,2
2019-09-13 11,30.121245828698555,56.555339265850954,35.56,30.0,32.78,1003,4.6,200,0.0,40,0,1
2019-09-13 12,30.812673707615343,54.445525291828794,35.34,31.0,32.22,1002,4.6,190,0.0,40,0,2
2019-09-13 13,31.87367835281024,50.4465776293823,33.88,30.1,31.19,1005,4.6,190,0.0,40,0,2
2019-09-13 14,31.435241801000558,50.79099499722068,37.19,30.39,31.0,1004,1.0,200,0.0,40,0,1
2019-09-13 15,30.650528658875903,55.59571508069004,36.11,29.27,31.0,1004,1.0,200,0.0,40,0,1
2019-09-13 16,28.65199226649481,66.72827173937199,36.35,28.2,30.4,1005,1.0,180,0.0,40,0,4
2019-09-13 17,26.611389521640092,74.5961331185066,37.12,29.55,30.4,1005,1.0,140,0.0,40,1,2
2019-09-13 18,26.584725987821678,70.04697986577182,37.04,29.47,30.4,1005,1.0,140,0.0,40,1,2
2019-09-13 19,25.62385688093783,70.66208122673481,35.39,27.0,29.21,1006,0.5,200,0.0,40,0,2
2019-09-13 20,25.58317499472205,73.66209984777271,34.23,27.0,28.02,1006,0.5,200,0.0,40,0,1
2019-09-13 21,25.591092937463888,74.68607493666386,34.1,27.0,27.86,1007,0.5,200,0.0,40,0,1
2019-09-13 22,25.56487099139943,76.6939240393804,33.18,27.2,27.47,1007,1.7,151,0.0,40,0,1
2019-09-13 23,24.614671763189477,78.70773145473132,33.26,27.2,27.51,1006,1.61,158,0.0,40,0,1
2019-09-14 00,24.617806864520716,82.59076211957911,33.16,27.2,27.52,1006,1.72,155,0.0,40,0,1
2019-09-14 01,24.599557767950397,84.59010200226672,33.07,26.92,27.21,1006,1.62,148,0.0,95,1,2
2019-09-14 02,23.65388291251778,86.54531916785206,32.98,26.92,27.27,1006,1.66,152,0.0,94,1,2
2019-09-14 03,24.587061137846337,85.64786556564455,33.55,27.19,27.43,1006,1.73,161,0.0,97,1,2
2019-09-14 04,24.57982754405849,85.6310976287308,33.01,26.8,27.46,1006,1.86,161,0.0,75,0,2
2019-09-14 05,24.276897414512092,87.03085904920769,34.59,28.0,28.6,1007,2.1,150,0.0,40,2,2
2019-09-14 06,24.554598499583214,85.97138093914977,34.47,28.0,28.47,1007,2.1,150,0.0,40,2,2
2019-09-14 07,26.961089494163428,74.1420233463035,35.09,27.8,29.49,1008,2.6,130,0.0,75,2,2
2019-09-14 08,29.449013614893023,61.37482634065017,34.01,27.8,30.0,1008,3.1,220,0.0,40,0,2
2019-09-14 09,31.787600778426466,51.487350569919386,33.01,27.8,32.0,1008,3.1,210,0.0,40,0,2
2019-09-14 10,33.50792326939116,46.71365026410897,35.49,30.75,32.4,1008,2.6,240,0.0,40,0,2
2019-09-14 11,33.475541967759874,43.45080600333519,35.76,31.8,33.0,1007,3.1,210,0.0,40,0,2
2019-09-14 12,34.0,43.63914373088685,36.23,32.4,33.02,1007,3.1,210,0.0,40,0,1
2019-09-17 07,18.194007490636704,59.95355805243447,33.72,28.2,30.2,1007,3.1,190,0.0,40,0,1
2019-09-17 08,22.1976647206005,45.60689463441757,33.36,29.41,30.2,1008,3.1,150,0.0,40,0,1
2019-09-17 09,21.864887406171807,43.77064220183486,32.74,28.2,31.0,1008,3.1,190,0.0,40,0,1
2019-09-17 10,21.291995490417136,44.665163472378815,35.94,31.05,32.6,1007,3.1,180,0.0,40,0,1
2019-09-17 11,21.15123714206283,45.33055323881012,36.0,32.19,33.0,1007,4.1,150,0.0,40,0,1
2019-09-17 12,21.820534223706172,42.64079020589872,37.3,32.34,33.0,1007,3.1,140,0.0,40,0,1
2019-09-17 13,21.22060470324748,43.912374020156776,36.34,32.6,33.65,1005,2.6,140,0.0,40,0,1
2019-09-17 14,21.381086405854212,42.341401632423306,36.58,31.6,35.0,1001,3.1,170,0.0,40,0,1
2019-09-17 15,20.847025495750707,44.046458923512745,34.62,31.64,33.0,1005,3.1,170,0.0,40,0,1
2019-09-17 16,19.81979977753059,46.92269187986653,33.97,31.28,33.0,1005,3.1,170,0.0,40,0,1
2019-09-17 17,18.652584769316288,53.61450806003335,38.18,31.21,32.0,1005,0.5,160,0.0,54,0,1
2019-09-17 18,17.710036141228798,58.73672504865166,38.07,31.1,32.0,1005,0.5,160,0.0,65,0,2
2019-09-17 19,17.313594662218517,63.246872393661384,37.0,29.2,30.51,1006,0.5,200,0.0,69,0,2
2019-09-17 20,17.205448985265498,66.24631637475674,35.76,28.97,29.22,1007,0.5,200,0.0,56,0,2
2019-09-17 21,17.045897079276777,65.45146036161336,35.62,28.8,29.2,1007,0.5,200,0.0,41,0,2
2019-09-17 22,16.692329071706506,65.85908838243468,31.24,27.8,28.15,1008,5.1,160,0.0,20,0,2
2019-09-17 23,16.31051752921536,67.6833611574847,31.51,27.45,28.0,1008,3.6,160,0.0,40,0,2
2019-09-18 00,16.402619113959318,67.70353859013653,30.5,27.0,27.8,1008,3.1,190,0.0,20,0,2
2019-09-18 01,15.48592922819727,69.78517692950683,32.39,26.63,27.0,1007,1.34,165,0.0,78,0,2
2019-09-18 02,15.595105672969966,70.41295884315906,29.18,26.0,27.0,1008,3.1,180,0.0,20,0,1
2019-09-18 03,15.110271480548557,71.08424293310944,32.04,26.02,27.0,1007,1.13,170,0.0,81,0,1
2019-09-18 04,14.532518065591994,73.59866592551417,32.11,26.27,26.6,1008,1.28,154,0.0,40,1,1
2019-09-18 05,14.391655076495132,74.33741307371348,32.15,26.6,29.0,1009,3.6,130,0.0,20,2,1
2019-09-18 06,18.183486238532108,60.82179594106199,32.33,26.6,29.0,1009,3.6,130,0.0,20,2,1
2019-09-18 07,21.81994998610725,49.5037510419561,34.42,28.6,30.4,1010,3.6,130,0.0,40,2,1
2019-09-18 08,23.512520868113523,40.78658875904285,34.04,28.6,31.0,1010,4.1,130,0.0,40,0,1
2019-09-18 09,23.064516129032263,38.6384872080089,34.42,28.6,31.0,1011,3.6,130,0.0,40,0,1
2019-09-18 10,22.09568845618915,42.03198887343533,35.43,31.07,34.0,1011,5.1,130,0.0,40,0,1
2019-09-18 11,21.340744858254585,42.923846581434134,35.48,31.4,33.0,1010,4.6,120,0.0,40,0,1
2019-09-18 12,21.15754376215616,42.994165045846074,35.71,31.4,34.0,1010,5.1,130,0.0,40,0,1
2019-09-18 13,20.718376424798446,46.01584653878232,37.82,32.23,35.56,1005,5.1,130,0.0,40,0,1
2019-09-18 14,20.729091414281744,47.43956654626285,40.14,32.34,35.56,1002,1.0,140,0.0,20,1,1
2019-09-18 15,18.90522512506948,53.751528627015006,30.73,29.29,30.64,1000,2.6,119,0.0,21,1,1
2019-09-18 16,19.09683739154772,53.49230338650993,39.9,26.6,33.33,1002,0.5,140,0.0,40,1,1
2019-09-18 17,18.470522803114573,57.05283648498332,36.93,26.6,32.4,1008,0.5,140,0.0,40,1,1
2019-09-18 18,17.166573971078975,57.56618464961068,36.71,26.6,32.4,1008,0.5,140,0.0,40,1,1
2019-09-18 19,16.317954419121733,68.64230127848805,35.6,27.2,29.69,1010,0.5,200,0.0,40,0,2
2019-09-18 20,16.025006946373992,68.27868852459017,34.17,27.2,28.16,1010,0.5,200,0.0,40,0,2
2019-09-18 21,15.751806559199554,71.93107281823235,34.05,27.2,27.98,1010,0.5,200,0.0,40,0,1
2019-09-18 22,14.958599611003056,74.02445123645457,32.84,27.0,27.34,1010,1.55,123,0.0,40,0,1
2019-09-18 23,14.289407839866556,73.74367528495969,32.84,26.87,27.22,1010,1.38,132,0.0,40,0,1
2019-09-19 00,14.248958043901085,74.8085579327591,32.91,26.92,27.25,1010,1.33,137,0.0,40,0,1
2019-09-19 01,14.298191933240615,76.05146036161334,32.7,26.6,26.92,1009,1.16,143,0.0,40,0,1
2019-09-19 02,13.79310344827586,76.6932703003337,32.94,26.47,27.22,1004,1.25,145,0.0,40,0,1
2019-09-19 03,13.718262806236082,77.8847438752784,32.31,26.21,26.6,1009,1.1,136,0.0,40,0,1
2019-09-19 04,13.473435326842838,78.64144645340751,31.79,26.2,26.46,1010,1.51,133,0.0,20,0,1
2019-09-19 05,13.120656102307477,79.45454545454545,31.61,27.55,28.0,1011,2.6,60,0.0,40,0,1
2019-09-19 06,19.15290519877676,58.31053655824298,31.78,27.81,28.0,1011,2.6,60,0.0,40,0,1
2019-09-19 07,25.97067039106145,35.14916201117318,33.82,28.0,29.8,1011,2.1,70,0.0,40,0,1
2019-09-19 08,25.10808557932759,35.8816337871631,33.69,28.0,31.0,1011,1.5,210,0.0,40,0,1
2019-09-19 09,23.863295359822175,38.33398166157266,35.42,28.0,33.33,1008,2.1,90,0.0,40,0,1
2019-09-19 10,21.600834492350486,42.14408901251738,37.09,30.92,34.44,1007,3.1,100,0.0,40,0,1
2019-09-19 11,21.204984598151782,43.606272752730334,38.25,31.2,35.56,1007,3.1,200,0.0,40,0,1
2019-09-19 12,20.432554210081662,47.128977752745705,38.49,31.2,35.0,1007,2.1,160,0.0,40,0,1
2019-09-19 13,20.988687782805425,45.04835972850678,39.15,33.33,35.0,1005,2.6,150,0.0,40,0,1
2019-09-19 14,20.874826147426983,45.48984700973575,39.38,32.94,35.56,1005,2.6,150,0.0,40,0,1
2019-09-19 15,20.314556609035137,47.13301728945901,40.03,31.82,35.56,1002,0.5,180,0.0,20,1,1
2019-09-19 16,20.216171158655182,49.8060572381217,37.4,30.56,32.6,1007,1.28,189,0.0,33,0,1
2019-09-19 17,18.62892906815021,55.95771905424201,36.52,30.4,31.77,1007,1.13,197,0.0,35,0,1
2019-09-19 18,17.219410456062292,61.564516129032256,36.32,30.47,31.64,1008,1.38,179,0.0,32,0,2
2019-09-19 19,17.112131329994437,60.67000556483028,34.98,28.8,30.38,1009,1.81,178,0.0,40,0,2
2019-09-19 20,16.676585094549498,60.79699666295884,33.93,28.45,28.96,1010,1.63,173,0.0,40,0,2
2019-09-19 21,16.83828841344818,62.44956932481245,33.27,28.46,29.0,1010,2.6,180,0.0,40,0,2
2019-09-19 22,16.710709318497912,65.82698191933241,34.02,27.78,28.13,1010,1.0,180,0.0,20,0,1
2019-09-19 23,16.542825361512794,66.51390433815351,32.42,27.71,28.11,1010,2.6,200,0.0,20,0,1
2019-09-20 00,16.31739855475264,68.09505280711507,34.04,27.74,28.18,1009,1.0,180,0.0,20,0,1
2019-09-20 01,16.346465493154508,69.02291142777311,31.63,27.0,27.62,1009,3.1,220,0.0,4,0,2
2019-09-20 02,16.056142301278488,69.92773763201778,30.85,26.0,27.6,1009,3.1,220,0.0,5,0,3
2019-09-21 13,35.72456575682382,33.843052109181144,37.19,32.2,35.6,1007,5.1,200,0.0,40,1,1
2019-09-21 14,35.25973303670745,34.214126807563964,39.27,32.45,35.6,1005,1.0,180,0.0,40,1,1
2019-09-21 15,33.73596442468037,39.090605892162316,39.88,30.8,36.11,999,1.0,180,0.0,40,1,1
2019-09-21 16,32.2653685674548,44.29513212795549,36.28,30.72,31.11,1000,0.5,180,0.0,20,0,1
2019-09-21 17,31.273283291631923,48.860995273839315,35.81,30.23,31.0,1005,0.5,180,0.0,20,0,1
2019-09-21 18,28.18060572381217,60.846346207279794,35.93,30.41,31.0,1006,0.5,180,0.0,20,0,1
2019-09-21 19,26.97350808700502,66.44562186279978,34.99,27.4,29.99,1008,1.0,160,0.0,47,0,1
2019-09-21 20,26.26668520578421,67.96857619577308,33.6,27.4,28.52,1008,1.0,160,0.0,35,0,1
2019-09-21 21,26.0,69.31397610447347,33.25,27.4,28.07,1008,1.0,160,0.0,49,0,1
2019-09-21 22,26.0,71.07784598214286,30.48,26.0,27.35,1009,3.1,220,0.0,40,2,1
2019-09-21 23,25.975826618505145,71.6574048346763,31.9,26.0,27.36,1009,2.1,210,0.0,40,2,2
2019-09-22 00,25.48998330550918,71.94936004451864,31.88,26.0,27.32,1009,2.1,230,0.0,40,2,3
2019-09-22 01,25.86492495831017,69.02640355753196,31.94,26.0,27.11,1009,1.5,210,0.0,40,2,3
2019-09-22 02,25.194328607172647,70.56630525437865,31.83,26.0,26.87,1009,1.5,210,0.0,40,2,2
2019-09-22 03,24.41539316476799,75.30786329535981,32.57,26.2,26.72,1008,0.56,25,0.0,63,0,2
2019-09-22 04,23.873916689963657,79.65473860777188,31.76,25.8,26.65,1009,1.14,17,0.0,77,0,2
2019-09-22 05,23.181439288691305,84.16782439566545,32.24,25.8,28.19,1009,1.5,220,0.0,20,2,3
2019-09-22 06,25.28912983041423,75.16624965248819,32.9,27.0,27.93,1010,1.5,220,0.0,20,2,2
2019-09-22 07,29.846901917199226,59.143095304251176,34.01,27.8,29.58,1011,1.5,210,0.0,20,2,2
2019-09-23 08,19.352307028891765,58.43984476067271,33.81,27.97,29.0,1012,4.1,90,0.0,75,2,2
2019-09-23 09,22.26179775280899,44.89073033707865,34.43,28.0,29.7,1012,2.38,113,0.0,40,0,1
2019-09-23 10,21.619855394883203,44.610956618464954,34.44,30.06,33.0,1012,2.6,50,0.0,40,0,1
2019-09-23 11,20.345019476905954,46.78436282693379,37.76,31.74,32.13,1011,1.0,90,0.0,20,0,1
2019-09-23 12,21.00611620795107,46.27133722546567,35.12,31.8,33.0,1010,3.1,90,0.0,40,0,1
2019-09-23 13,18.717143651014172,52.310919699916646,33.26,28.6,33.0,1009,3.1,90,0.0,40,0,1
2019-09-23 14,15.848442714126806,66.53587319243604,35.8,28.6,30.79,1009,0.5,200,0.0,40,1,1
2019-09-23 15,16.867982212340188,61.718732629238474,34.62,28.6,29.18,1008,0.5,200,0.0,40,1,1
2019-09-23 16,17.166481378543633,59.85408560311284,35.17,28.71,31.0,1008,0.5,90,0.0,40,0,2
2019-09-23 17,16.032167832167833,66.25622377622378,34.81,28.84,29.2,1008,0.5,90,0.0,40,0,1
2019-09-23 18,15.462644488299974,68.8553707358331,34.73,28.83,29.2,1009,0.5,90,0.0,40,0,1
2019-09-23 19,14.58208124652198,69.01335559265442,32.87,27.4,28.34,1010,1.9,114,0.0,20,0,2
2019-09-23 20,14.307178631051752,70.50751252086813,32.0,27.23,27.47,1011,2.06,105,0.0,20,0,2
2019-09-23 21,14.12945434298441,73.6912583518931,31.72,27.24,27.52,1011,2.45,112,0.0,20,0,1
2019-09-23 22,13.582545858810448,76.27793218454697,31.66,26.6,26.96,1011,2.44,109,0.0,20,0,1
2019-09-23 23,13.828698553948831,76.93520578420467,31.78,26.6,27.14,1011,2.47,103,0.0,20,0,1
2019-09-24 00,13.805176732535484,77.36431951015864,31.78,26.6,27.13,1011,2.48,99,0.0,20,0,1
2019-09-24 01,13.598554350847929,78.46455379482903,31.2,26.2,26.93,1011,2.82,99,0.0,20,0,1
2019-09-24 02,13.384209063108148,78.93299972199054,31.39,26.2,26.88,1010,2.48,96,0.0,20,0,1
2019-09-24 03,13.542547274749722,79.146829810901,30.4,25.65,26.2,1010,2.69,94,0.0,20,0,1
2019-09-24 04,13.213670464017785,79.50013892747984,32.32,25.71,26.2,1010,0.5,90,0.0,40,1,1
2019-09-24 05,13.222314969393434,81.04618809126322,33.35,26.2,27.26,1010,0.5,90,0.0,40,1,1
2019-09-24 06,13.363459399332593,80.47163515016685,32.22,26.2,28.0,1012,3.1,110,0.0,75,2,1
2019-09-24 07,14.375764313507506,76.80044469149527,33.64,27.4,29.0,1012,3.1,110,0.0,75,2,1
2019-09-24 08,15.924937447873228,70.94940227967751,32.72,27.4,29.0,1012,4.1,120,0.0,75,0,1
2019-09-24 09,20.3763201778766,53.66175653140635,35.21,27.4,29.0,1012,0.5,90,0.0,40,0,1
2019-09-24 10,18.105862739649908,57.87718810780772,35.84,28.67,29.6,1011,0.5,70,0.0,40,0,1
2019-09-24 11,19.04667963323145,54.238677410391766,33.61,29.0,29.7,1011,4.1,80,0.86,75,4,1
2019-09-24 12,15.297913769123786,71.6848400556328,35.7,29.6,30.13,1011,2.6,100,0.91,75,4,1
2019-09-24 13,14.942468037798774,77.57059477487493,33.32,26.0,30.0,1010,2.6,100,0.72,75,4,1
2019-09-24 14,16.349638688160088,67.0822679266259,37.24,26.0,32.22,1003,1.0,180,0.47,90,4,1
2019-09-24 15,15.638132295719846,71.06170094496943,32.26,26.0,26.65,1009,1.0,180,0.11,90,4,1
2019-09-24 16,13.685102834908283,76.15981100611451,31.43,25.2,29.0,1008,3.49,107,1.5,90,5,1
2019-09-24 17,12.697415948874688,78.1492081133648,31.62,25.2,29.0,1009,3.46,108,1.5,90,5,1
2019-09-24 18,12.933537263626251,78.71774193548387,30.25,25.2,26.65,1010,3.58,123,3.11,90,5,1
2019-09-24 19,12.779383161989443,77.97304806890803,31.61,25.6,26.29,1012,1.0,140,0.0,40,1,1
2019-09-24 20,13.123886414253898,77.92344097995546,30.91,25.38,25.6,1012,1.0,140,0.0,40,1,1
2019-09-24 21,13.193709991650431,77.11188421931533,31.0,25.5,25.6,1012,1.0,140,0.0,40,1,1
2019-09-24 22,12.90041841004184,76.38940027894003,26.82,24.8,25.25,1013,5.7,100,0.66,75,4,1
2019-09-24 23,12.361281337047355,79.74233983286908,30.23,24.8,25.12,1012,1.0,140,1.44,90,4,1
2019-09-25 00,12.21874125874126,81.45902097902099,30.24,24.8,25.18,1012,1.0,140,1.12,90,4,1
2019-09-25 01,12.096456692913385,82.31917885264342,25.89,24.0,25.15,1011,5.7,130,1.34,90,4,1
2019-09-25 02,11.752967778405877,82.57857546636518,26.33,24.0,25.14,1011,5.1,120,1.32,75,4,1
2019-09-25 03,12.104340567612688,82.06371730662215,26.75,24.0,25.75,1011,5.1,120,0.79,75,4,1
2019-09-25 11,25.507480199471985,73.46230566148431,29.05,26.6,27.42,1015,5.1,100,0.0,75,0,1
2019-09-25 12,25.00333796940195,75.15994436717664,29.42,26.6,28.09,1014,5.1,100,0.0,75,0,1
2019-09-25 13,25.18409343715239,73.22330367074527,33.02,26.98,28.24,1013,1.0,140,0.0,40,1,1
2019-09-25 14,25.124860956618466,73.23192436040044,32.38,26.27,27.5,1012,1.0,140,0.0,40,1,1
2019-09-25 15,24.880912632164716,75.71452420701169,32.49,26.73,27.5,1013,1.0,140,0.0,40,1,1
2019-09-25 16,24.12319243604005,78.31729699666295,32.02,26.39,26.6,1013,1.0,70,1.85,40,4,1
2019-09-25 17,23.52279043913285,83.08254585881045,31.99,26.31,26.6,1014,1.0,70,0.79,40,4,2
2019-09-25 18,23.0,87.97497914929106,31.87,26.17,26.6,1014,1.0,70,0.55,40,4,1
2019-09-25 19,22.92884936075598,90.4663702056698,31.82,25.8,26.11,1015,0.5,140,0.0,90,1,1
2019-09-25 20,22.994163424124512,90.40161200667038,31.31,25.4,25.8,1016,0.5,140,0.0,90,1,1
2019-09-25 21,22.96582383995555,90.82689636010002,31.31,25.41,25.8,1016,0.5,140,0.0,90,1,1
2019-09-25 22,22.731849791376916,91.96411682892906,29.63,25.26,25.6,1016,2.64,124,0.0,40,0,2
2019-09-25 23,22.638564273789648,91.8288814691152,29.99,25.44,25.6,1016,2.36,125,0.0,40,0,2
2019-09-26 00,22.580254041570438,91.73152424942265,30.32,25.43,25.6,1016,1.87,116,0.0,40,0,2
2019-09-26 01,22.10625869262865,92.35215577190544,30.2,25.3,25.6,1015,1.88,110,0.0,75,0,2
2019-09-26 02,22.0027808676307,93.75778642936596,29.93,25.25,25.6,1015,2.24,100,0.0,75,0,2
2019-09-26 03,22.022459292532293,94.0,28.92,24.0,25.6,1015,2.1,110,0.0,90,2,2
2019-09-26 04,22.022518765638036,93.96747289407841,28.82,24.0,25.4,1015,2.1,110,0.0,90,2,2
2019-09-26 05,22.0,94.0,30.4,25.36,25.43,1015,1.78,106,0.0,90,0,2
2019-09-26 06,22.0,94.0469835974423,30.38,25.32,25.4,1016,1.74,125,0.0,90,0,2
2019-09-26 07,22.316476799110866,91.65823839955543,30.83,25.75,26.0,1016,2.03,116,0.57,90,4,2
2019-09-26 08,23.0,88.71551724137932,30.7,25.7,26.0,1016,2.24,121,0.4,90,4,2
2019-09-26 09,23.683653578390423,85.76441102756894,30.49,25.73,26.0,1017,2.6,90,0.53,90,4,2
2019-09-26 10,24.353170189099004,80.52641824249166,31.4,26.69,27.05,1018,2.6,90,0.0,90,0,2
2019-09-26 11,23.914976382328426,84.82911919977772,30.82,25.2,27.4,1017,2.6,100,0.55,90,4,2
2019-09-26 12,23.357142857142854,87.05697609783212,31.06,25.2,27.79,1016,2.6,100,1.42,90,4,2
2019-09-26 13,23.74756470915669,86.36181463957695,29.93,23.4,26.97,1014,2.25,145,1.45,90,4,2
2019-09-26 14,22.037552155771905,82.30709318497914,29.99,23.4,26.93,1014,1.84,127,0.73,90,4,1
2019-09-26 15,22.085857182550708,83.1158655181995,29.26,23.4,25.57,1014,1.63,121,1.05,90,4,1
2019-09-26 16,22.01705339670115,84.91109868604977,29.78,24.0,25.76,1014,1.54,119,1.96,40,4,2
2019-09-26 17,21.797718419588204,88.97968836950474,27.38,20.0,29.0,909,1.63,148,4.04,40,4,2
2019-09-26 18,21.560901001112352,90.88236929922137,27.18,20.0,29.0,903,1.57,137,1.21,40,4,2
2019-09-26 19,21.26230876216968,91.65452016689846,29.36,24.0,25.01,1015,1.49,130,0.0,90,0,1
2019-09-26 20,21.99722145040289,90.81856071130869,28.65,24.0,24.35,1016,1.62,121,0.0,90,0,2
2019-09-26 21,21.832453459294246,91.17171436510141,28.72,24.0,24.5,1016,1.0,220,0.0,90,2,2
2019-09-26 22,21.587367835281025,91.04757929883137,28.4,23.8,24.07,1016,1.0,220,0.0,90,2,2
2019-09-26 23,21.431608391608396,91.95776223776224,28.12,23.8,24.2,1016,1.5,230,0.0,90,2,1
2019-09-27 00,21.216694772344013,92.97020798201237,27.91,23.8,24.24,1016,1.0,230,0.0,90,2,2
2019-09-27 01,21.11739745403112,93.0,27.67,23.3,24.13,1015,1.0,210,0.0,90,2,2
2019-09-27 02,21.0,94.665243381725,27.33,23.3,24.22,1015,1.5,220,0.0,90,2,1
