15-12-2020, 14:42:54,2155,340,1000,1647,0.18, ,50.54,90,24.22
15-12-2020, 14:42:59,2156,340,1000,1647,0.19, ,49.8,90.19,24.25
15-12-2020, 14:43:04,2157,340,1000,1647,0.19, ,48.59,90.19,24.25
15-12-2020, 14:43:09,2158,330,1000,1623,0.19, ,48.35,90.19,24.22
15-12-2020, 14:43:15,2159,330,1000,1623,0.19, ,48.83,90.12,24.25
15-12-2020, 14:43:20,2160,330,1000,1623,0.19, ,49.31,90.06,24.25
15-12-2020, 14:43:25,2161,339,1000,1613,0.19, ,48.35,90.06,24.25
15-12-2020, 14:43:30,2162,339,1000,1613,0.19, ,48.11,90.12,24.28
15-12-2020, 14:43:35,2163,339,1000,1613,0.19, ,48.83,90,24.28
15-12-2020, 14:43:41,2164,356,1000,1586,0.19, ,49.31,89.94,24.31
15-12-2020, 14:43:46,2165,356,1000,1586,0.19, ,51.79,89.94,24.28
15-12-2020, 14:43:51,2166,356,1000,1586,0.18, ,55.15,89.62,24.28
15-12-2020, 14:43:56,2167,356,1000,1614,0.17, ,59.82,89.69,24.31
15-12-2020, 14:44:01,2168,344,1000,1662,0.16, ,63.62,89.5,24.28
15-12-2020, 14:44:07,2169,344,1000,1662,0.16, ,65.44,89.25,24.28
15-12-2020, 14:44:12,2170,325,1000,1697,0.15, ,66.06,89.06,24.25
15-12-2020, 14:44:17,2171,345,1000,1679,0.15, ,66.99,89.19,24.28
15-12-2020, 14:44:22,2172,345,1000,1679,0.14, ,67.94,89.19,24.31
15-12-2020, 14:44:27,2173,336,1000,1693,0.14, ,67.31,89.31,24.31
15-12-2020, 14:44:32,2174,347,1000,1711,0.14, ,66.37,89.31,24.31
15-12-2020, 14:44:38,2175,347,1000,1711,0.14, ,65.75,89.31,24.34
15-12-2020, 14:44:43,2176,320,1000,1706,0.14, ,66.37,89.37,24.31
15-12-2020, 14:44:48,2177,309,1000,1795,0.13, ,67.62,89.37,24.31
15-12-2020, 14:44:53,2178,309,1000,1795,0.13, ,68.26,89.37,24.34
15-12-2020, 14:44:58,2179,309,1000,1795,0.13, ,67.62,89.5,24.34
15-12-2020, 14:45:04,2180,321,1000,1811,0.13, ,67.31,89.5,24.34
15-12-2020, 14:45:09,2181,321,1000,1811,0.13, ,65.75,89.62,24.34
15-12-2020, 14:45:15,2182,321,1000,1811,0.13, ,63.62,89.75,24.34
15-12-2020, 14:45:20,2183,309,1000,1804,0.13, ,62.43,89.69,24.34
15-12-2020, 14:45:25,2184,309,1000,1804,0.13, ,60.97,89.94,24.34
15-12-2020, 14:45:30,2185,309,1000,1804,0.13, ,59.82,90,24.34
15-12-2020, 14:45:35,2186,324,1000,1832,0.13, ,58.97,89.94,24.34
15-12-2020, 14:45:41,2187,324,1000,1832,0.14, ,57.86,90.06,24.34
15-12-2020, 14:45:46,2188,324,1000,1832,0.14, ,58.14,89.94,24.37
15-12-2020, 14:45:51,2189,319,1000,1885,0.14, ,57.04,90,24.34
15-12-2020, 14:45:56,2190,319,1000,1885,0.14, ,57.04,89.75,24.41
15-12-2020, 14:46:01,2191,319,1000,1885,0.14, ,56.76,89.69,24.37
15-12-2020, 14:46:07,2192,319,1000,1885,0.14, ,56.76,89.69,24.34
15-12-2020, 14:46:12,2193,341,1000,1798,0.14, ,55.95,89.75,24.41
15-12-2020, 14:46:18,2194,341,1000,1798,0.14, ,55.95,89.37,24.37
15-12-2020, 14:46:23,2195,341,1000,1798,0.14, ,56.49,89.19,24.34
15-12-2020, 14:46:28,2196,319,1000,1783,0.14, ,57.31,89.19,24.34
15-12-2020, 14:46:33,2197,319,1000,1783,0.14, ,56.49,89.25,24.34
15-12-2020, 14:46:38,2198,319,1000,1783,0.14, ,57.04,89.19,24.34
15-12-2020, 14:46:43,2199,325,1000,1775,0.14, ,57.04,89,24.37
15-12-2020, 14:46:49,2200,325,1000,1775,0.14, ,55.68,89,24.34
15-12-2020, 14:46:54,2201,325,1000,1775,0.13, ,56.22,88.94,24.34
15-12-2020, 14:46:59,2202,319,1000,1792,0.13, ,54.62,88.94,24.34
15-12-2020, 14:47:04,2203,319,1000,1792,0.13, ,54.89,89.06,24.34
15-12-2020, 14:47:09,2204,319,1000,1792,0.13, ,54.62,89.12,24.37
15-12-2020, 14:47:15,2205,332,1000,1741,0.13, ,54.1,89.25,24.41
15-12-2020, 14:47:20,2206,332,1000,1741,0.13, ,53.58,89.62,24.37
15-12-2020, 14:47:25,2207,332,1000,1741,0.13, ,53.58,89.69,24.37
15-12-2020, 14:47:30,2208,329,1000,1761,0.13, ,53.58,89.75,24.41
15-12-2020, 14:47:35,2209,329,1000,1761,0.14, ,52.04,89.94,24.41
15-12-2020, 14:47:41,2210,329,1000,1761,0.14, ,51.79,89.62,24.41
15-12-2020, 14:47:46,2211,342,1000,1797,0.14, ,51.28,89.44,24.37
15-12-2020, 14:47:51,2212,342,1000,1797,0.14, ,52.55,89.37,24.37
15-12-2020, 14:47:56,2213,342,1000,1797,0.14, ,52.29,89.31,24.41
15-12-2020, 14:48:01,2214,329,1000,1757,0.14, ,52.8,89.31,24.37
15-12-2020, 14:48:07,2215,329,1000,1757,0.14, ,53.32,89.25,24.41
15-12-2020, 14:48:12,2216,329,1000,1757,0.14, ,52.29,89.44,24.41
15-12-2020, 14:48:17,2217,334,1000,1767,0.14, ,52.8,89.62,24.37
15-12-2020, 14:48:22,2218,334,1000,1767,0.14, ,52.29,89.69,24.37
15-12-2020, 14:48:27,2219,334,1000,1767,0.14, ,52.04,89.81,24.44
15-12-2020, 14:48:33,2220,332,1000,1794,0.14, ,51.79,89.75,24.41
15-12-2020, 14:48:38,2221,332,1000,1794,0.14, ,51.53,89.69,24.41
15-12-2020, 14:48:43,2222,332,1000,1794,0.15, ,54.1,89.37,24.41
15-12-2020, 14:48:48,2223,336,1000,1773,0.14, ,54.1,89.25,24.41
15-12-2020, 14:48:53,2224,336,1000,1773,0.14, ,54.89,89.19,24.41
15-12-2020, 14:48:59,2225,336,1000,1773,0.14, ,55.42,89.12,24.41
15-12-2020, 14:49:04,2226,325,1000,1777,0.14, ,55.42,89,24.37
15-12-2020, 14:49:09,2227,325,1000,1777,0.14, ,55.42,89.06,24.41
15-12-2020, 14:49:14,2228,325,1000,1777,0.14, ,55.42,89.25,24.41
15-12-2020, 14:49:19,2229,321,1000,1771,0.14, ,56.22,89.31,24.41
15-12-2020, 14:49:25,2230,321,1000,1771,0.14, ,55.68,89.31,24.41
15-12-2020, 14:49:30,2231,321,1000,1771,0.14, ,55.15,89.31,24.41
15-12-2020, 14:49:35,2232,321,1000,1804,0.14, ,55.42,89.31,24.41
15-12-2020, 14:49:40,2233,321,1000,1804,0.14, ,55.42,89.37,24.41
15-12-2020, 14:49:45,2234,321,1000,1804,0.14, ,55.42,89.44,24.41
15-12-2020, 14:49:50,2235,321,1000,1804,0.14, ,54.89,89.5,24.37
15-12-2020, 14:49:56,2236,321,1000,1804,0.14, ,54.89,89.44,24.37
15-12-2020, 14:50:01,2237,321,1000,1804,0.14, ,54.89,89.5,24.37
15-12-2020, 14:50:06,2238,321,1000,1804,0.14, ,54.1,89.56,24.37
15-12-2020, 14:50:11,2239,321,1000,1804,0.14, ,54.1,89.62,24.37
15-12-2020, 14:50:16,2240,321,1000,1804,0.14, ,54.1,89.75,24.34
15-12-2020, 14:50:22,2241,321,1000,1804,0.14, ,54.1,89.62,24.34
15-12-2020, 14:50:27,2242,321,1000,1804,0.14, ,53.84,89.81,24.37
15-12-2020, 14:50:32,2243,321,1000,1804,0.14, ,52.8,89.75,24.34
15-12-2020, 14:50:37,2244,321,1000,1804,0.15, ,51.79,89.62,24.37
15-12-2020, 14:50:42,2245,321,1000,1804,0.15, ,51.79,89.56,24.41
15-12-2020, 14:50:48,2246,321,1000,1804,0.15, ,52.04,89.56,24.37
15-12-2020, 14:50:53,2247,321,1000,1804,0.15, ,52.29,89.37,24.34
15-12-2020, 14:50:58,2248,321,1000,1804,0.15, ,52.04,89.31,24.37
15-12-2020, 14:51:03,2249,321,1000,1804,0.15, ,52.29,89.19,24.37
15-12-2020, 14:51:08,2250,321,1000,1804,0.15, ,52.8,88.94,24.37
15-12-2020, 14:51:14,2251,321,1000,1804,0.15, ,51.79,88.81,24.37
15-12-2020, 14:51:19,2252,321,1000,1804,0.15, ,52.8,88.75,24.34
15-12-2020, 14:51:24,2253,321,1000,1804,0.15, ,52.55,88.81,24.37
15-12-2020, 14:51:29,2254,321,1000,1804,0.14, ,52.29,88.87,24.34
15-12-2020, 14:51:34,2255,321,1000,1804,0.14, ,51.79,88.81,24.31
15-12-2020, 14:51:40,2256,321,1000,1804,0.14, ,51.28,88.94,24.34
15-12-2020, 14:51:45,2257,321,1000,1804,0.14, ,51.79,89.06,24.34
15-12-2020, 14:51:50,2258,321,1000,1804,0.14, ,50.78,89.12,24.37
15-12-2020, 14:51:55,2259,321,1000,1804,0.14, ,50.29,89.31,24.34
15-12-2020, 14:52:00,2260,321,1000,1804,0.14, ,49.8,89.19,24.34
15-12-2020, 14:52:06,2261,321,1000,1804,0.14, ,49.31,89.31,24.34
15-12-2020, 14:52:11,2262,321,1000,1804,0.14, ,49.31,89.44,24.37
15-12-2020, 14:52:16,2263,321,1000,1804,0.14, ,49.07,89.31,24.34
15-12-2020, 14:52:21,2264,321,1000,1804,0.14, ,49.8,89.5,24.34
15-12-2020, 14:52:26,2265,321,1000,1804,0.14, ,49.07,89.37,24.34
15-12-2020, 14:52:32,2266,321,1000,1804,0.14, ,48.83,89.37,24.31
15-12-2020, 14:52:37,2267,321,1000,1804,0.15, ,48.83,89.5,24.37
15-12-2020, 14:52:42,2268,321,1000,1804,0.15, ,48.83,89.37,24.34
15-12-2020, 14:52:47,2269,321,1000,1804,0.15, ,49.07,89.31,24.34
15-12-2020, 14:52:52,2270,321,1000,1804,0.14, ,49.56,89.31,24.34
15-12-2020, 14:52:57,2271,321,1000,1804,0.14, ,49.8,89.12,24.34
15-12-2020, 14:53:03,2272,321,1000,1804,0.14, ,49.31,89.12,24.31
15-12-2020, 14:53:08,2273,321,1000,1804,0.14, ,49.31,89.25,24.31
15-12-2020, 14:53:13,2274,321,1000,1804,0.14, ,49.07,89.25,24.34
15-12-2020, 14:53:18,2275,321,1000,1804,0.14, ,49.07,89.31,24.31
15-12-2020, 14:53:23,2276,321,1000,1804,0.14, ,48.11,89.56,24.34
15-12-2020, 14:53:29,2277,321,1000,1804,0.14, ,48.11,89.56,24.31
15-12-2020, 14:53:34,2278,321,1000,1804,0.14, ,48.35,89.56,24.31
15-12-2020, 14:53:39,2279,321,1000,1804,0.14, ,48.11,89.75,24.34
15-12-2020, 14:53:44,2280,321,1000,1804,0.14, ,47.64,89.69,24.37
15-12-2020, 14:53:49,2281,321,1000,1804,0.14, ,47.17,89.75,24.34
15-12-2020, 14:53:55,2282,321,1000,1804,0.14, ,48.35,89.75,24.34
15-12-2020, 14:54:00,2283,321,1000,1804,0.14, ,48.11,89.81,24.34
15-12-2020, 14:54:05,2284,321,1000,1804,0.14, ,48.59,89.87,24.37
15-12-2020, 14:54:10,2285,321,1000,1804,0.14, ,47.64,89.81,24.37
15-12-2020, 14:54:15,2286,321,1000,1804,0.14, ,47.87,89.81,24.34
15-12-2020, 14:54:21,2287,321,1000,1804,0.14, ,47.64,89.75,24.34
15-12-2020, 14:54:26,2288,321,1000,1804,0.14, ,47.87,89.62,24.37
15-12-2020, 14:54:31,2289,321,1000,1804,0.14, ,47.87,89.5,24.34
15-12-2020, 14:54:36,2290,321,1000,1804,0.14, ,47.87,89.5,24.34
15-12-2020, 14:54:41,2291,321,1000,1804,0.14, ,48.59,89.5,24.34
15-12-2020, 14:54:47,2292,321,1000,1804,0.14, ,47.64,89.44,24.34
15-12-2020, 14:54:52,2293,321,1000,1804,0.14, ,47.87,89.44,24.34
15-12-2020, 14:54:57,2294,321,1000,1804,0.14, ,48.11,89.5,24.31
15-12-2020, 14:55:02,2295,321,1000,1804,0.14, ,48.11,89.5,24.31
15-12-2020, 14:55:07,2296,321,1000,1804,0.14, ,48.11,89.31,24.31
15-12-2020, 14:55:13,2297,321,1000,1804,0.14, ,47.87,89.44,24.34
15-12-2020, 14:55:18,2298,321,1000,1804,0.14, ,47.87,89.44,24.31
15-12-2020, 14:55:23,2299,321,1000,1804,0.14, ,48.11,89.44,24.34
15-12-2020, 14:55:28,2300,321,1000,1804,0.14, ,47.87,89.31,24.34
15-12-2020, 14:55:33,2301,321,1000,1804,0.14, ,47.87,89.44,24.34
15-12-2020, 14:55:39,2302,321,1000,1804,0.14, ,47.87,89.44,24.31
15-12-2020, 14:55:44,2303,321,1000,1804,0.14, ,47.64,89.37,24.31
15-12-2020, 14:55:49,2304,321,1000,1804,0.14, ,47.64,89.44,24.28
15-12-2020, 14:55:54,2305,321,1000,1804,0.14, ,48.11,89.56,24.34
15-12-2020, 14:55:59,2306,321,1000,1804,0.14, ,47.4,89.69,24.34
15-12-2020, 14:56:04,2307,321,1000,1804,0.14, ,47.17,89.75,24.31
15-12-2020, 14:56:10,2308,321,1000,1804,0.14, ,47.17,89.69,24.31
15-12-2020, 14:56:15,2309,321,1000,1804,0.14, ,47.4,89.69,24.31
15-12-2020, 14:56:20,2310,321,1000,1804,0.14, ,46.93,89.62,24.31
15-12-2020, 14:56:25,2311,321,1000,1804,0.14, ,46.7,89.75,24.31
15-12-2020, 14:56:30,2312,321,1000,1804,0.14, ,46.01,89.75,24.31
15-12-2020, 14:56:36,2313,321,1000,1804,0.14, ,45.09,89.87,24.28
15-12-2020, 14:56:41,2314,321,1000,1804,0.14, ,44.87,89.81,24.34
15-12-2020, 14:56:46,2315,321,1000,1804,0.14, ,44.87,89.81,24.28
15-12-2020, 14:56:51,2316,321,1000,1804,0.14, ,44.64,89.75,24.34
15-12-2020, 14:56:56,2317,321,1000,1804,0.14, ,44.64,89.94,24.31
15-12-2020, 14:57:02,2318,321,1000,1804,0.14, ,44.64,90,24.28
15-12-2020, 14:57:07,2319,321,1000,1804,0.14, ,45.32,89.87,24.28
15-12-2020, 14:57:12,2320,321,1000,1804,0.14, ,44.87,89.81,24.34
15-12-2020, 14:57:17,2321,321,1000,1804,0.14, ,44.87,89.75,24.28
15-12-2020, 14:57:22,2322,321,1000,1804,0.15, ,44.87,89.81,24.28
15-12-2020, 14:57:28,2323,321,1000,1804,0.14, ,44.87,89.94,24.31
15-12-2020, 14:57:33,2324,321,1000,1804,0.14, ,44.87,89.75,24.28
15-12-2020, 14:57:38,2325,321,1000,1804,0.14, ,44.87,89.81,24.31
15-12-2020, 14:57:43,2326,321,1000,1804,0.14, ,45.32,89.81,24.25
15-12-2020, 14:57:48,2327,321,1000,1804,0.15, ,44.42,89.62,24.28
15-12-2020, 14:57:54,2328,321,1000,1804,0.15, ,44.42,89.62,24.31
15-12-2020, 14:57:59,2329,321,1000,1804,0.15, ,44.42,89.69,24.28
15-12-2020, 14:58:04,2330,321,1000,1804,0.15, ,44.19,89.69,24.31
15-12-2020, 14:58:09,2331,321,1000,1804,0.15, ,44.19,89.75,24.31
15-12-2020, 14:58:14,2332,321,1000,1804,0.15, ,43.97,89.69,24.28
15-12-2020, 14:58:20,2333,321,1000,1804,0.14, ,44.42,89.69,24.28
15-12-2020, 14:58:25,2334,321,1000,1804,0.15, ,43.75,89.5,24.28
15-12-2020, 14:58:30,2335,321,1000,1804,0.15, ,43.53,89.56,24.31
15-12-2020, 14:58:35,2336,321,1000,1804,0.15, ,43.53,89.5,24.28
15-12-2020, 14:58:40,2337,321,1000,1804,0.15, ,43.09,89.5,24.28
15-12-2020, 14:58:45,2338,321,1000,1804,0.15, ,43.09,89.5,24.31
15-12-2020, 14:58:51,2339,321,1000,1804,0.15, ,43.09,89.69,24.31
15-12-2020, 14:58:56,2340,321,1000,1804,0.15, ,43.75,89.69,24.25
15-12-2020, 14:59:01,2341,321,1000,1804,0.15, ,42.87,89.75,24.28
15-12-2020, 14:59:06,2342,321,1000,1804,0.15, ,42.87,89.75,24.31
15-12-2020, 14:59:11,2343,321,1000,1804,0.15, ,42.87,89.87,24.28
15-12-2020, 14:59:17,2344,321,1000,1804,0.15, ,43.97,89.69,24.28
15-12-2020, 14:59:22,2345,321,1000,1804,0.15, ,43.75,89.75,24.28
15-12-2020, 14:59:27,2346,321,1000,1804,0.15, ,43.75,89.75,24.28
15-12-2020, 14:59:32,2347,321,1000,1804,0.15, ,44.42,89.75,24.25
15-12-2020, 14:59:37,2348,321,1000,1804,0.15, ,43.53,89.69,24.28
15-12-2020, 14:59:43,2349,321,1000,1804,0.15, ,43.53,89.75,24.28
15-12-2020, 14:59:48,2350,321,1000,1804,0.15, ,43.53,89.81,24.28
15-12-2020, 14:59:53,2351,321,1000,1804,0.15, ,43.53,89.75,24.25
15-12-2020, 14:59:58,2352,321,1000,1804,0.15, ,43.31,89.75,24.28
15-12-2020, 15:00:03,2353,321,1000,1804,0.15, ,43.31,89.56,24.25
15-12-2020, 15:00:09,2354,321,1000,1804,0.15, ,43.97,89.62,24.25
15-12-2020, 15:00:14,2355,321,1000,1804,0.15, ,43.31,89.62,24.28
15-12-2020, 15:00:19,2356,321,1000,1804,0.15, ,43.31,89.69,24.28
15-12-2020, 15:00:24,2357,321,1000,1804,0.15, ,43.31,89.69,24.28
15-12-2020, 15:00:29,2358,321,1000,1804,0.15, ,42.87,89.75,24.25
15-12-2020, 15:00:35,2359,321,1000,1804,0.15, ,43.31,89.75,24.28
15-12-2020, 15:00:40,2360,321,1000,1804,0.15, ,43.09,89.69,24.25
15-12-2020, 15:00:45,2361,321,1000,1804,0.15, ,43.97,89.81,24.25
15-12-2020, 15:00:50,2362,321,1000,1804,0.15, ,43.09,89.81,24.25
15-12-2020, 15:00:55,2363,321,1000,1804,0.15, ,43.09,89.75,24.25
15-12-2020, 15:01:01,2364,321,1000,1804,0.15, ,42.87,89.81,24.25
15-12-2020, 15:01:06,2365,321,1000,1804,0.15, ,42.65,89.87,24.25
15-12-2020, 15:01:11,2366,321,1000,1804,0.15, ,42.87,89.62,24.25
15-12-2020, 15:01:16,2367,321,1000,1804,0.15, ,43.31,89.62,24.25
15-12-2020, 15:01:21,2368,321,1000,1804,0.15, ,42.65,89.5,24.28
15-12-2020, 15:01:26,2369,321,1000,1804,0.15, ,42.44,89.37,24.28
15-12-2020, 15:01:32,2370,321,1000,1804,0.15, ,42.87,89.5,24.25
15-12-2020, 15:01:37,2371,321,1000,1804,0.15, ,43.09,89.37,24.25
15-12-2020, 15:01:42,2372,321,1000,1804,0.15, ,43.09,89.37,24.25
15-12-2020, 15:01:47,2373,321,1000,1804,0.15, ,43.09,89.31,24.28
15-12-2020, 15:01:52,2374,321,1000,1804,0.15, ,42.65,89.25,24.28
15-12-2020, 15:01:58,2375,321,1000,1804,0.15, ,41.79,89.31,24.25
15-12-2020, 15:02:03,2376,321,1000,1804,0.15, ,41.79,89.5,24.28
15-12-2020, 15:02:08,2377,321,1000,1804,0.15, ,41.79,89.56,24.28
15-12-2020, 15:02:13,2378,321,1000,1804,0.15, ,41.79,89.69,24.25
15-12-2020, 15:02:18,2379,321,1000,1804,0.15, ,41.79,89.69,24.25
15-12-2020, 15:02:24,2380,321,1000,1804,0.15, ,41.79,89.81,24.25
15-12-2020, 15:02:29,2381,321,1000,1804,0.15, ,41.79,90.06,24.25
15-12-2020, 15:02:34,2382,321,1000,1804,0.15, ,41.15,90.06,24.25
15-12-2020, 15:02:39,2383,321,1000,1804,0.15, ,40.94,89.81,24.25
15-12-2020, 15:02:44,2384,321,1000,1804,0.15, ,40.52,89.44,24.22
15-12-2020, 15:02:50,2385,321,1000,1804,0.15, ,41.15,89.19,24.28
15-12-2020, 15:02:55,2386,321,1000,1804,0.15, ,41.15,89.06,24.25
15-12-2020, 15:03:00,2387,321,1000,1804,0.15, ,41.15,89.19,24.22
15-12-2020, 15:03:05,2388,321,1000,1804,0.15, ,41.79,89.19,24.22
15-12-2020, 15:03:10,2389,321,1000,1804,0.15, ,40.73,89.25,24.22
15-12-2020, 15:03:16,2390,321,1000,1804,0.15, ,40.52,89.31,24.22
15-12-2020, 15:03:21,2391,321,1000,1804,0.15, ,40.94,89.37,24.25
15-12-2020, 15:03:26,2392,321,1000,1804,0.15, ,40.52,89.5,24.22
15-12-2020, 15:03:31,2393,321,1000,1804,0.15, ,40.31,89.5,24.22
15-12-2020, 15:03:36,2394,321,1000,1804,0.15, ,40.31,89.31,24.25
15-12-2020, 15:03:42,2395,321,1000,1804,0.15, ,40.94,89.31,24.25
15-12-2020, 15:03:47,2396,321,1000,1804,0.15, ,40.31,89.19,24.25
15-12-2020, 15:03:52,2397,321,1000,1804,0.15, ,40.1,89.19,24.22
15-12-2020, 15:03:57,2398,321,1000,1804,0.15, ,40.1,89.19,24.22
15-12-2020, 15:04:02,2399,321,1000,1804,0.15, ,40.31,89.12,24.25
15-12-2020, 15:04:08,2400,321,1000,1804,0.15, ,40.1,89.31,24.25
15-12-2020, 15:04:13,2401,321,1000,1804,0.15, ,40.1,89.44,24.22
15-12-2020, 15:04:18,2402,321,1000,1804,0.15, ,40.1,89.25,24.22
15-12-2020, 15:04:23,2403,321,1000,1804,0.15, ,39.9,89.25,24.25
15-12-2020, 15:04:28,2404,321,1000,1804,0.15, ,39.9,89.31,24.25
15-12-2020, 15:04:33,2405,321,1000,1804,0.15, ,39.9,89.31,24.25
15-12-2020, 15:04:39,2406,321,1000,1804,0.15, ,41.36,89.44,24.22
15-12-2020, 15:04:44,2407,321,1000,1804,0.15, ,41.15,89.56,24.22
15-12-2020, 15:04:49,2408,321,1000,1804,0.15, ,41.15,89.56,24.22
15-12-2020, 15:04:54,2409,321,1000,1804,0.15, ,41.58,89.69,24.25
15-12-2020, 15:04:59,2410,321,1000,1804,0.15, ,40.94,89.81,24.22
15-12-2020, 15:05:05,2411,321,1000,1804,0.15, ,40.94,89.75,24.25
15-12-2020, 15:05:10,2412,321,1000,1804,0.15, ,40.73,89.62,24.22
15-12-2020, 15:05:15,2413,321,1000,1804,0.15, ,40.73,89.69,24.22
15-12-2020, 15:05:20,2414,321,1000,1804,0.15, ,40.52,89.75,24.22
15-12-2020, 15:05:25,2415,321,1000,1804,0.15, ,40.73,89.81,24.22
15-12-2020, 15:05:31,2416,321,1000,1804,0.15, ,41.36,89.75,24.25
15-12-2020, 15:05:36,2417,321,1000,1804,0.15, ,40.52,89.62,24.25
15-12-2020, 15:05:41,2418,321,1000,1804,0.15, ,40.31,89.69,24.19
15-12-2020, 15:05:46,2419,321,1000,1804,0.15, ,40.52,89.56,24.22
15-12-2020, 15:05:51,2420,321,1000,1804,0.15, ,40.52,89.62,24.25
15-12-2020, 15:05:57,2421,321,1000,1804,0.15, ,40.31,89.56,24.22
15-12-2020, 15:06:02,2422,321,1000,1804,0.15, ,40.1,89.5,24.22
15-12-2020, 15:06:07,2423,321,1000,1804,0.15, ,40.73,89.37,24.22
15-12-2020, 15:06:12,2424,321,1000,1804,0.15, ,40.1,89.56,24.22
15-12-2020, 15:06:17,2425,321,1000,1804,0.16, ,39.9,89.56,24.22
15-12-2020, 15:06:23,2426,321,1000,1804,0.16, ,39.69,89.5,24.22
15-12-2020, 15:06:28,2427,321,1000,1804,0.16, ,39.69,89.56,24.22
15-12-2020, 15:06:33,2428,321,1000,1804,0.16, ,39.48,89.69,24.25
15-12-2020, 15:06:38,2429,321,1000,1804,0.16, ,39.9,89.5,24.22
15-12-2020, 15:06:43,2430,321,1000,1804,0.16, ,40.1,89.56,24.25
15-12-2020, 15:06:49,2431,321,1000,1804,0.16, ,39.28,89.37,24.19
15-12-2020, 15:06:54,2432,321,1000,1804,0.16, ,39.28,89.37,24.22
