TEMP,PID,USER,PR,NI,VIRT,RES,SHR,S,CPU,MEM,TIME,ENV,COMMAND
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:39.13,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:40.32,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:41.51,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:42.70,python3,rf_t.py
T58.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,5:43.89,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:45.09,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:46.28,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:47.47,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:48.66,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,5:49.85,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:51.05,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:52.24,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:53.43,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,5:54.63,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:55.82,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:57.01,python3,rf_t.py
T58.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,5:58.20,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,5:59.39,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:00.59,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:01.78,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:02.97,python3,rf_t.py
T58.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,6:04.16,python3,rf_t.py
T58.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:05.36,python3,rf_t.py
T58.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:06.55,python3,rf_t.py
T58.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:07.75,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,6:08.94,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:10.13,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:11.32,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,6:12.52,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,6:13.71,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:14.90,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:16.09,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:17.29,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:18.47,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:19.67,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:20.86,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:22.05,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:23.24,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,6:24.44,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,6:25.63,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:26.82,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,6:28.01,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:29.21,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:30.40,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:31.59,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:32.79,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:33.98,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:35.17,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:36.36,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,6:37.55,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:38.74,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:39.93,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:41.13,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,6:42.32,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:43.51,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:44.71,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:45.90,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,6:47.09,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:48.28,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:49.47,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:50.67,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,6:51.86,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:53.05,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:54.24,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:55.44,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,6:56.63,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:57.82,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,6:59.01,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:00.21,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:01.40,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,7:02.59,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,7:03.79,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,7:04.98,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:06.17,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,7:07.36,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:08.55,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:09.74,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:10.93,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,7:12.13,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,7:13.32,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:14.51,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:15.70,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:16.90,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,7:18.09,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:19.28,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:20.48,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:21.67,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,7:22.86,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:24.06,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:25.25,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:26.44,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,7:27.63,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:28.82,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:30.02,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:31.21,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:32.40,python3,rf_t.py
T58.9C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,7:33.60,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:34.79,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:35.98,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,7:37.17,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:38.36,python3,rf_t.py
T58.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:39.55,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:40.75,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:41.94,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,7:43.13,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:44.32,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:45.51,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:46.70,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:47.89,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:49.09,python3,rf_t.py
T58.9C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,7:50.28,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:51.47,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:52.66,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:53.85,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:55.05,python3,rf_t.py
T61.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:56.24,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:57.43,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,7:58.62,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,7:59.82,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:01.01,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:02.20,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:03.39,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:04.58,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:05.78,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:06.97,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:08.16,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:09.36,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:10.55,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:11.74,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:12.93,python3,rf_t.py
T58.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:14.13,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:15.32,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:16.52,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:17.71,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:18.90,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:20.10,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:21.29,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:22.48,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:23.67,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:24.86,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:26.05,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:27.25,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:28.44,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:29.63,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:30.82,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:32.01,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,8:33.21,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:34.40,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:35.59,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:36.78,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:37.97,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:39.17,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:40.36,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:41.55,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:42.75,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:43.94,python3,rf_t.py
T61.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:45.13,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:46.32,python3,rf_t.py
T61.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:47.51,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:48.71,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:49.90,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:51.09,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:52.28,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:53.47,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:54.67,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:55.86,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,8:57.06,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,8:58.25,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,8:59.44,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:00.63,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:01.82,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:03.02,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:04.21,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:05.40,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:06.60,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:07.78,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:08.98,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:10.17,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:11.36,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:12.55,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:13.75,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:14.94,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:16.14,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:17.33,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:18.52,python3,rf_t.py
T61.3C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,9:19.72,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,9:20.91,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:22.10,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:23.29,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:24.48,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:25.68,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:26.87,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:28.06,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:29.25,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,9:30.45,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:31.64,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:32.83,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:34.02,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:35.21,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:36.40,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:37.59,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:38.79,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:39.98,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,9:41.18,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:42.37,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:43.56,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:44.75,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:45.94,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:47.14,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:48.33,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:49.52,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:50.71,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:51.90,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:53.09,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:54.28,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:55.48,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:56.67,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,9:57.86,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,9:59.06,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:00.25,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:01.44,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,10:02.63,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:03.83,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:05.02,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:06.21,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,10:07.41,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:08.60,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:09.79,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,10:10.98,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,10:12.18,python3,rf_t.py
T61.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:13.37,python3,rf_t.py
T61.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:14.56,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,10:15.76,python3,rf_t.py
T61.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:16.95,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:18.14,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:19.33,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:20.52,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,88.2,5.8,10:21.71,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:22.91,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:24.10,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:25.29,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:26.49,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,10:27.68,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:28.87,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:30.06,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,10:31.25,python3,rf_t.py
T58.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:32.45,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:33.64,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:34.83,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:36.02,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:37.21,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:38.41,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:39.60,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,10:40.79,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:41.98,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:43.17,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:44.37,python3,rf_t.py
T61.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,10:45.56,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:46.75,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,106.2,5.8,10:47.95,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:49.14,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,10:50.33,python3,rf_t.py
T59.9C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:51.52,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:52.71,python3,rf_t.py
T60.3C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:53.90,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:55.10,python3,rf_t.py
T59.4C,16362,pk,20,0,1269160,464660,180060,R,94.1,5.8,10:56.29,python3,rf_t.py
T60.8C,16362,pk,20,0,1269160,464660,180060,R,100.0,5.8,10:57.48,python3,rf_t.py
