Time (ms),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
99400.00,0.013,0,0,449.792,2160.8008,4.804
99600.00,-0.007,0,0,357.543,1740.5193,4.868
99800.00,0.006,0,0,419.063,2021.5598,4.824
100000.00,-0.031,0,0,514.095,2432.6973,4.732
100200.00,-0.018,0,0,361.543,1757.099,4.86
100400.00,-0.004,0,0,408.551,1972.4843,4.828
100600.00,0.006,0,0,357.322,1737.2996,4.862
100800.00,0.01,0,0,409.255,1976.7017,4.83
101000.00,-0.001,0,0,411.414,1985.484,4.826
101200.00,0,0,0,357.445,1740.0424,4.868
101400.00,-0.013,0,0,413.253,1995.1854,4.828
101600.00,0.011,0,0,358.808,1744.5245,4.862
101800.00,0.013,0,0,410.617,1983.2802,4.83
102000.00,0.009,0,0,404.545,1953.9524,4.83
102200.00,0.007,0,0,357.229,1737.5618,4.864
102400.00,-0.006,0,0,414.035,1998.1331,4.826
102600.00,-0.004,0,0,412.978,1994.6837,4.83
102800.00,0.006,0,0,357.197,1737.4061,4.864
103000.00,0.013,0,0,408.733,1973.3629,4.828
103200.00,0.001,0,0,360.566,1753.0719,4.862
103400.00,-0.012,0,0,411.991,1989.9165,4.83
103600.00,0.007,0,0,415.599,2004.8495,4.824
103800.00,0.002,0,0,357.511,1738.9333,4.864
104000.00,-0.017,0,0,415.233,2003.9146,4.826
104200.00,0,0,0,413.345,1994.8031,4.826
104400.00,-0.007,0,0,357.961,1741.1222,4.864
104600.00,-0.01,0,0,412.272,1990.4492,4.828
104800.00,-0.016,0,0,403.744,1952.5059,4.836
105000.00,0,0,0,357.239,1738.3251,4.866
105200.00,0,0,0,414.115,1998.519,4.826
105400.00,-0.021,0,0,410.437,1979.1273,4.822
105600.00,0.014,0,0,357.332,1738.0627,4.864
105800.00,-0.012,0,0,406.348,1962.6608,4.83
106000.00,0,0,0,357.356,1738.8943,4.866
106200.00,0.003,0,0,413.543,1995.7585,4.826
106400.00,0.01,0,0,406.607,1963.9117,4.83
106600.00,0.003,0,0,359.966,1751.5946,4.866
106800.00,0.007,0,0,409.537,1976.4255,4.826
107000.00,0.003,0,0,415.731,2005.4862,4.824
107200.00,0.015,0,0,356.868,1737.2335,4.868
107400.00,0.011,0,0,409.376,1978.1047,4.832
107600.00,0.01,0,0,454.27,2175.9531,4.79
107800.00,-0.028,0,0,356.634,1734.6677,4.864
108000.00,-0.024,0,0,421.252,2031.2772,4.822
108200.00,0.008,0,0,449.437,2156.3987,4.798
108400.00,0.03,0,0,597.652,2806.5737,4.696
108600.00,0.012,0,0,357.732,1740.0084,4.864
108800.00,-0.003,0,0,409.413,1975.8271,4.826
109000.00,0.011,0,0,411.597,1988.0134,4.83
109200.00,0.007,0,0,358.436,1744.1497,4.866
109400.00,-0.015,0,0,412.893,1992.6217,4.826
109600.00,-0.012,0,0,412.363,1989.2391,4.824
109800.00,-0.012,0,0,357.263,1737.7272,4.864
110000.00,-0.002,0,0,411.992,1988.2736,4.826
110200.00,0,0,0,411.548,1986.9537,4.828
110400.00,0.008,0,0,358.157,1741.3594,4.862
110600.00,-0.01,0,0,415.464,2004.1982,4.824
110800.00,0.02,0,0,419.734,2024.7968,4.824
111000.00,0.004,0,0,356.973,1736.3165,4.864
111200.00,-0.002,0,0,411.997,1987.4735,4.824
111400.00,-0.012,0,0,357.159,1737.9358,4.866
111600.00,-0.001,0,0,408.249,1970.2097,4.826
111800.00,0.007,0,0,449.935,2158.7881,4.798
112000.00,-0.003,0,0,414.629,1999.3411,4.822
112200.00,0.022,0,0,407.595,1969.4989,4.832
112400.00,0,0,0,357.215,1736.7793,4.862
112600.00,-0.027,0,0,412.242,1990.3044,4.828
112800.00,0,0,0,404.246,1953.3167,4.832
113000.00,-0.011,0,0,357.659,1739.6533,4.864
113200.00,-0.003,0,0,411.477,1985.7881,4.826
113400.00,0.013,0,0,409.602,1978.3776,4.83
113600.00,0,0,0,357.77,1741.6243,4.868
113800.00,-0.015,0,0,413.6,1995.2064,4.824
114000.00,0.001,0,0,357.388,1739.05,4.866
114200.00,0,0,0,408.158,1971.4031,4.83
114400.00,0.014,0,0,413.403,1994.2561,4.824
114600.00,-0.023,0,0,357.45,1739.3518,4.866
114800.00,-0.007,0,0,410.737,1983.8596,4.83
115000.00,-0.008,0,0,416.838,2010.8265,4.824
115200.00,-0.002,0,0,357.319,1738.7144,4.866
115400.00,-0.002,0,0,409.288,1976.0425,4.828
115600.00,0.021,0,0,406.388,1962.854,4.83
115800.00,0.01,0,0,397.552,1922.5615,4.836
116000.00,0,0,0,413.595,1995.1823,4.824
116200.00,0.006,0,0,427.726,2049.6631,4.792
116400.00,0.021,0,0,415.632,2004.1775,4.822
116600.00,-0.004,0,0,407.351,1968.3199,4.832
116800.00,0.003,0,0,358.616,1744.3081,4.864
117000.00,0.003,0,0,417.458,2012.1477,4.82
117200.00,-0.004,0,0,410.202,1982.0959,4.832
117400.00,-0.016,0,0,358.481,1744.3685,4.866
117600.00,-0.013,0,0,412.665,1992.3467,4.828
117800.00,0.017,0,0,411.333,1985.9158,4.828
118000.00,-0.002,0,0,357.438,1739.2933,4.866
118200.00,0.016,0,0,408.852,1973.9374,4.828
118400.00,-0.003,0,0,358.858,1746.2031,4.866
118600.00,-0.006,0,0,614.136,2883.9827,4.696
118800.00,0.011,0,0,357.562,1738.4666,4.862
119000.00,0.01,0,0,408.782,1974.4171,4.83
119200.00,-0.012,0,0,407.45,1967.9835,4.83
119400.00,-0.003,0,0,357.456,1740.0958,4.868
119600.00,0.002,0,0,408.326,1973.0311,4.832
119800.00,0,0,0,404.483,1953.6528,4.83
120000.00,-0.02,0,0,360.832,1754.3652,4.862
120200.00,-0.012,0,0,408.692,1973.1649,4.828
120400.00,-0.012,0,0,404.147,1952.03,4.83
120600.00,-0.021,0,0,357.166,1738.6841,4.868
120800.00,-0.006,0,0,410.527,1982.8455,4.83
121000.00,0.008,0,0,410.453,1981.6671,4.828
121200.00,0,0,0,357.252,1737.6737,4.864
121400.00,0.013,0,0,408.75,1973.4451,4.828
121600.00,-0.01,0,0,357.196,1736.687,4.862
121800.00,-0.002,0,0,410.758,1979.8536,4.82
122000.00,-0.027,0,0,605.044,2836.4465,4.688
122200.00,0.002,0,0,357.344,1738.8359,4.866
122400.00,-0.006,0,0,414.649,2000.2667,4.824
122600.00,-0.016,0,0,357.585,1740.0087,4.866
122800.00,0,0,0,411.366,1986.8977,4.83
123000.00,0.008,0,0,407.442,1968.7596,4.832
123200.00,-0.003,0,0,357.067,1736.7738,4.864
123400.00,-0.019,0,0,408.173,1972.2919,4.832
123600.00,-0.012,0,0,408.63,1973.6829,4.83
123800.00,-0.006,0,0,356.742,1734.4796,4.862
124000.00,0.008,0,0,449.895,2157.6963,4.796
124200.00,0.008,0,0,411.155,1983.4116,4.824
124400.00,-0.015,0,0,357.174,1737.2943,4.864
124600.00,-0.001,0,0,418.387,2016.6254,4.82
124800.00,0.011,0,0,412.056,1986.9341,4.822
125000.00,0.004,0,0,357.1,1736.2202,4.862
125200.00,-0.013,0,0,414.722,2001.4484,4.826
125400.00,-0.004,0,0,449.299,2156.6353,4.8
125600.00,0,0,0,412.348,1990.8162,4.828
125800.00,0.005,0,0,407.053,1966.066,4.83
126000.00,0.011,0,0,357.242,1739.0541,4.868
126200.00,0.037,0,0,411.669,1988.3613,4.83
126400.00,0,0,0,410.336,1981.1022,4.828
126600.00,-0.001,0,0,357.526,1740.4365,4.868
126800.00,0.013,0,0,407.996,1970.6206,4.83
127000.00,0.012,0,0,385.09,1871.5375,4.86
127200.00,-0.013,0,0,410.501,1982.7198,4.83
127400.00,-0.001,0,0,408.827,1972.9991,4.826
127600.00,0.006,0,0,357.451,1738.6416,4.864
127800.00,-0.002,0,0,409.452,1976.8342,4.828
128000.00,0.03,0,0,410.575,1981.4351,4.826
128200.00,-0.01,0,0,357.075,1736.0988,4.862
128400.00,-0.004,0,0,409.329,1976.2405,4.828
128600.00,-0.003,0,0,408.025,1968.3125,4.824
128800.00,0.025,0,0,449.162,2156.876,4.802
129000.00,0.008,0,0,594.143,2787.719,4.692
129200.00,0.001,0,0,357.327,1738.7532,4.866
129400.00,-0.007,0,0,406.339,1964.2427,4.834
129600.00,-0.016,0,0,357.333,1737.353,4.862
129800.00,0.005,0,0,411.802,1987.3566,4.826
130000.00,0.006,0,0,420.453,2028.2653,4.824
130200.00,-0.013,0,0,357.772,1739.4874,4.862
130400.00,0.002,0,0,411.049,1983.7227,4.826
130600.00,-0.016,0,0,411.51,1985.9474,4.826
130800.00,0.009,0,0,357.573,1739.9503,4.866
131000.00,0.013,0,0,414.114,1997.6859,4.824
131200.00,0.012,0,0,417.725,2013.4346,4.82
131400.00,0.006,0,0,357.044,1736.662,4.864
131600.00,0.012,0,0,414.299,1998.5784,4.824
131800.00,-0.008,0,0,412.579,1989.4561,4.822
132000.00,-0.007,0,0,357.685,1740.4952,4.866
132200.00,0.006,0,0,449.953,2158.8745,4.798
132400.00,-0.002,0,0,357.933,1740.9861,4.864
132600.00,0.006,0,0,416.211,2006.9695,4.822
132800.00,0.012,0,0,405.503,1960.2015,4.834
133000.00,-0.015,0,0,357.988,1740.5377,4.862
133200.00,0.011,0,0,410.588,1980.6765,4.824
133400.00,0.011,0,0,410.119,1978.4139,4.824
133600.00,0,0,0,357.211,1738.9032,4.868
133800.00,-0.006,0,0,412.784,1992.9211,4.828
134000.00,-0.012,0,0,357.643,1738.8602,4.862
134200.00,0.013,0,0,413.85,1996.4124,4.824
134400.00,0.014,0,0,411.407,1986.2731,4.828
134600.00,-0.007,0,0,358.796,1745.9014,4.866
134800.00,0.002,0,0,414.373,2000.5928,4.828
135000.00,-0.012,0,0,451.816,2166.9097,4.796
135200.00,0.008,0,0,357.074,1736.8079,4.864
135400.00,-0.004,0,0,407.993,1971.4221,4.832
135600.00,0,0,0,415.224,2003.0405,4.824
135800.00,-0.009,0,0,357.363,1738.9285,4.866
136000.00,-0.004,0,0,412.773,1992.0426,4.826
136200.00,0,0,0,414.172,1997.9657,4.824
136400.00,-0.004,0,0,357.961,1740.4064,4.862
136600.00,-0.012,0,0,409.631,1977.6986,4.828
136800.00,0.007,0,0,357.64,1739.561,4.864
137000.00,0.003,0,0,410.026,1978.7855,4.826
137200.00,0,0,0,408.278,1971.1663,4.828
137400.00,0.012,0,0,357.226,1738.2618,4.866
137600.00,0.001,0,0,405.378,1957.1649,4.828
137800.00,0.012,0,0,410.055,1978.9255,4.826
138000.00,0.008,0,0,357.103,1736.949,4.864
138200.00,0.008,0,0,409.401,1974.1316,4.822
138400.00,0.009,0,0,417.052,2012.693,4.826
138600.00,0,0,0,358.361,1743.0679,4.864
138800.00,-0.004,0,0,412.227,1990.2319,4.828
139000.00,0,0,0,449.174,2156.0354,4.8
139200.00,0.005,0,0,592.557,2781.4624,4.694
139400.00,0,0,0,357.713,1739.916,4.864
139600.00,-0.008,0,0,417.932,2016.104,4.824
139800.00,0.005,0,0,407.271,1966.3044,4.828
140000.00,0.004,0,0,357.614,1740.1499,4.866
140200.00,0,0,0,415.111,2003.3257,4.826
140400.00,0.002,0,0,484.732,2314.1106,4.774
140600.00,0,0,0,357.287,1737.1293,4.862
140800.00,-0.013,0,0,410.376,1979.6538,4.824
141000.00,-0.005,0,0,358.201,1742.2896,4.864
141200.00,0.001,0,0,414.296,1999.3926,4.826
141400.00,0.006,0,0,411.124,1985.7289,4.83
141600.00,-0.028,0,0,357.591,1740.0378,4.866
141800.00,-0.001,0,0,407.834,1969.0227,4.828
142000.00,-0.009,0,0,410.475,1982.5942,4.83
142200.00,-0.009,0,0,360.454,1751.8065,4.86
142400.00,0.002,0,0,409.791,1977.6514,4.826
142600.00,0.016,0,0,449.248,2157.2888,4.802
142800.00,-0.01,0,0,408.401,1973.3936,4.832
143000.00,0.01,0,0,415.571,2006.3768,4.828
143200.00,0.017,0,0,397.623,1922.1095,4.834
143400.00,-0.006,0,0,410.026,1978.7855,4.826
143600.00,-0.009,0,0,410.302,1980.1176,4.826
143800.00,0.004,0,0,357.757,1740.8456,4.866
144000.00,0.011,0,0,415.065,2004.7639,4.83
144200.00,0.006,0,0,421.642,2032.3145,4.82
144400.00,0.012,0,0,357.135,1737.1046,4.864
144600.00,-0.005,0,0,410.7,1981.2168,4.824
144800.00,-0.01,0,0,358.005,1742.0524,4.866
145000.00,0.008,0,0,414.513,1999.6107,4.824
145200.00,0.014,0,0,408.099,1971.1182,4.83
145400.00,0.009,0,0,357.624,1739.483,4.864
145600.00,-0.005,0,0,407.622,1968.8143,4.83
145800.00,-0.009,0,0,414.57,2001.5441,4.828
146000.00,-0.006,0,0,359.85,1750.3104,4.864
146200.00,-0.007,0,0,409.457,1975.2206,4.824
146400.00,-0.001,0,0,408.025,1971.5767,4.832
146600.00,-0.006,0,0,357.179,1736.6042,4.862
146800.00,0.018,0,0,413.319,1993.0242,4.822
147000.00,0.022,0,0,436.373,2097.2087,4.806
147200.00,0,0,0,359.691,1748.8176,4.862
147400.00,-0.027,0,0,417.733,2014.3086,4.822
147600.00,0.002,0,0,357.736,1740.0278,4.864
147800.00,0.012,0,0,408.793,1973.6526,4.828
148000.00,-0.022,0,0,414.458,1998.5165,4.822
148200.00,0.017,0,0,357.377,1739.7113,4.868
148400.00,-0.004,0,0,405.47,1960.042,4.834
148600.00,0.007,0,0,407.939,1969.5295,4.828
148800.00,0.009,0,0,357.648,1738.8846,4.862
149000.00,0.013,0,0,414.048,1998.1958,4.826
149200.00,-0.021,0,0,360.457,1753.2628,4.864
149400.00,0.012,0,0,588.774,2771.948,4.708
149600.00,-0.013,0,0,449.899,2159.5151,4.8
149800.00,-0.006,0,0,413.303,1995.427,4.828
150000.00,0.005,0,0,406.317,1962.511,4.83
150200.00,-0.005,0,0,357.772,1740.9186,4.866
150400.00,0.014,0,0,413.127,1992.9247,4.824
150600.00,0.005,0,0,410.56,1983.0048,4.83
150800.00,-0.001,0,0,357.37,1739.6771,4.868
151000.00,-0.002,0,0,409.745,1977.4294,4.826
151200.00,0.004,0,0,412.481,1991.4583,4.828
151400.00,0.009,0,0,398.006,1926.3491,4.84
151600.00,-0.006,0,0,411.247,1986.323,4.83
151800.00,0.007,0,0,417.442,2015.4099,4.828
152000.00,0.012,0,0,414.296,1998.5638,4.824
152200.00,0.012,0,0,419.508,2022.0286,4.82
152400.00,-0.008,0,0,357.258,1739.132,4.868
152600.00,0.001,0,0,406.41,1962.9603,4.83
152800.00,0.007,0,0,411.388,1987.004,4.83
153000.00,0.008,0,0,358.028,1742.1644,4.866
153200.00,0.011,0,0,410.124,1980.0786,4.828
153400.00,-0.011,0,0,415.221,2002.1957,4.822
153600.00,-0.017,0,0,357.931,1740.2605,4.862
153800.00,-0.016,0,0,408.096,1970.2876,4.828
154000.00,-0.012,0,0,359.288,1748.2954,4.866
154200.00,-0.003,0,0,407.854,1969.1191,4.828
154400.00,-0.009,0,0,407.385,1969.2992,4.834
154600.00,-0.015,0,0,357.196,1737.4014,4.864
154800.00,-0.008,0,0,408.138,1968.8577,4.824
155000.00,-0.016,0,0,404.542,1953.9377,4.83
155200.00,0.004,0,0,359.449,1749.079,4.866
155400.00,-0.004,0,0,410.515,1982.7875,4.83
155600.00,-0.009,0,0,409.964,1979.3062,4.828
155800.00,0.007,0,0,360.367,1753.5459,4.866
156000.00,-0.007,0,0,415.772,2005.6841,4.824
156200.00,0.007,0,0,408.244,1971.8185,4.83
156400.00,0,0,0,357.247,1738.364,4.866
156600.00,0,0,0,413.736,1995.8624,4.824
156800.00,-0.021,0,0,357.289,1738.5684,4.866
157000.00,-0.005,0,0,412.09,1988.7465,4.826
157200.00,0.012,0,0,409.992,1979.4414,4.828
157400.00,-0.017,0,0,357.135,1736.3904,4.862
157600.00,-0.02,0,0,408.758,1973.4836,4.828
157800.00,0.012,0,0,413.077,1992.6833,4.824
158000.00,-0.003,0,0,357.074,1737.5222,4.866
158200.00,-0.001,0,0,410.288,1980.0499,4.826
158400.00,-0.016,0,0,412.053,1990.2159,4.83
158600.00,-0.003,0,0,357.858,1740.6212,4.864
158800.00,0.007,0,0,412.061,1987.7822,4.824
159000.00,0.01,0,0,357.37,1738.2476,4.864
159200.00,0.008,0,0,414.188,1998.8713,4.826
159400.00,-0.013,0,0,407.129,1967.2472,4.832
159600.00,0.013,0,0,490.955,2340.8735,4.768
159800.00,0.006,0,0,597.906,2814.9417,4.708
160000.00,0.011,0,0,359.709,1748.1859,4.86
160200.00,0,0,0,413.9,1997.4814,4.826
160400.00,-0.002,0,0,426.932,2056.1045,4.816
160600.00,0.001,0,0,366.442,1780.9081,4.86
160800.00,0.007,0,0,415.166,2001.9304,4.822
161000.00,-0.008,0,0,411.925,1988.7739,4.828
161200.00,-0.013,0,0,357.562,1739.8969,4.866
161400.00,-0.011,0,0,418.355,2018.1445,4.824
161600.00,0,0,0,415.134,2002.6063,4.824
161800.00,-0.006,0,0,357.118,1737.022,4.864
162000.00,-0.002,0,0,407.038,1965.1794,4.828
162200.00,-0.03,0,0,361.881,1758.0179,4.858
162400.00,0.009,0,0,411.789,1987.2938,4.826
162600.00,0.016,0,0,409.605,1977.573,4.828
162800.00,0.008,0,0,358.043,1740.8051,4.862
163000.00,0.004,0,0,418.379,2017.4236,4.822
163200.00,-0.015,0,0,449.899,2160.415,4.802
163400.00,0.017,0,0,409.518,1976.334,4.826
163600.00,0.018,0,0,408.067,1971.7795,4.832
163800.00,0.001,0,0,359.925,1751.395,4.866
164000.00,0.006,0,0,408.01,1969.8723,4.828
164200.00,0.017,0,0,413.933,1999.2964,4.83
164400.00,0.001,0,0,358.03,1741.4579,4.864
164600.00,0.014,0,0,408.639,1972.9092,4.828
164800.00,0.008,0,0,408.923,1975.098,4.83
165000.00,-0.01,0,0,357.245,1737.6396,4.864
165200.00,0.006,0,0,409.224,1974.9152,4.826
165400.00,0.012,0,0,357.899,1741.5365,4.866
165600.00,0,0,0,411.889,1989.4238,4.83
165800.00,0,0,0,406.669,1962.5847,4.826
166000.00,0.002,0,0,365.007,1773.2039,4.858
166200.00,-0.018,0,0,410.815,1982.5933,4.826
166400.00,0.005,0,0,359.17,1747.0029,4.864
166600.00,0.012,0,0,411.581,1985.4667,4.824
166800.00,0.001,0,0,410.198,1981.2563,4.83
167000.00,0.001,0,0,357.196,1736.687,4.862
167200.00,-0.01,0,0,412.617,1989.6392,4.822
167400.00,0.009,0,0,412.168,1989.9471,4.828
167600.00,0.015,0,0,357.388,1739.7648,4.868
167800.00,-0.009,0,0,450.832,2162.1902,4.796
168000.00,0.012,0,0,408.599,1973.5331,4.83
168200.00,0.013,0,0,365.327,1776.2198,4.862
168400.00,0.006,0,0,411.861,1987.6412,4.826
168600.00,0.006,0,0,357.639,1739.556,4.864
168800.00,-0.012,0,0,410.072,1980.6477,4.83
169000.00,-0.012,0,0,407.804,1968.8777,4.828
169200.00,-0.003,0,0,359.664,1750.1251,4.866
169400.00,-0.006,0,0,415.801,2005.824,4.824
169600.00,-0.003,0,0,410.05,1980.5414,4.83
169800.00,-0.001,0,0,365.476,1776.2135,4.86
170000.00,0.007,0,0,413.217,1992.5325,4.822
170200.00,0,0,0,359.942,1750.038,4.862
170400.00,0.017,0,0,411.238,1986.2795,4.83
170600.00,0.003,0,0,506.696,2405.7927,4.748
170800.00,0,0,0,357.34,1738.1017,4.864
171000.00,0.002,0,0,414.788,2002.5964,4.828
171200.00,0.005,0,0,406.594,1963.849,4.83
171400.00,0.001,0,0,372.853,1803.1171,4.836
171600.00,0.002,0,0,415.171,2003.6152,4.826
171800.00,0.003,0,0,410.506,1981.1021,4.826
172000.00,0.003,0,0,358.542,1743.9482,4.864
172200.00,0,0,0,412.904,1991.8488,4.824
172400.00,0.004,0,0,405.557,1958.0293,4.828
172600.00,0.009,0,0,357.098,1736.2104,4.862
172800.00,0,0,0,410.658,1981.8356,4.826
173000.00,0.013,0,0,449.101,2154.7866,4.798
173200.00,0.002,0,0,414.274,1999.2864,4.826
173400.00,0,0,0,411.308,1984.9725,4.826
173600.00,-0.026,0,0,357.179,1737.3185,4.864
173800.00,0.007,0,0,413.986,1997.0684,4.824
174000.00,-0.007,0,0,414.167,1997.1133,4.822
174200.00,0.003,0,0,356.89,1735.913,4.864
174400.00,-0.017,0,0,413.735,1995.0302,4.822
174600.00,-0.012,0,0,410.686,1982.7921,4.828
174800.00,-0.005,0,0,357.47,1740.1639,4.868
175000.00,-0.004,0,0,412.093,1988.7609,4.826
175200.00,-0.024,0,0,357.63,1740.9429,4.868
175400.00,-0.018,0,0,408.474,1972.9294,4.83
175600.00,0.015,0,0,410.078,1978.2162,4.824
175800.00,-0.001,0,0,357.629,1739.5074,4.864
176000.00,-0.008,0,0,408.425,1971.8759,4.828
176200.00,-0.012,0,0,415.57,2006.3721,4.828
176400.00,0,0,0,449.606,2157.2095,4.798
176600.00,0,0,0,596.661,2803.1133,4.698
176800.00,-0.001,0,0,358.006,1740.6252,4.862
177000.00,-0.006,0,0,409.983,1978.578,4.826
177200.00,0.016,0,0,410.378,1980.4843,4.826
177400.00,-0.008,0,0,359.722,1749.6876,4.864
177600.00,-0.01,0,0,410.197,1981.2515,4.83
177800.00,0.017,0,0,377.875,1834.9609,4.856
178000.00,0.014,0,0,407.926,1971.0983,4.832
178200.00,-0.001,0,0,413.69,1996.468,4.826
178400.00,0,0,0,392.278,1904.1176,4.854
178600.00,-0.013,0,0,437.101,2105.9526,4.818
178800.00,-0.01,0,0,450.52,2160.6938,4.796
179000.00,-0.019,0,0,357.839,1740.5288,4.864
179200.00,0.003,0,0,411.411,1984.6466,4.824
179400.00,0.01,0,0,414.131,1997.7679,4.824
179600.00,0.007,0,0,357.314,1737.2606,4.862
179800.00,-0.006,0,0,413.378,1993.3087,4.822
180000.00,-0.009,0,0,358.079,1740.9801,4.862
180200.00,-0.004,0,0,410.428,1980.7257,4.826
180400.00,0.014,0,0,411.041,1983.6838,4.826
180600.00,-0.019,0,0,357.419,1739.2009,4.866
180800.00,-0.007,0,0,415.113,2003.3354,4.826
181000.00,0.019,0,0,413.657,1986.381,4.802
181200.00,-0.014,0,0,357.53,1739.7411,4.866
181400.00,0.006,0,0,407.865,1969.1722,4.828
181600.00,-0.011,0,0,357.883,1740.0271,4.862
181800.00,-0.024,0,0,411.226,1983.7543,4.824
182000.00,0.006,0,0,408.437,1972.7507,4.83
182200.00,-0.012,0,0,358.079,1741.6963,4.864
182400.00,-0.003,0,0,410.354,1982.0098,4.83
182600.00,0.006,0,0,415.673,2005.2065,4.824
182800.00,-0.018,0,0,358.474,1743.6174,4.864
183000.00,0.001,0,0,410.836,1982.6946,4.826
183200.00,-0.003,0,0,588.172,2765.5847,4.702
183400.00,0.02,0,0,358.326,1742.8976,4.864
183600.00,-0.003,0,0,411.613,1986.4445,4.826
183800.00,-0.005,0,0,357.45,1739.3518,4.866
184000.00,0.012,0,0,408.955,1974.4347,4.828
184200.00,0.004,0,0,407.98,1970.5435,4.83
184400.00,0.004,0,0,357.451,1738.6416,4.864
184600.00,-0.012,0,0,411.098,1985.6033,4.83
184800.00,0.004,0,0,415.911,2006.3546,4.824
185000.00,-0.012,0,0,357.673,1740.4369,4.866
185200.00,0.002,0,0,407.556,1968.4955,4.83
185400.00,-0.021,0,0,417.507,2014.8888,4.826
185600.00,0,0,0,358.334,1743.6533,4.866
185800.00,-0.002,0,0,408.218,1971.6929,4.83
186000.00,0.007,0,0,357.625,1740.2034,4.866
186200.00,0.015,0,0,409.88,1976.4414,4.822
186400.00,-0.006,0,0,405.276,1957.483,4.83
186600.00,0.01,0,0,452.236,2171.6372,4.802
186800.00,0.007,0,0,414.199,1999.7528,4.828
187000.00,0.011,0,0,524.892,2500.5857,4.764
187200.00,0.008,0,0,357.18,1738.7522,4.868
187400.00,0.004,0,0,408.258,1971.8861,4.83
187600.00,0.006,0,0,459.823,2202.5522,4.79
187800.00,-0.002,0,0,357.391,1738.3497,4.864
188000.00,-0.012,0,0,413.548,1996.6097,4.828
188200.00,-0.013,0,0,357.614,1739.4344,4.864
188400.00,0.001,0,0,408.706,1974.0499,4.83
188600.00,0.007,0,0,416.444,2008.9258,4.824
188800.00,0.003,0,0,357.016,1735.8118,4.862
189000.00,0.001,0,0,408.52,1972.3346,4.828
189200.00,-0.004,0,0,408.558,1973.3352,4.83
189400.00,-0.014,0,0,360.237,1751.4723,4.862
189600.00,-0.014,0,0,406.644,1963.2773,4.828
189800.00,-0.015,0,0,411.791,1988.9504,4.83
190000.00,0.015,0,0,451.126,2163.6003,4.796
190200.00,-0.006,0,0,357.527,1739.7264,4.866
190400.00,-0.024,0,0,411.142,1984.9937,4.828
190600.00,0.012,0,0,406.328,1961.7516,4.828
190800.00,0.01,0,0,358.187,1742.2216,4.864
191000.00,-0.022,0,0,414.577,1999.9194,4.824
191200.00,0.019,0,0,408.682,1974.7513,4.832
191400.00,0.005,0,0,357.452,1739.3615,4.866
191600.00,0.012,0,0,406.732,1965.3289,4.832
191800.00,0.003,0,0,414.508,1999.5865,4.824
192000.00,0.01,0,0,357.063,1736.0403,4.862
192200.00,-0.002,0,0,410.572,1980.5992,4.824
192400.00,-0.003,0,0,453.568,2172.5906,4.79
192600.00,-0.02,0,0,357.833,1740.4996,4.864
192800.00,0.004,0,0,417.034,2010.1039,4.82
193000.00,-0.014,0,0,357.216,1737.4985,4.864
193200.00,0.001,0,0,411.826,1986.6486,4.824
193400.00,-0.008,0,0,416.294,2009.8674,4.828
193600.00,-0.002,0,0,357.209,1737.4646,4.864
193800.00,0.002,0,0,411.46,1987.3517,4.83
194000.00,-0.001,0,0,448.101,2147.3,4.792
194200.00,-0.002,0,0,357.654,1738.9137,4.862
194400.00,0.011,0,0,407.98,1968.9116,4.826
194600.00,-0.015,0,0,357.308,1739.3754,4.868
194800.00,0.005,0,0,409.56,1976.5366,4.826
195000.00,0.014,0,0,411.53,1986.8668,4.828
195200.00,0.009,0,0,400.497,1936.8035,4.836
195400.00,-0.001,0,0,412.485,1989.8275,4.824
195600.00,0.012,0,0,409.622,1978.4742,4.83
195800.00,0.008,0,0,358.666,1744.5513,4.864
196000.00,0.002,0,0,411.189,1983.5757,4.824
196200.00,0.007,0,0,415.879,2006.2002,4.824
196400.00,-0.022,0,0,357.685,1740.4952,4.866
196600.00,0.014,0,0,407.914,1968.593,4.826
196800.00,-0.002,0,0,450.771,2162.7991,4.798
197000.00,0.012,0,0,589.526,2770.772,4.7
197200.00,0.008,0,0,357.279,1737.0905,4.862
197400.00,-0.005,0,0,413.36,1994.8754,4.826
197600.00,-0.019,0,0,410.817,1984.246,4.83
197800.00,-0.017,0,0,358.409,1744.735,4.868
198000.00,-0.016,0,0,409.275,1975.1613,4.826
198200.00,-0.018,0,0,410.871,1982.0416,4.824
198400.00,0.002,0,0,357.538,1739.7799,4.866
198600.00,-0.017,0,0,409.176,1976.3201,4.83
198800.00,-0.008,0,0,416.178,2008.4752,4.826
199000.00,0,0,0,358.204,1742.3042,4.864
199200.00,-0.003,0,0,409.757,1978.3068,4.828
199400.00,0,0,0,357.432,1739.979,4.868
199600.00,-0.009,0,0,408.277,1970.345,4.826
199800.00,0.006,0,0,407.376,1966.8114,4.828
200000.00,-0.009,0,0,357.555,1738.4324,4.862
200200.00,0.01,0,0,406.084,1961.3857,4.83
200400.00,0,0,0,408.486,1972.9873,4.83
200600.00,0,0,0,357.081,1736.8419,4.864
200800.00,0.001,0,0,409.901,1980.6416,4.832
201000.00,0.013,0,0,357.512,1739.6534,4.866
201200.00,0.009,0,0,412.419,1989.5093,4.824
201400.00,0.007,0,0,415.274,2003.2816,4.824
201600.00,-0.013,0,0,357.617,1739.4491,4.864
