TEMP,PID,USER,PR,NI,VIRT,RES,SHR,S,CPU,MEM,TIME,ENV,COMMAND
T59.9C,22110,pk,20,0,3243916,1.2g,201192,R,106.2,15.9,10:49.65,python3,rnn.py
T59.4C,22110,pk,20,0,3245632,1.2g,201192,R,100.0,16.0,10:50.86,python3,rnn.py
T59.4C,22110,pk,20,0,3247348,1.2g,201192,R,106.2,16.0,10:52.07,python3,rnn.py
T59.9C,22110,pk,20,0,3249728,1.2g,201192,R,100.0,16.0,10:53.28,python3,rnn.py
T60.3C,22110,pk,20,0,3251576,1.2g,201192,R,106.2,16.0,10:54.49,python3,rnn.py
T60.3C,22110,pk,20,0,3252896,1.2g,201192,R,100.0,16.0,10:55.69,python3,rnn.py
T59.9C,22110,pk,20,0,3254480,1.2g,201192,R,100.0,16.1,10:56.90,python3,rnn.py
T59.4C,22110,pk,20,0,3256068,1.2g,201192,R,94.1,16.1,10:58.11,python3,rnn.py
T58.4C,22110,pk,20,0,3258708,1.2g,201192,R,100.0,16.1,10:59.32,python3,rnn.py
T58.9C,22110,pk,20,0,3285144,1.2g,201192,S,100.0,16.1,11:00.53,python3,rnn.py
T59.4C,22110,pk,20,0,3261744,1.2g,201192,R,94.1,16.2,11:01.73,python3,rnn.py
T59.9C,22110,pk,20,0,3263460,1.2g,201192,R,100.0,16.2,11:02.94,python3,rnn.py
T59.9C,22110,pk,20,0,3265572,1.2g,201192,R,106.2,16.2,11:04.15,python3,rnn.py
T59.4C,22110,pk,20,0,3267420,1.2g,201192,R,106.2,16.2,11:05.36,python3,rnn.py
T59.4C,22110,pk,20,0,3294120,1.2g,201192,S,100.0,16.3,11:06.56,python3,rnn.py
T58.4C,22110,pk,20,0,3270720,1.2g,201192,R,100.0,16.3,11:07.77,python3,rnn.py
T59.9C,22110,pk,20,0,3272304,1.2g,201192,R,100.0,16.3,11:08.98,python3,rnn.py
T59.9C,22110,pk,20,0,3274284,1.2g,201192,R,106.2,16.3,11:10.19,python3,rnn.py
T59.9C,22110,pk,20,0,3276924,1.2g,201192,R,93.8,16.3,11:11.39,python3,rnn.py
T59.9C,22110,pk,20,0,3302964,1.2g,201192,S,106.2,16.4,11:12.61,python3,rnn.py
T60.3C,22110,pk,20,0,3279696,1.3g,201192,R,100.0,16.4,11:13.81,python3,rnn.py
T60.3C,22110,pk,20,0,3281412,1.3g,201192,R,94.1,16.4,11:15.02,python3,rnn.py
T58.9C,22110,pk,20,0,3283656,1.3g,201192,R,100.0,16.4,11:16.22,python3,rnn.py
T59.9C,22110,pk,20,0,3285636,1.3g,201192,R,106.2,16.5,11:17.44,python3,rnn.py
T59.9C,22110,pk,20,0,3287352,1.3g,201192,R,94.1,16.5,11:18.64,python3,rnn.py
T60.3C,22110,pk,20,0,3288540,1.3g,201192,R,93.8,16.5,11:19.84,python3,rnn.py
T60.3C,22110,pk,20,0,3290256,1.3g,201192,R,93.8,16.5,11:21.04,python3,rnn.py
T60.3C,22110,pk,20,0,3292764,1.3g,201192,R,106.2,16.6,11:22.25,python3,rnn.py
T59.9C,22110,pk,20,0,3294612,1.3g,201192,R,100.0,16.6,11:23.45,python3,rnn.py
T61.3C,22110,pk,20,0,3295936,1.3g,201192,R,93.8,16.6,11:24.65,python3,rnn.py
T59.9C,22110,pk,20,0,3297520,1.3g,201192,R,100.0,16.6,11:25.87,python3,rnn.py
T59.4C,22110,pk,20,0,3299632,1.3g,201192,R,94.1,16.6,11:27.07,python3,rnn.py
T60.3C,22110,pk,20,0,3301480,1.3g,201192,R,100.0,16.7,11:28.28,python3,rnn.py
T59.4C,22110,pk,20,0,3303724,1.3g,201192,R,106.2,16.7,11:29.49,python3,rnn.py
T59.4C,22110,pk,20,0,3304120,1.3g,201192,R,100.0,16.7,11:30.69,python3,rnn.py
T60.8C,22110,pk,20,0,3304120,1.3g,201192,R,100.0,16.7,11:31.90,python3,rnn.py
T60.3C,22110,pk,20,0,3304120,1.3g,201192,R,94.1,16.7,11:33.11,python3,rnn.py
T59.4C,22110,pk,20,0,3304120,1.3g,201192,R,106.2,16.7,11:34.32,python3,rnn.py
T59.4C,22110,pk,20,0,3304120,1.3g,201192,R,100.0,16.7,11:35.52,python3,rnn.py
T59.4C,22110,pk,20,0,3304120,1.3g,201192,R,100.0,16.7,11:36.73,python3,rnn.py
T58.9C,22110,pk,20,0,3304120,1.3g,201192,R,100.0,16.7,11:37.93,python3,rnn.py
T59.9C,22110,pk,20,0,3304120,1.3g,201192,R,100.0,16.7,11:39.14,python3,rnn.py
T59.4C,22110,pk,20,0,3304920,1.3g,201192,R,100.0,16.7,11:40.35,python3,rnn.py
T60.3C,22110,pk,20,0,3305712,1.3g,201192,R,94.1,16.7,11:41.56,python3,rnn.py
T59.9C,22110,pk,20,0,3330960,1.3g,201192,S,93.8,16.7,11:42.76,python3,rnn.py
T59.9C,22110,pk,20,0,3307428,1.3g,201192,R,106.2,16.7,11:43.98,python3,rnn.py
T60.8C,22110,pk,20,0,3308484,1.3g,201192,R,100.0,16.7,11:45.19,python3,rnn.py
T60.8C,22110,pk,20,0,3334128,1.3g,201192,S,100.0,16.8,11:46.39,python3,rnn.py
T60.3C,22110,pk,20,0,3310204,1.3g,201192,R,100.0,16.8,11:47.60,python3,rnn.py
T60.3C,22110,pk,20,0,3312316,1.3g,201192,R,100.0,16.8,11:48.81,python3,rnn.py
