Time (ms),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
100000.00,-0.012,0,0,367.243,1784.801,4.86
100200.00,0.003,0,0,311.363,1525.0559,4.898
100400.00,-0.015,0,0,363.269,1766.214,4.862
100600.00,-0.003,0,0,311.326,1524.252,4.896
100800.00,0.012,0,0,362.627,1763.0925,4.862
101000.00,0.012,0,0,362.77,1764.5132,4.864
101200.00,0.011,0,0,399.855,1933.6989,4.836
101400.00,0.001,0,0,360.437,1751.7239,4.86
101600.00,0.03,0,0,404.039,1951.5083,4.83
101800.00,0,0,0,405.705,1960.3665,4.832
102000.00,0,0,0,403.895,1952.4285,4.834
102200.00,-0.021,0,0,403.821,1952.0708,4.834
102400.00,-0.006,0,0,403.957,1952.7281,4.834
102600.00,0.004,0,0,403.804,1950.3732,4.83
102800.00,-0.008,0,0,404.15,1952.8527,4.832
103000.00,0.018,0,0,405.631,1960.8203,4.834
103200.00,0,0,0,564.302,2665.7627,4.724
103400.00,-0.004,0,0,404.323,1954.4974,4.834
103600.00,-0.01,0,0,411.188,1986.038,4.83
103800.00,0,0,0,403.783,1951.0793,4.832
104000.00,0.01,0,0,404.59,1956.5972,4.836
104200.00,0.006,0,0,404.047,1951.547,4.83
104400.00,0.014,0,0,404.047,1951.547,4.83
104600.00,0,0,0,404.17,1952.9495,4.832
104800.00,-0.01,0,0,404.466,1954.3796,4.832
105000.00,0.024,0,0,404.244,1953.3069,4.832
105200.00,-0.006,0,0,415.783,2008.2318,4.83
105400.00,-0.01,0,0,564.806,2668.1436,4.724
105600.00,0.01,0,0,404.54,1956.3555,4.836
105800.00,0.021,0,0,403.812,1952.0273,4.834
106000.00,0,0,0,404.52,1955.4497,4.834
106200.00,-0.007,0,0,404.409,1955.7219,4.836
106400.00,0.009,0,0,404.607,1955.8702,4.834
106600.00,0.008,0,0,357.728,1741.4199,4.868
106800.00,0.001,0,0,363.553,1767.5947,4.862
107000.00,0.012,0,0,362.999,1764.9011,4.862
107200.00,0.01,0,0,362.431,1762.8644,4.864
107400.00,-0.008,0,0,362.814,1764.0016,4.862
107600.00,-0.004,0,0,359.981,1750.2275,4.862
107800.00,-0.019,0,0,419.354,2023.8025,4.826
108000.00,0.016,0,0,360.247,1752.962,4.866
108200.00,-0.001,0,0,359.876,1749.7172,4.862
108400.00,-0.014,0,0,360.37,1752.1189,4.862
108600.00,-0.005,0,0,359.63,1748.5211,4.862
108800.00,0.01,0,0,364.788,1773.5992,4.862
109000.00,0,0,0,311.64,1527.0361,4.9
109200.00,0.003,0,0,363.931,1770.1603,4.864
109400.00,-0.012,0,0,403.227,1949.1993,4.834
109600.00,-0.012,0,0,362.406,1762.0179,4.862
109800.00,0,0,0,416.067,2006.275,4.822
110000.00,0.009,0,0,359.711,1751.0731,4.868
110200.00,0.007,0,0,359.772,1749.2114,4.862
110400.00,-0.009,0,0,367.153,1783.6293,4.858
110600.00,0.005,0,0,357.285,1737.8342,4.864
110800.00,0.012,0,0,404.392,1954.8309,4.834
111000.00,0.014,0,0,562.893,2655.7292,4.718
111200.00,0.005,0,0,411.242,1984.6541,4.826
111400.00,-0.008,0,0,404.565,1954.858,4.832
111600.00,-0.004,0,0,403.738,1951.6696,4.834
111800.00,0.007,0,0,403.985,1951.2474,4.83
112000.00,0,0,0,404.449,1954.2975,4.832
112200.00,0.018,0,0,404.067,1953.2599,4.834
112400.00,0.008,0,0,403.573,1950.8719,4.834
112600.00,-0.004,0,0,404.38,1953.9641,4.832
112800.00,-0.022,0,0,404.158,1954.5081,4.836
113000.00,-0.003,0,0,563.091,2660.042,4.724
113200.00,0,0,0,403.997,1952.1134,4.832
113400.00,0.012,0,0,404.269,1953.4277,4.832
113600.00,0.012,0,0,404.195,1953.0702,4.832
113800.00,0.009,0,0,404.873,1957.9657,4.836
114000.00,-0.007,0,0,404.051,1952.3743,4.832
114200.00,0.002,0,0,403.891,1952.4091,4.834
114400.00,-0.001,0,0,404.491,1954.5004,4.832
114600.00,-0.002,0,0,404.417,1954.1428,4.832
114800.00,-0.012,0,0,404.906,1957.3157,4.834
115000.00,-0.007,0,0,563.93,2659.4939,4.716
115200.00,-0.013,0,0,404.133,1954.3872,4.836
115400.00,0,0,0,403.911,1951.6979,4.832
115600.00,0.01,0,0,403.923,1951.7559,4.832
115800.00,0.009,0,0,358.149,1742.7531,4.866
116000.00,0,0,0,362.394,1763.4093,4.866
116200.00,0.004,0,0,420.288,2028.3099,4.826
116400.00,0.011,0,0,313.022,1532.5557,4.896
116600.00,-0.011,0,0,312.146,1529.5154,4.9
116800.00,-0.011,0,0,362.117,1760.6129,4.862
117000.00,0.001,0,0,362.258,1761.2983,4.862
117200.00,-0.005,0,0,418.873,2018.9679,4.82
117400.00,-0.001,0,0,359.752,1750.5533,4.866
117600.00,-0.002,0,0,399.687,1932.087,4.834
117800.00,0,0,0,362.356,1761.7748,4.862
118000.00,-0.006,0,0,362.257,1761.2935,4.862
118200.00,0.004,0,0,402.822,1946.4358,4.832
118400.00,-0.002,0,0,419.223,2022.3317,4.824
118600.00,-0.005,0,0,369.588,1794.7194,4.856
118800.00,0.005,0,0,311.665,1525.9119,4.896
119000.00,0.01,0,0,364.961,1775.1703,4.864
119200.00,0,0,0,362.276,1761.3859,4.862
119400.00,0.004,0,0,419.219,2023.9894,4.828
119600.00,-0.011,0,0,367.311,1785.8661,4.862
119800.00,-0.012,0,0,446.826,2145.6584,4.802
120000.00,0,0,0,450.622,2164.7881,4.804
120200.00,0.02,0,0,447.29,2147.8867,4.802
120400.00,0.008,0,0,488.706,2333.0825,4.774
120600.00,-0.021,0,0,448.524,2154.7092,4.804
120800.00,-0.003,0,0,609.312,2860.1104,4.694
121000.00,0.013,0,0,447.562,2149.1929,4.802
121200.00,0.005,0,0,447.117,2146.1616,4.8
121400.00,0,0,0,447.562,2150.9832,4.806
121600.00,-0.004,0,0,446.83,2144.7839,4.8
121800.00,-0.012,0,0,404.192,1953.8641,4.834
122000.00,0.021,0,0,404.13,1952.7561,4.832
122200.00,-0.012,0,0,404.044,1953.9568,4.836
122400.00,-0.015,0,0,403.854,1951.4225,4.832
122600.00,0.003,0,0,404.125,1952.7319,4.832
122800.00,0.009,0,0,563.623,2658.0461,4.716
123000.00,0.02,0,0,404.084,1952.5338,4.832
123200.00,-0.02,0,0,404.269,1953.4277,4.832
123400.00,-0.001,0,0,405.281,1957.5072,4.83
123600.00,0.011,0,0,404.33,1953.7224,4.832
123800.00,0.003,0,0,408.835,1975.4906,4.832
124000.00,0,0,0,408.761,1973.498,4.828
124200.00,0.006,0,0,404.244,1952.4984,4.83
124400.00,0,0,0,404.17,1953.7579,4.834
124600.00,0.008,0,0,403.985,1952.8634,4.834
124800.00,-0.01,0,0,455.51,2183.7151,4.794
125000.00,0.013,0,0,400.505,1936.8422,4.836
125200.00,-0.002,0,0,412.069,1991.1173,4.832
125400.00,0.012,0,0,413.594,1996.0048,4.826
125600.00,0,0,0,412.212,1990.1595,4.828
125800.00,0,0,0,464.504,2228.6902,4.798
126000.00,0.018,0,0,401.47,1941.5089,4.836
126200.00,-0.003,0,0,401.803,1942.3158,4.834
126400.00,0.016,0,0,403.761,1951.7806,4.834
126600.00,-0.001,0,0,402.292,1945.484,4.836
126800.00,-0.005,0,0,472.445,2261.1216,4.786
127000.00,-0.009,0,0,361.896,1760.2621,4.864
127200.00,-0.006,0,0,361.847,1760.0237,4.864
127400.00,0.006,0,0,359.73,1751.1656,4.868
127600.00,0.002,0,0,359.878,1751.1664,4.866
127800.00,0.019,0,0,419.057,2020.6929,4.822
128000.00,0.001,0,0,359.199,1747.8624,4.866
128200.00,-0.008,0,0,359.557,1748.8853,4.864
128400.00,0.007,0,0,362.679,1763.3452,4.862
128600.00,0.006,0,0,402.482,1946.403,4.836
128800.00,-0.02,0,0,359.495,1747.8646,4.862
129000.00,0.006,0,0,311.115,1524.4635,4.9
129200.00,0.005,0,0,362.247,1762.694,4.866
129400.00,0.004,0,0,362.223,1762.5771,4.866
129600.00,0.012,0,0,360.396,1753.687,4.866
129800.00,0.008,0,0,361.717,1758.6681,4.862
130000.00,0.007,0,0,311.485,1526.2765,4.9
130200.00,0.004,0,0,362.426,1762.1152,4.862
130400.00,0.015,0,0,362.241,1761.9402,4.864
130600.00,-0.009,0,0,360.217,1751.3751,4.862
130800.00,0.018,0,0,363.024,1764.2966,4.86
131000.00,-0.004,0,0,365.726,1776.6969,4.858
131200.00,-0.013,0,0,367.417,1785.6466,4.86
131400.00,-0.001,0,0,367.015,1783.693,4.86
131600.00,0.012,0,0,359.709,1749.6246,4.864
131800.00,-0.001,0,0,432.658,2081.9502,4.812
132000.00,0.005,0,0,420.959,2031.5483,4.826
132200.00,0.028,0,0,403.903,1951.6593,4.832
132400.00,0.001,0,0,404.01,1952.1763,4.832
132600.00,0,0,0,403.355,1949.0114,4.832
132800.00,0,0,0,404.01,1952.1763,4.832
133000.00,-0.001,0,0,404.491,1954.5004,4.832
133200.00,0.009,0,0,408.921,1975.9061,4.832
133400.00,-0.022,0,0,409.259,1976.7209,4.83
133600.00,-0.001,0,0,563.08,2659.99,4.724
133800.00,0.012,0,0,407.391,1967.6985,4.83
134000.00,0.012,0,0,404.022,1953.0424,4.834
134200.00,0.013,0,0,404.133,1952.7705,4.832
134400.00,0,0,0,404.227,1953.2247,4.832
134600.00,-0.014,0,0,404.647,1956.0636,4.834
134800.00,-0.002,0,0,403.635,1951.1716,4.834
135000.00,0.004,0,0,404.215,1953.9753,4.834
135200.00,-0.002,0,0,404.067,1953.2599,4.834
135400.00,-0.002,0,0,404.437,1955.8574,4.836
135600.00,0.017,0,0,563.793,2663.3582,4.724
135800.00,0.005,0,0,404.252,1954.1543,4.834
136000.00,-0.01,0,0,404.449,1955.1066,4.834
136200.00,0.001,0,0,404.215,1954.7837,4.836
136400.00,-0.002,0,0,404.173,1952.9639,4.832
136600.00,0.013,0,0,404.346,1954.6086,4.834
136800.00,0.026,0,0,445.588,2140.6047,4.804
137000.00,0.005,0,0,403.758,1951.7662,4.834
137200.00,-0.003,0,0,358.637,1745.8448,4.868
137400.00,-0.005,0,0,412.002,1989.9697,4.83
137600.00,-0.004,0,0,357.754,1740.1154,4.864
137800.00,-0.012,0,0,366.818,1782.0017,4.858
138000.00,-0.002,0,0,312.146,1528.2667,4.896
138200.00,0.007,0,0,429.24,2068.0781,4.818
138400.00,0.019,0,0,362.444,1761.4779,4.86
138600.00,0.007,0,0,362.172,1760.8802,4.862
138800.00,0.001,0,0,364.356,1770.7701,4.86
139000.00,0.008,0,0,364.548,1771.7034,4.86
139200.00,0,0,0,360.402,1752.2745,4.862
139400.00,-0.028,0,0,416.462,2009.0127,4.824
139600.00,-0.004,0,0,399.794,1933.4038,4.836
139800.00,0.006,0,0,407.03,1965.9548,4.83
140000.00,0.007,0,0,357.414,1737.7468,4.862
140200.00,-0.017,0,0,363.683,1758.771,4.836
140400.00,-0.002,0,0,426.29,2052.1602,4.814
140600.00,0.016,0,0,367.008,1783.6589,4.86
140800.00,0.014,0,0,403.982,1952.0409,4.832
141000.00,0.002,0,0,403.965,1952.7668,4.834
141200.00,-0.001,0,0,404.668,1955.3557,4.832
141400.00,0.009,0,0,404.582,1954.9402,4.832
141600.00,0.02,0,0,404.841,1957.0015,4.834
141800.00,0,0,0,562.991,2656.1917,4.718
142000.00,0.012,0,0,404.165,1952.9252,4.832
142200.00,0.005,0,0,404.054,1952.3888,4.832
142400.00,-0.011,0,0,404.647,1956.8729,4.836
142600.00,-0.013,0,0,404.141,1952.8092,4.832
142800.00,0.005,0,0,404.116,1951.8802,4.83
143000.00,0.005,0,0,404.116,1953.4968,4.834
143200.00,0.01,0,0,404.326,1955.3204,4.836
143400.00,-0.012,0,0,404.499,1954.5391,4.832
143600.00,-0.004,0,0,404.276,1952.6531,4.83
143800.00,-0.01,0,0,566.57,2671.9441,4.716
144000.00,-0.003,0,0,404.367,1955.5188,4.836
144200.00,0.006,0,0,404.145,1952.8285,4.832
144400.00,0.006,0,0,404.59,1955.7881,4.834
144600.00,0,0,0,403.807,1951.1953,4.832
144800.00,0,0,0,404.013,1952.9989,4.834
145000.00,0.016,0,0,427.66,2056.1895,4.808
145200.00,0.007,0,0,404.35,1953.8191,4.832
145400.00,0.01,0,0,404.449,1955.1066,4.834
145600.00,0.003,0,0,404.795,1957.5886,4.836
145800.00,-0.005,0,0,410.916,1986.3679,4.834
146000.00,0.008,0,0,369.695,1795.2389,4.856
146200.00,-0.017,0,0,311.72,1527.428,4.9
146400.00,0,0,0,362.463,1763.02,4.864
146600.00,0,0,0,362.759,1763.0088,4.86
146800.00,0,0,0,415.507,2005.2368,4.826
147000.00,0.001,0,0,369.522,1795.1378,4.858
147200.00,0.01,0,0,311.788,1526.514,4.896
147400.00,0,0,0,369.596,1796.2367,4.86
147600.00,-0.008,0,0,362.105,1760.5546,4.862
147800.00,0.012,0,0,462.122,2216.3372,4.796
148000.00,-0.015,0,0,367.276,1784.9614,4.86
148200.00,-0.01,0,0,314.404,1538.6931,4.894
148400.00,0.014,0,0,362.191,1761.697,4.864
148600.00,-0.013,0,0,362.648,1763.9199,4.864
148800.00,0.002,0,0,415.853,2005.2432,4.822
149000.00,0,0,0,367.004,1784.3734,4.862
149200.00,0.003,0,0,311.677,1525.9706,4.896
149400.00,0,0,0,362.413,1762.052,4.862
149600.00,0,0,0,362.623,1762.3478,4.86
149800.00,-0.021,0,0,415.33,2004.3826,4.826
150000.00,0.015,0,0,364.592,1772.6464,4.862
150200.00,0.003,0,0,311.627,1526.9724,4.9
150400.00,0.002,0,0,362.908,1765.1844,4.864
150600.00,-0.003,0,0,362.501,1763.2048,4.864
150800.00,-0.007,0,0,418.033,2015.7551,4.822
151000.00,-0.01,0,0,365.271,1775.217,4.86
151200.00,0.024,0,0,312.164,1529.6036,4.9
151400.00,-0.001,0,0,362.321,1761.6047,4.862
151600.00,0,0,0,362.482,1762.3875,4.862
151800.00,0.029,0,0,427.668,2058.7937,4.814
152000.00,-0.009,0,0,311.812,1527.2551,4.898
152200.00,0.001,0,0,359.997,1750.3054,4.862
152400.00,0.014,0,0,359.898,1751.2638,4.866
152600.00,0.03,0,0,359.775,1749.2261,4.862
152800.00,0.023,0,0,419.007,2021.2897,4.824
153000.00,-0.005,0,0,362.626,1762.3624,4.86
153200.00,-0.018,0,0,362.744,1762.9358,4.86
153400.00,-0.005,0,0,362.596,1762.9418,4.862
153600.00,-0.011,0,0,359.602,1749.104,4.864
153800.00,0.006,0,0,362.663,1763.2675,4.862
154000.00,-0.004,0,0,404.11,1953.4678,4.834
154200.00,0.033,0,0,403.784,1950.2767,4.83
154400.00,0.024,0,0,451.477,2167.0896,4.8
154600.00,-0.007,0,0,404.06,1952.4178,4.832
154800.00,0.008,0,0,404.221,1953.1958,4.832
155000.00,0.006,0,0,403.875,1953.1395,4.836
155200.00,0.001,0,0,404.719,1954.7927,4.83
155400.00,0.01,0,0,404.299,1955.1901,4.836
155600.00,-0.004,0,0,564.789,2666.9338,4.722
155800.00,0.007,0,0,404.119,1953.5112,4.834
156000.00,0.014,0,0,445.239,2139.8188,4.806
156200.00,0,0,0,404.539,1953.1144,4.828
156400.00,0.006,0,0,403.963,1951.9492,4.832
156600.00,0.012,0,0,404.087,1952.5483,4.832
156800.00,-0.002,0,0,404.21,1953.1426,4.832
157000.00,0.012,0,0,403.926,1950.9625,4.83
157200.00,0.001,0,0,407.477,1968.9287,4.832
157400.00,-0.007,0,0,404.429,1955.0098,4.834
157600.00,0.012,0,0,563.509,2659.7622,4.72
157800.00,-0.007,0,0,404.165,1954.542,4.836
158000.00,0.005,0,0,404.63,1955.1721,4.832
158200.00,0.006,0,0,409.978,1979.3738,4.828
158400.00,0.019,0,0,408.304,1972.1083,4.83
158600.00,-0.005,0,0,407.211,1966.8291,4.83
158800.00,-0.012,0,0,403.632,1949.5425,4.83
159000.00,0.014,0,0,357.865,1742.0868,4.868
159200.00,-0.013,0,0,361.585,1758.7494,4.864
159400.00,0.022,0,0,311.85,1528.0651,4.9
159600.00,-0.012,0,0,362.32,1761.5999,4.862
159800.00,0.001,0,0,362.646,1762.4596,4.86
160000.00,0.004,0,0,362.276,1762.8351,4.866
160200.00,0.02,0,0,363.27,1766.9452,4.864
160400.00,-0.013,0,0,311.658,1527.1241,4.9
160600.00,0.008,0,0,366.893,1782.3661,4.858
160800.00,0,0,0,404.918,1957.3737,4.834
161000.00,-0.007,0,0,404.079,1954.1261,4.836
161200.00,0.008,0,0,404.232,1954.866,4.836
161400.00,-0.001,0,0,565.189,2666.5618,4.718
161600.00,-0.024,0,0,405.12,1958.3501,4.834
161800.00,0.005,0,0,404.343,1956.2113,4.838
162000.00,0.013,0,0,403.652,1950.4464,4.832
162200.00,0,0,0,404.528,1955.4885,4.834
162400.00,0.01,0,0,447.254,2148.6082,4.804
162600.00,-0.011,0,0,404.404,1954.08,4.832
162800.00,0.037,0,0,404.367,1953.9012,4.832
163000.00,0.003,0,0,404.022,1953.0424,4.834
163200.00,0.001,0,0,404.424,1954.9857,4.834
163400.00,0.012,0,0,563.879,2663.7644,4.724
163600.00,-0.006,0,0,404.355,1953.8434,4.832
163800.00,0.025,0,0,404.738,1956.5035,4.834
164000.00,0.011,0,0,404.577,1955.7252,4.834
164200.00,0,0,0,445.185,2139.5591,4.806
164400.00,-0.009,0,0,404.087,1954.1648,4.836
164600.00,0.021,0,0,404.424,1955.7946,4.836
164800.00,-0.002,0,0,404.289,1953.5244,4.832
165000.00,-0.004,0,0,404.375,1953.9399,4.832
165200.00,0.001,0,0,404.343,1952.9766,4.83
165400.00,0.007,0,0,564.917,2665.2783,4.718
165600.00,-0.014,0,0,404.289,1952.7158,4.83
165800.00,-0.011,0,0,404.301,1952.7738,4.83
166000.00,-0.006,0,0,357.822,1741.1619,4.866
166200.00,0.016,0,0,357.267,1737.7466,4.864
166400.00,0,0,0,362.302,1762.9615,4.866
166600.00,-0.002,0,0,417.655,2013.9324,4.822
166800.00,-0.019,0,0,369.473,1795.6388,4.86
167000.00,-0.002,0,0,351.911,1713.1028,4.868
167200.00,-0.012,0,0,311.726,1526.2106,4.896
167400.00,0.003,0,0,437.216,2103.009,4.81
167600.00,-0.006,0,0,364.321,1771.3287,4.862
167800.00,0.013,0,0,364.802,1773.6674,4.862
168000.00,-0.004,0,0,362.221,1762.5675,4.866
168200.00,0.002,0,0,361.987,1759.9808,4.862
168400.00,0,0,0,405.046,1957.1821,4.832
168600.00,0.012,0,0,427.713,2059.866,4.816
168800.00,-0.006,0,0,364.499,1772.1941,4.862
169000.00,-0.012,0,0,408.971,1976.1478,4.832
169200.00,0,0,0,367.405,1784.8534,4.858
169400.00,-0.02,0,0,311.745,1526.3035,4.896
169600.00,-0.012,0,0,426.52,2053.2673,4.814
169800.00,0.006,0,0,362.036,1759.4951,4.86
170000.00,0,0,0,362.549,1762.7133,4.862
170200.00,0.009,0,0,361.994,1760.7386,4.864
170400.00,0.004,0,0,311.775,1527.6975,4.9
170600.00,0.011,0,0,435.846,2095.5476,4.808
170800.00,0,0,0,364.956,1774.416,4.862
171000.00,0.013,0,0,364.543,1770.9498,4.858
171200.00,0.003,0,0,359.878,1750.4465,4.864
171400.00,0.01,0,0,311.621,1525.6964,4.896
171600.00,0.019,0,0,427.223,2056.6516,4.814
171800.00,0.004,0,0,365.031,1774.0508,4.86
172000.00,-0.006,0,0,357.409,1738.4373,4.864
172200.00,0,0,0,357.57,1739.9357,4.866
172400.00,-0.01,0,0,362.075,1760.4087,4.862
172600.00,0.003,0,0,364.765,1773.4875,4.862
172800.00,0.013,0,0,359.384,1748.0437,4.864
173000.00,0.012,0,0,359.731,1750.451,4.866
173200.00,-0.019,0,0,359.348,1749.306,4.868
173400.00,-0.023,0,0,364.693,1774.5962,4.866
173600.00,0,0,0,311.947,1527.2925,4.896
173800.00,-0.008,0,0,311.947,1527.9163,4.898
174000.00,-0.005,0,0,362.441,1762.913,4.864
174200.00,-0.007,0,0,362.466,1763.7596,4.866
174400.00,-0.013,0,0,358.874,1745.563,4.864
174600.00,-0.017,0,0,367.392,1784.0555,4.856
174800.00,0,0,0,312.194,1529.1261,4.898
175000.00,-0.016,0,0,362.381,1761.8965,4.862
175200.00,-0.014,0,0,402.278,1943.8073,4.832
175400.00,0.008,0,0,359.152,1746.197,4.862
175600.00,-0.018,0,0,365.082,1775.0287,4.862
175800.00,0,0,0,362.54,1763.3945,4.864
176000.00,0.016,0,0,362.743,1765.1075,4.866
176200.00,0,0,0,359.817,1750.8695,4.866
176400.00,-0.006,0,0,407.225,1967.7112,4.832
176600.00,-0.005,0,0,365.389,1774.329,4.856
176800.00,-0.015,0,0,311.627,1526.349,4.898
177000.00,0,0,0,362.242,1761.9451,4.864
177200.00,-0.007,0,0,362.501,1761.7549,4.86
177400.00,0.006,0,0,428.297,2061.8218,4.814
177600.00,0.013,0,0,362.013,1761.5553,4.866
177800.00,0.008,0,0,362.359,1762.5142,4.864
178000.00,0.008,0,0,404.104,1954.2469,4.836
178200.00,-0.014,0,0,403.721,1950.7798,4.832
178400.00,0,0,0,404.733,1954.8604,4.83
178600.00,0.008,0,0,410.111,1979.1957,4.826
178800.00,-0.012,0,0,569.843,2687.3796,4.716
179000.00,-0.004,0,0,404.475,1954.4231,4.832
179200.00,-0.01,0,0,404.384,1954.7924,4.834
179400.00,0,0,0,404.179,1952.9928,4.832
179600.00,0.018,0,0,404.13,1952.7561,4.832
179800.00,-0.01,0,0,404.13,1953.5645,4.834
180000.00,-0.012,0,0,403.986,1953.6763,4.836
180200.00,-0.023,0,0,404.196,1953.0751,4.832
180400.00,0.016,0,0,403.695,1950.6542,4.832
180600.00,0,0,0,404.584,1955.7592,4.834
180800.00,0.011,0,0,403.967,1951.1606,4.83
181000.00,0,0,0,564.862,2667.2783,4.722
181200.00,0.007,0,0,403.868,1952.298,4.834
181400.00,-0.003,0,0,404.386,1953.1843,4.83
181600.00,-0.005,0,0,404.509,1953.7784,4.83
181800.00,0.012,0,0,404.357,1954.6617,4.834
182000.00,-0.002,0,0,404.093,1953.3855,4.834
182200.00,0,0,0,447.36,2147.3281,4.8
182400.00,-0.015,0,0,447.278,2148.7236,4.804
182600.00,-0.002,0,0,447.525,2149.0151,4.802
182800.00,-0.004,0,0,447.772,2150.2012,4.802
183000.00,0.02,0,0,451.856,2169.8125,4.802
183200.00,-0.006,0,0,400.827,1938.3993,4.836
183400.00,-0.018,0,0,451.063,2164.2002,4.798
183600.00,0,0,0,353.766,1721.4254,4.866
183800.00,0.004,0,0,470.673,2250.7583,4.782
184000.00,0,0,0,405.487,1960.1241,4.834
184200.00,0.008,0,0,362.183,1760.2095,4.86
184400.00,0.006,0,0,363.466,1759.1755,4.84
184600.00,0.007,0,0,312.449,1531.0001,4.9
184800.00,0.002,0,0,429.754,2071.4143,4.82
185000.00,0.012,0,0,363.713,1768.3727,4.862
185200.00,0.002,0,0,362.171,1761.5996,4.864
185400.00,-0.005,0,0,360.097,1752.2319,4.866
185600.00,0.008,0,0,358.197,1742.9866,4.866
185800.00,0.004,0,0,360.616,1754.0361,4.864
186000.00,0.002,0,0,312.936,1532.1346,4.896
186200.00,-0.017,0,0,362.14,1761.449,4.864
186400.00,0.012,0,0,367.306,1785.8418,4.862
186600.00,-0.015,0,0,312.781,1532.0013,4.898
186800.00,-0.003,0,0,358.704,1745.4537,4.866
187000.00,-0.008,0,0,312.405,1529.5348,4.896
187200.00,0.006,0,0,362.757,1762.999,4.86
187400.00,-0.003,0,0,362.475,1763.8035,4.866
187600.00,-0.003,0,0,359.76,1749.1532,4.862
187800.00,0.001,0,0,416.754,2010.4213,4.824
188000.00,0,0,0,369.319,1794.1516,4.858
188200.00,0.006,0,0,369.332,1792.7375,4.854
188400.00,-0.007,0,0,311.627,1526.349,4.898
188600.00,-0.015,0,0,361.6,1758.8224,4.864
188800.00,0.011,0,0,311.614,1526.2854,4.898
189000.00,0,0,0,364.358,1770.0511,4.858
189200.00,0.002,0,0,361.87,1758.6882,4.86
189400.00,0,0,0,359.883,1750.4708,4.864
189600.00,-0.027,0,0,419.354,2022.9636,4.824
189800.00,-0.014,0,0,361.927,1760.4128,4.864
190000.00,0.008,0,0,368.887,1792.053,4.858
190200.00,0.013,0,0,362.297,1762.2125,4.864
190400.00,-0.007,0,0,404.148,1954.4597,4.836
190600.00,-0.008,0,0,405.284,1959.1429,4.834
190800.00,0.007,0,0,563.668,2659.3857,4.718
191000.00,-0.012,0,0,404.116,1951.8802,4.83
191200.00,0.005,0,0,449.83,2158.2842,4.798
191400.00,0.002,0,0,404.454,1955.1307,4.834
191600.00,0.008,0,0,444.638,2136.9304,4.806
191800.00,-0.003,0,0,404.421,1954.9711,4.834
192000.00,-0.004,0,0,404.039,1951.5083,4.83
192200.00,0.004,0,0,404.273,1952.6385,4.83
192400.00,0.018,0,0,404.475,1954.4231,4.832
192600.00,0.009,0,0,404.611,1956.6987,4.836
192800.00,0,0,0,564.7,2661.9961,4.714
193000.00,0,0,0,561.035,2649.2073,4.722
193200.00,0.006,0,0,404.431,1954.2104,4.832
193400.00,0.031,0,0,404.255,1954.1687,4.834
193600.00,-0.008,0,0,404.391,1954.0172,4.832
193800.00,-0.015,0,0,404.329,1954.5265,4.834
194000.00,-0.01,0,0,403.737,1950.0497,4.83
194200.00,0.018,0,0,404.144,1952.0155,4.83
194400.00,-0.003,0,0,444.875,2137.1794,4.804
194600.00,0.004,0,0,403.929,1951.7848,4.832
194800.00,0.004,0,0,404.497,1954.5294,4.832
195000.00,-0.002,0,0,565.245,2670.2173,4.724
195200.00,0.002,0,0,405.299,1959.2155,4.834
195400.00,0,0,0,357.776,1739.507,4.862
195600.00,-0.011,0,0,404.189,1952.2328,4.83
195800.00,0.008,0,0,403.895,1950.8127,4.83
196000.00,-0.01,0,0,404.673,1956.1893,4.834
196200.00,0.011,0,0,405.031,1957.9199,4.834
196400.00,0.008,0,0,404.957,1956.7522,4.832
196600.00,0.006,0,0,564.205,2661.9192,4.718
196800.00,-0.001,0,0,546.765,2586.1985,4.73
197000.00,-0.008,0,0,433.855,2089.4458,4.816
197200.00,0,0,0,404.187,1953.0315,4.832
197400.00,0.013,0,0,407.075,1966.9863,4.832
197600.00,0,0,0,404.397,1954.8551,4.834
197800.00,-0.002,0,0,404.133,1953.579,4.834
198000.00,0.017,0,0,404.293,1954.3524,4.834
198200.00,0.012,0,0,451.203,2164.8718,4.798
198400.00,0.006,0,0,404.93,1958.2415,4.836
198600.00,-0.009,0,0,404.165,1952.9252,4.832
198800.00,0,0,0,564.45,2665.333,4.722
199000.00,0.011,0,0,404.804,1956.0128,4.832
199200.00,-0.004,0,0,404.162,1953.7191,4.834
199400.00,-0.009,0,0,404.491,1955.3096,4.834
199600.00,0.014,0,0,404.059,1953.2212,4.834
199800.00,0.012,0,0,404.91,1958.1448,4.836
200000.00,-0.001,0,0,404.318,1953.6644,4.832
200200.00,0,0,0,404.133,1951.9623,4.83
200400.00,0.001,0,0,403.935,1951.8138,4.832
200600.00,0.007,0,0,364.776,1773.5409,4.862
200800.00,0.003,0,0,365.023,1773.2817,4.858
201000.00,0.007,0,0,365.146,1775.3398,4.862
201200.00,0,0,0,364.628,1772.092,4.86
201400.00,-0.002,0,0,359.735,1749.0315,4.862
201600.00,0.01,0,0,362.586,1763.6183,4.864
201800.00,-0.008,0,0,362.505,1763.2242,4.864
202000.00,0.012,0,0,362.518,1762.5625,4.862
202200.00,-0.003,0,0,366.948,1781.8994,4.856
202400.00,0.002,0,0,311.56,1525.3977,4.896
202600.00,-0.007,0,0,401.035,1939.4053,4.836
202800.00,-0.017,0,0,367.114,1784.9083,4.862
