TEMP,PID,USER,PR,NI,VIRT,RES,SHR,S,CPU,MEM,TIME,ENV,COMMAND
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:02.43,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:03.62,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:04.81,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:06.01,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:07.20,python3,rf.py
T57.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:08.39,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,6:09.59,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:10.78,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,6:11.97,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:13.17,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:14.36,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,6:15.55,python3,rf.py
T57.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:16.74,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:17.94,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,6:19.13,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:20.32,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:21.51,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:22.71,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:23.90,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:25.09,python3,rf.py
T57.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,6:26.29,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:27.48,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,6:28.67,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,6:29.87,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:31.06,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:32.25,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,6:33.45,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,6:34.64,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:35.83,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,6:37.03,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:38.22,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:39.41,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,6:40.61,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:41.80,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:42.99,python3,rf.py
T57.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:44.19,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,6:45.38,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,6:46.58,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:47.78,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,6:48.97,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:50.16,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:51.35,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,6:52.54,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,6:53.74,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:54.93,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:56.12,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:57.31,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,6:58.50,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,6:59.70,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,7:00.89,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:02.08,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:03.27,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:04.46,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,7:05.66,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:06.85,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:08.04,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:09.24,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:10.43,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:11.62,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:12.81,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:14.00,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,7:15.19,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:16.39,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:17.58,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:18.77,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,7:19.96,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:21.15,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,7:22.35,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,7:23.54,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:24.73,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:25.92,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:27.11,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,7:28.31,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:29.50,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:30.69,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,93.8,5.8,7:31.88,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:33.08,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:34.27,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:35.46,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:36.65,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,7:37.84,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:39.03,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:40.23,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,7:41.43,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,7:42.62,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:43.81,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,7:45.01,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,7:46.20,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:47.39,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:48.58,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:49.77,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:50.97,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:52.16,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:53.35,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,7:54.55,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:55.74,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:56.93,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,7:58.12,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,7:59.31,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:00.50,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,8:01.69,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:02.89,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:04.08,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,8:05.28,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:06.47,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:07.66,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:08.86,python3,rf.py
T57.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:10.05,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:11.24,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:12.43,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,8:13.62,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:14.82,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:16.01,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:17.20,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,8:18.39,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:19.58,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:20.78,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,8:21.97,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:23.16,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,8:24.36,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:25.55,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,8:26.75,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,93.8,5.8,8:27.93,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:29.13,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:30.32,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:31.51,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:32.70,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:33.89,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,8:35.08,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,93.8,5.8,8:36.27,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:37.47,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:38.66,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,8:39.86,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:41.05,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,8:42.25,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,8:43.44,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:44.63,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:45.82,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:47.01,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,8:48.20,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:49.39,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:50.59,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,8:51.78,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:52.98,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:54.17,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,88.2,5.8,8:55.36,python3,rf.py
T60.3C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:56.56,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:57.75,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,8:58.94,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:00.14,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:01.32,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,9:02.52,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:03.71,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:04.90,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:06.09,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:07.28,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:08.47,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:09.66,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:10.86,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:12.05,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:13.24,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:14.44,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:15.63,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,93.8,5.8,9:16.82,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:18.02,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:19.21,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,9:20.41,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:21.59,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,9:22.79,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:23.98,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:25.18,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:26.37,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:27.56,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:28.75,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:29.95,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:31.14,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:32.33,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:33.52,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:34.72,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:35.91,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:37.10,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:38.29,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:39.48,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:40.67,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:41.86,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:43.06,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:44.25,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:45.45,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:46.64,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:47.83,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:49.03,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:50.22,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,93.8,5.8,9:51.40,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:52.60,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,9:53.79,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,9:54.98,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:56.18,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:57.36,python3,rf.py
T60.3C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:58.57,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,9:59.76,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:00.95,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:02.14,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:03.34,python3,rf.py
T61.3C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:04.53,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:05.72,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:06.91,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,10:08.11,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:09.30,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:10.49,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:11.68,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:12.87,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:14.06,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:15.26,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,93.8,5.8,10:16.44,python3,rf.py
T60.8C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:17.63,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:18.83,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:20.02,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:21.22,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:22.41,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:23.61,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:24.80,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:25.99,python3,rf.py
T60.3C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:27.18,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:28.37,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:29.56,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:30.76,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:31.95,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:33.14,python3,rf.py
T57.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:34.34,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:35.53,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:36.72,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,10:37.92,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:39.11,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:40.30,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:41.49,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:42.68,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:43.88,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:45.07,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:46.26,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:47.46,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:48.65,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:49.84,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:51.03,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:52.22,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:53.42,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:54.61,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:55.80,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:56.99,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,10:58.18,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,10:59.38,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:00.57,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:01.76,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,11:02.95,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:04.15,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,93.8,5.8,11:05.33,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:06.53,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,11:07.72,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:08.91,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:10.11,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:11.30,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,11:12.49,python3,rf.py
T60.3C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:13.68,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,11:14.88,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,11:16.08,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:17.27,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:18.46,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:19.65,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:20.84,python3,rf.py
T60.3C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,11:22.03,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:23.23,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:24.42,python3,rf.py
T59.9C,10567,pk,20,0,1268852,465432,179080,R,106.2,5.8,11:25.62,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:26.81,python3,rf.py
T60.8C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:28.00,python3,rf.py
T58.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:29.19,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:30.38,python3,rf.py
T58.9C,10567,pk,20,0,1268852,465432,179080,R,94.1,5.8,11:31.58,python3,rf.py
T59.4C,10567,pk,20,0,1268852,465432,179080,R,100.0,5.8,11:32.76,python3,rf.py
