Time (ms),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V),USB Avg Current (mA),USB Avg Power (mW),USB Avg Voltage (V)
248200.00,0.018,0,0,565.609,2667.4121,4.716
248400.00,-0.024,0,0,404.898,1957.277,4.834
248600.00,-0.005,0,0,458.509,2199.0093,4.796
248800.00,0.007,0,0,408.341,1973.1036,4.832
249000.00,0.012,0,0,407.885,1969.2688,4.828
249200.00,-0.013,0,0,358.636,1743.6881,4.862
249400.00,-0.008,0,0,362.985,1764.833,4.862
249600.00,-0.012,0,0,416.928,2008.759,4.818
249800.00,0.011,0,0,464.28,2223.9011,4.79
250000.00,-0.01,0,0,366.157,1779.5231,4.86
250200.00,-0.02,0,0,312.807,1530.8776,4.894
250400.00,0.012,0,0,408.301,1971.2772,4.828
250600.00,0,0,0,429.343,2068.5745,4.818
250800.00,-0.008,0,0,362.943,1763.903,4.86
251000.00,-0.005,0,0,360.548,1753.7054,4.864
251200.00,0.004,0,0,365.892,1778.2351,4.86
251400.00,0.005,0,0,358.741,1744.9161,4.864
251600.00,0.011,0,0,437.233,2102.2163,4.808
251800.00,-0.003,0,0,365.523,1776.4419,4.86
252000.00,0,0,0,312.763,1531.9131,4.898
252200.00,0,0,0,312.911,1532.6381,4.898
252400.00,0.016,0,0,364.272,1768.9048,4.856
252600.00,-0.001,0,0,365.666,1777.868,4.862
252800.00,0,0,0,365.617,1776.1674,4.858
253000.00,0.008,0,0,358.397,1744.6766,4.868
253200.00,-0.003,0,0,410.628,1982.512,4.828
253400.00,-0.021,0,0,486.534,2320.7671,4.77
253600.00,0.012,0,0,419.469,2021.0016,4.818
253800.00,0.024,0,0,449.604,2157.2,4.798
254000.00,-0.012,0,0,406.037,1961.1586,4.83
254200.00,-0.005,0,0,403.679,1950.5768,4.832
254400.00,-0.014,0,0,474.652,2272.6338,4.788
254600.00,0.002,0,0,406.811,1965.7107,4.832
254800.00,0.011,0,0,405.972,1961.6565,4.832
255000.00,-0.027,0,0,448.46,2151.7109,4.798
255200.00,0.005,0,0,448.768,2154.9839,4.802
255400.00,0.025,0,0,448.505,2153.7209,4.802
255600.00,-0.024,0,0,449.036,2156.271,4.802
255800.00,-0.003,0,0,611.938,2866.3176,4.684
256000.00,0.002,0,0,448.793,2153.3088,4.798
256200.00,0.032,0,0,449.138,2157.6589,4.804
256400.00,-0.002,0,0,404.915,1956.5492,4.832
256600.00,0,0,0,406.067,1962.9279,4.834
256800.00,-0.005,0,0,405.578,1958.9418,4.83
257000.00,0,0,0,405.566,1960.5061,4.834
257200.00,-0.012,0,0,404.838,1955.3676,4.83
257400.00,0,0,0,405.225,1958.0471,4.832
257600.00,0.008,0,0,406.25,1962.1875,4.83
257800.00,0,0,0,565.543,2670.4941,4.722
258000.00,0.012,0,0,448.446,2152.541,4.8
258200.00,0.007,0,0,405.452,1957.5222,4.828
258400.00,0.024,0,0,405.44,1958.2751,4.83
258600.00,-0.02,0,0,405.798,1960.0043,4.83
258800.00,-0.013,0,0,404.914,1956.5443,4.832
259000.00,-0.015,0,0,405.728,1959.6661,4.83
259200.00,0.006,0,0,404.963,1956.7811,4.832
259400.00,0,0,0,405.181,1957.0242,4.83
259600.00,0.002,0,0,405.484,1960.1097,4.834
259800.00,-0.02,0,0,565.887,2670.9866,4.72
260000.00,-0.006,0,0,391.865,1893.4916,4.832
260200.00,0.007,0,0,370.614,1798.2192,4.852
260400.00,-0.001,0,0,370.515,1799.9619,4.858
260600.00,-0.01,0,0,368.257,1788.9924,4.858
260800.00,0.009,0,0,450.3,2162.3406,4.802
261000.00,0,0,0,360.934,1754.8611,4.862
261200.00,-0.02,0,0,370.363,1798.4828,4.856
261400.00,0,0,0,405.151,1956.8793,4.83
261600.00,0.01,0,0,404.744,1954.9135,4.83
261800.00,0.001,0,0,405.521,1958.6664,4.83
262000.00,-0.002,0,0,446.837,2145.7114,4.802
262200.00,-0.006,0,0,564.682,2660.7815,4.712
262400.00,0.004,0,0,406.066,1962.1108,4.832
262600.00,0.004,0,0,405.375,1958.7719,4.832
262800.00,-0.014,0,0,405.333,1957.7584,4.83
263000.00,0.012,0,0,404.988,1956.902,4.832
263200.00,0.021,0,0,405.531,1960.3369,4.834
263400.00,0.004,0,0,405.247,1957.343,4.83
263600.00,-0.014,0,0,405.136,1958.4274,4.834
263800.00,-0.007,0,0,412.967,1992.1528,4.824
264000.00,0.01,0,0,406.032,1961.9467,4.832
264200.00,0,0,0,572.822,2694.5547,4.704
264400.00,-0.008,0,0,556.397,2627.3066,4.722
264600.00,-0.009,0,0,405.151,1958.5,4.834
264800.00,0,0,0,405.455,1959.9695,4.834
265000.00,0.012,0,0,405.615,1959.1204,4.83
265200.00,-0.024,0,0,406.253,1963.0144,4.832
265400.00,0,0,0,410.942,1984.028,4.828
265600.00,0.02,0,0,405.808,1960.8643,4.832
265800.00,0.012,0,0,405.591,1958.1934,4.828
266000.00,-0.005,0,0,408.947,1974.3961,4.828
266200.00,-0.012,0,0,405.608,1958.2755,4.828
266400.00,0.009,0,0,362.058,1761.0502,4.864
266600.00,-0.001,0,0,370.696,1800.8412,4.858
266800.00,0,0,0,312.653,1531.3744,4.898
267000.00,-0.006,0,0,363.237,1766.0582,4.862
267200.00,0.001,0,0,362.209,1761.0602,4.862
267400.00,-0.005,0,0,405.145,1957.6605,4.832
267600.00,0.012,0,0,405.046,1957.1821,4.832
267800.00,0.015,0,0,405.663,1960.975,4.834
268000.00,-0.012,0,0,406.934,1963.8635,4.826
268200.00,-0.002,0,0,405.819,1960.1057,4.83
268400.00,0.016,0,0,405.696,1959.5117,4.83
268600.00,0.005,0,0,404.893,1955.6332,4.83
268800.00,-0.007,0,0,405.609,1958.2803,4.828
269000.00,-0.001,0,0,566.125,2672.1099,4.72
269200.00,0.014,0,0,405.585,1959.7866,4.832
269400.00,-0.01,0,0,405.819,1960.1057,4.83
269600.00,0.005,0,0,405.942,1960.6997,4.83
269800.00,-0.01,0,0,405.453,1959.9598,4.834
270000.00,0.006,0,0,405.424,1958.198,4.83
270200.00,0,0,0,447.855,2150.5999,4.802
270400.00,0.009,0,0,406.239,1963.7594,4.834
270600.00,0.004,0,0,406.103,1963.1019,4.834
270800.00,0.005,0,0,405.634,1960.0234,4.832
271000.00,0.025,0,0,566.348,2670.8972,4.716
271200.00,0.001,0,0,406.037,1949.7897,4.802
271400.00,0.002,0,0,407.226,1966.9016,4.83
271600.00,-0.025,0,0,405.338,1957.7826,4.83
271800.00,0,0,0,405.688,1961.0958,4.834
272000.00,0.011,0,0,405.77,1961.4922,4.834
272200.00,0.012,0,0,405.885,1961.2363,4.832
272400.00,0.002,0,0,358.939,1746.5972,4.866
272600.00,0.004,0,0,453.844,2176.6357,4.796
272800.00,0.01,0,0,358.84,1746.1155,4.866
273000.00,0.012,0,0,406.132,1961.6174,4.83
273200.00,0.007,0,0,359.388,1749.5009,4.868
273400.00,-0.012,0,0,359.043,1746.3851,4.864
273600.00,0.01,0,0,428.82,2065.1973,4.816
273800.00,-0.005,0,0,368.299,1788.46,4.856
274000.00,0.002,0,0,363.338,1765.0959,4.858
274200.00,-0.012,0,0,365.848,1777.2894,4.858
274400.00,0,0,0,368.218,1788.8029,4.858
274600.00,-0.024,0,0,362.282,1762.1396,4.864
274800.00,-0.008,0,0,405.179,1958.6353,4.834
275000.00,-0.008,0,0,405.603,1960.6849,4.834
275200.00,-0.003,0,0,405.171,1957.7861,4.832
275400.00,-0.003,0,0,405.899,1960.4921,4.83
275600.00,0.028,0,0,405.11,1957.4913,4.832
275800.00,0.017,0,0,405.332,1959.3749,4.834
276000.00,0.018,0,0,406.023,1961.9031,4.832
276200.00,0.015,0,0,405.159,1956.1077,4.828
276400.00,-0.026,0,0,405.265,1957.4299,4.83
276600.00,0.006,0,0,405.384,1958.8154,4.832
276800.00,0.01,0,0,567.745,2679.7563,4.72
277000.00,-0.004,0,0,448.566,2154.0139,4.802
277200.00,-0.024,0,0,448.957,2154.9937,4.8
277400.00,0,0,0,448.18,2150.3674,4.798
277600.00,-0.003,0,0,450.41,2162.8689,4.802
277800.00,-0.009,0,0,448.398,2152.3105,4.8
278000.00,-0.009,0,0,448.867,2154.5618,4.8
278200.00,0,0,0,448.525,2153.8171,4.802
278400.00,-0.012,0,0,449.467,2157.4417,4.8
278600.00,0,0,0,448.496,2153.6777,4.802
278800.00,0.002,0,0,613.223,2872.3367,4.684
279000.00,0.004,0,0,405.088,1957.3851,4.832
279200.00,-0.02,0,0,406.396,1962.08,4.828
279400.00,0.004,0,0,405.52,1957.8506,4.828
279600.00,-0.016,0,0,405.404,1957.2905,4.828
279800.00,-0.003,0,0,359.161,1747.6775,4.866
280000.00,0.009,0,0,358.877,1744.1423,4.86
280200.00,-0.019,0,0,384.979,1862.5283,4.838
280400.00,-0.013,0,0,313.312,1533.9756,4.896
280600.00,-0.007,0,0,363.69,1766.8059,4.858
280800.00,0.008,0,0,363.554,1766.1451,4.858
281000.00,0.003,0,0,360.827,1755.0625,4.864
281200.00,0.015,0,0,404.404,1954.08,4.832
281400.00,-0.006,0,0,406.91,1965.3752,4.83
281600.00,-0.009,0,0,405.984,1961.7146,4.832
281800.00,-0.012,0,0,405.182,1957.8394,4.832
282000.00,0,0,0,405.639,1959.2363,4.83
282200.00,0.005,0,0,405.342,1958.6125,4.832
282400.00,0.005,0,0,405.318,1957.6859,4.83
282600.00,-0.001,0,0,405.873,1960.3665,4.83
282800.00,0.015,0,0,566.277,2668.2971,4.712
283000.00,0.001,0,0,406.211,1962.8114,4.832
283200.00,-0.004,0,0,405.441,1958.28,4.83
283400.00,-0.004,0,0,405.93,1960.6418,4.83
283600.00,-0.007,0,0,406.3,1962.429,4.83
283800.00,-0.009,0,0,405.688,1960.2843,4.832
284000.00,0.009,0,0,405.157,1957.7186,4.832
284200.00,0.008,0,0,406.211,1961.1868,4.828
284400.00,0.003,0,0,406.408,1962.1378,4.828
284600.00,0,0,0,406.347,1961.8433,4.828
284800.00,0.01,0,0,565.4,2668.688,4.72
285000.00,0.013,0,0,405.545,1958.7823,4.83
285200.00,-0.001,0,0,405.956,1960.7675,4.83
285400.00,0,0,0,405.285,1957.5265,4.83
285600.00,-0.012,0,0,405.49,1959.3275,4.832
285800.00,0.011,0,0,405.91,1960.5453,4.83
286000.00,-0.01,0,0,405.787,1961.5743,4.834
286200.00,0.018,0,0,405.742,1961.3569,4.834
286400.00,0,0,0,405.668,1959.3765,4.83
286600.00,0.023,0,0,566.056,2670.6523,4.718
286800.00,-0.009,0,0,405.784,1960.7482,4.832
287000.00,-0.004,0,0,405.759,1959.8159,4.83
287200.00,-0.008,0,0,448.607,2152.4163,4.798
287400.00,0.001,0,0,405.623,1959.9702,4.832
287600.00,-0.005,0,0,405.648,1959.2799,4.83
287800.00,0.003,0,0,405.586,1958.9803,4.83
288000.00,0.017,0,0,405.475,1959.2551,4.832
288200.00,-0.003,0,0,405.747,1960.5695,4.832
288400.00,0.014,0,0,405.764,1959.8401,4.83
288600.00,-0.001,0,0,566.119,2669.8174,4.716
288800.00,0.021,0,0,405.356,1958.6801,4.832
289000.00,-0.027,0,0,405.409,1959.7472,4.834
289200.00,-0.003,0,0,406.05,1962.0334,4.832
289400.00,-0.016,0,0,446.588,2145.4087,4.804
289600.00,0.001,0,0,405.495,1959.3517,4.832
289800.00,-0.003,0,0,405.631,1960.0089,4.832
290000.00,0.022,0,0,405.614,1959.1156,4.83
290200.00,-0.01,0,0,405.836,1959.3762,4.828
290400.00,0.017,0,0,406.088,1963.0295,4.834
290600.00,0.012,0,0,566.699,2673.6858,4.718
290800.00,0.003,0,0,405.369,1959.5537,4.834
291000.00,0.018,0,0,405.389,1958.8396,4.832
291200.00,0,0,0,406.104,1961.4823,4.83
291400.00,0.002,0,0,359.394,1747.3737,4.862
291600.00,0.006,0,0,313.442,1534.6119,4.896
291800.00,-0.002,0,0,362.819,1762.5746,4.858
292000.00,-0.01,0,0,368.299,1789.1965,4.858
292200.00,-0.016,0,0,352.996,1719.0905,4.87
292400.00,-0.008,0,0,366.25,1780.7075,4.862
292600.00,0.032,0,0,313.109,1533.6079,4.898
292800.00,-0.017,0,0,360.203,1750.5867,4.86
293000.00,-0.002,0,0,405.676,1960.2263,4.832
293200.00,0.002,0,0,405.17,1957.7814,4.832
293400.00,0,0,0,405.922,1960.6033,4.83
293600.00,-0.003,0,0,405.757,1959.8063,4.83
293800.00,0.004,0,0,405.362,1957.8984,4.83
294000.00,-0.014,0,0,405.631,1960.0089,4.832
294200.00,0.009,0,0,448.912,2153.8796,4.798
294400.00,-0.004,0,0,406.1,1960.6509,4.828
294600.00,0,0,0,565.423,2667.6655,4.718
294800.00,0.012,0,0,405.194,1957.8973,4.832
295000.00,0.001,0,0,406.12,1962.3717,4.832
295200.00,0.009,0,0,406.145,1961.6803,4.83
295400.00,-0.01,0,0,405.528,1958.7003,4.83
295600.00,0.005,0,0,405.659,1960.1442,4.832
295800.00,0.012,0,0,405.486,1959.3082,4.832
296000.00,-0.002,0,0,406.083,1963.0052,4.834
296200.00,-0.01,0,0,405.774,1959.8883,4.83
296400.00,-0.01,0,0,405.725,1960.4631,4.832
296600.00,0,0,0,567.437,2679.4377,4.722
296800.00,0,0,0,407.494,1967.381,4.828
297000.00,0.009,0,0,405.69,1960.2939,4.832
297200.00,0.032,0,0,405.603,1959.0625,4.83
297400.00,0.001,0,0,405.665,1960.1732,4.832
297600.00,0.014,0,0,445.077,2137.2598,4.802
297800.00,0.011,0,0,405.594,1959.0189,4.83
298000.00,0.016,0,0,358.913,1746.4707,4.866
298200.00,-0.006,0,0,409.844,1979.5465,4.83
298400.00,-0.012,0,0,368.464,1789.2611,4.856
298600.00,-0.035,0,0,313.159,1532.6001,4.894
298800.00,0.013,0,0,363.484,1767.2593,4.862
299000.00,0.008,0,0,363.486,1767.2689,4.862
299200.00,0.004,0,0,418.367,2017.3657,4.822
299400.00,0.011,0,0,365.534,1776.4952,4.86
299600.00,-0.012,0,0,368.175,1788.594,4.858
299800.00,0.008,0,0,317.626,1554.4617,4.894
300000.00,0.018,0,0,428.223,2063.1782,4.818
300200.00,-0.023,0,0,363.295,1765.6138,4.86
300400.00,0.006,0,0,408.818,1973.7733,4.828
300600.00,0.011,0,0,313.269,1535.0182,4.9
300800.00,-0.02,0,0,363.117,1764.0223,4.858
301000.00,0.012,0,0,437.961,2104.8406,4.806
301200.00,-0.001,0,0,365.961,1777.8385,4.858
301400.00,-0.007,0,0,363.425,1766.2455,4.86
301600.00,-0.006,0,0,361.389,1756.3506,4.86
301800.00,-0.008,0,0,365.054,1773.4321,4.858
302000.00,-0.019,0,0,361.495,1758.3116,4.864
302200.00,-0.001,0,0,419.526,2021.2762,4.818
302400.00,0.002,0,0,362.284,1760.7003,4.86
302600.00,-0.003,0,0,365.975,1777.9065,4.858
302800.00,0.002,0,0,368.295,1789.1771,4.858
303000.00,-0.002,0,0,313.176,1533.3097,4.896
303200.00,0,0,0,566.111,2674.3083,4.724
303400.00,-0.012,0,0,405.103,1957.4576,4.832
303600.00,0.012,0,0,405.634,1960.8348,4.834
303800.00,0.018,0,0,405.276,1957.483,4.83
304000.00,0,0,0,405.355,1957.8646,4.83
304200.00,0.02,0,0,404.873,1956.3462,4.832
304400.00,0.003,0,0,405.211,1958.79,4.834
304600.00,0,0,0,405.458,1958.3622,4.83
304800.00,0.012,0,0,405.125,1955.9435,4.828
305000.00,0.002,0,0,405.742,1959.7339,4.83
305200.00,0.009,0,0,565.623,2668.6091,4.718
305400.00,-0.006,0,0,405.076,1956.517,4.83
305600.00,0,0,0,404.915,1955.7395,4.83
305800.00,-0.009,0,0,406.05,1962.8457,4.834
306000.00,0.002,0,0,405.737,1961.3326,4.834
306200.00,0.006,0,0,405.959,1959.9701,4.828
306400.00,-0.01,0,0,405.318,1956.8752,4.828
306600.00,-0.016,0,0,405.959,1960.782,4.83
306800.00,0.019,0,0,405.676,1960.2263,4.832
307000.00,-0.008,0,0,406.256,1960.5916,4.826
307200.00,0,0,0,405.861,1961.1202,4.832
307400.00,0,0,0,566.423,2672.3835,4.718
307600.00,-0.001,0,0,405.824,1960.1299,4.83
307800.00,0.004,0,0,405.293,1956.7546,4.828
308000.00,0.029,0,0,406.165,1962.5892,4.832
308200.00,0,0,0,357.933,1740.9861,4.864
308400.00,-0.006,0,0,359.143,1746.1533,4.862
308600.00,-0.004,0,0,405.264,1957.4252,4.83
308800.00,-0.005,0,0,313.232,1533.5839,4.896
309000.00,-0.01,0,0,365.345,1776.3074,4.862
309200.00,0.021,0,0,363.901,1768.559,4.86
309400.00,-0.001,0,0,361.884,1760.2037,4.864
309600.00,-0.007,0,0,363.859,1768.3549,4.86
309800.00,0.009,0,0,313.145,1533.7841,4.898
310000.00,-0.012,0,0,364.266,1769.6041,4.858
310200.00,0.03,0,0,363.18,1765.7811,4.862
310400.00,-0.006,0,0,363.605,1768.5747,4.864
310600.00,0.01,0,0,366.005,1778.7844,4.86
310800.00,-0.012,0,0,313.059,1532.1107,4.894
311000.00,-0.002,0,0,312.973,1531.6898,4.894
311200.00,-0.006,0,0,363.302,1766.3744,4.862
311400.00,0.019,0,0,360.532,1753.6277,4.864
311600.00,-0.004,0,0,405.271,1958.2694,4.832
311800.00,0.006,0,0,405.313,1957.6617,4.83
312000.00,0.004,0,0,405.202,1956.3153,4.828
312200.00,0.009,0,0,405.893,1962.0868,4.834
312400.00,0.001,0,0,404.91,1956.525,4.832
312600.00,0,0,0,405.639,1960.0476,4.832
312800.00,-0.003,0,0,410.637,1982.5554,4.828
313000.00,0.006,0,0,410.563,1981.3771,4.826
313200.00,-0.017,0,0,405.922,1960.6033,4.83
313400.00,-0.01,0,0,566.448,2670.2361,4.714
313600.00,-0.003,0,0,405.194,1956.2766,4.828
313800.00,0.015,0,0,405.742,1959.7339,4.83
314000.00,-0.002,0,0,405.606,1959.8881,4.832
314200.00,-0.011,0,0,406.211,1961.9991,4.83
314400.00,-0.004,0,0,405.71,1959.5792,4.83
314600.00,0.004,0,0,405.507,1958.5988,4.83
314800.00,-0.023,0,0,405.162,1958.5531,4.834
315000.00,0.029,0,0,405.717,1960.4246,4.832
315200.00,0.006,0,0,406.162,1962.5746,4.832
315400.00,0.001,0,0,562.095,2650.8398,4.716
315600.00,-0.008,0,0,405.66,1958.5265,4.828
315800.00,0.002,0,0,406.327,1961.7467,4.828
316000.00,0.014,0,0,405.821,1960.927,4.832
316200.00,-0.006,0,0,406.228,1963.7062,4.834
316400.00,-0.015,0,0,405.608,1959.0867,4.83
316600.00,-0.009,0,0,362.416,1762.7913,4.864
316800.00,-0.009,0,0,404.357,1954.6617,4.834
317000.00,-0.006,0,0,476.575,2279.9348,4.784
317200.00,-0.008,0,0,363.83,1768.9414,4.862
317400.00,0,0,0,363.392,1765.3583,4.858
317600.00,0.003,0,0,358.172,1742.1486,4.864
317800.00,0,0,0,363.398,1766.8411,4.862
318000.00,0.004,0,0,429.964,2068.9866,4.812
318200.00,0.012,0,0,363.793,1768.0341,4.86
318400.00,-0.006,0,0,361.145,1755.887,4.862
318600.00,0.026,0,0,370.857,1800.1399,4.854
318800.00,0.005,0,0,313.097,1533.549,4.898
319000.00,-0.013,0,0,564.947,2667.6799,4.722
319200.00,-0.002,0,0,405.517,1959.458,4.832
319400.00,-0.005,0,0,405.69,1960.2939,4.832
319600.00,-0.006,0,0,405.966,1960.0039,4.828
319800.00,0.007,0,0,405.41,1959.752,4.834
320000.00,-0.007,0,0,405.497,1958.5505,4.83
320200.00,-0.001,0,0,405.336,1958.5835,4.832
320400.00,0.001,0,0,405.595,1958.2126,4.828
320600.00,-0.018,0,0,406.299,1962.4242,4.83
320800.00,-0.013,0,0,405.835,1961.8064,4.834
321000.00,-0.009,0,0,565.123,2667.3804,4.72
321200.00,-0.011,0,0,405.255,1957.3816,4.83
321400.00,-0.009,0,0,407.866,1969.1771,4.828
321600.00,-0.004,0,0,406.101,1961.4679,4.83
321800.00,0.02,0,0,405.225,1957.2367,4.83
322000.00,-0.01,0,0,405.546,1959.5981,4.832
322200.00,-0.002,0,0,404.941,1957.4849,4.834
322400.00,-0.01,0,0,405.983,1960.8978,4.83
322600.00,0.008,0,0,405.551,1958.8113,4.83
322800.00,0.002,0,0,405.842,1961.0286,4.832
323000.00,0,0,0,565.948,2672.4065,4.722
323200.00,-0.008,0,0,405.077,1956.5219,4.83
323400.00,0.018,0,0,405.961,1960.7916,4.83
323600.00,0,0,0,407.676,1967.4445,4.826
323800.00,0,0,0,406.104,1963.1068,4.834
324000.00,0.01,0,0,368.637,1789.364,4.854
324200.00,0.004,0,0,368.593,1789.8876,4.856
324400.00,-0.003,0,0,409.663,1976.2142,4.824
324600.00,0,0,0,410.91,1983.0518,4.826
324800.00,-0.003,0,0,368.242,1788.9196,4.858
325000.00,-0.004,0,0,410.782,1982.4341,4.826
325200.00,0.004,0,0,405.068,1956.4784,4.83
325400.00,0.004,0,0,565.266,2668.0554,4.72
325600.00,0,0,0,518.482,2458.6416,4.742
325800.00,0,0,0,405.278,1957.4928,4.83
326000.00,-0.008,0,0,405.13,1957.5881,4.832
326200.00,-0.01,0,0,405.179,1957.0145,4.83
326400.00,0.015,0,0,405.327,1956.9188,4.828
326600.00,0.022,0,0,405.335,1958.5786,4.832
326800.00,0.001,0,0,405.416,1958.1592,4.83
327000.00,0,0,0,406.984,1964.9188,4.828
327200.00,-0.024,0,0,405.865,1961.9514,4.834
327400.00,0.007,0,0,405.557,1959.6514,4.832
327600.00,0,0,0,565.143,2669.7356,4.724
327800.00,0.007,0,0,446.551,2142.5515,4.798
328000.00,0,0,0,405.922,1960.6033,4.83
328200.00,-0.021,0,0,405.503,1959.3904,4.832
328400.00,0,0,0,405.997,1961.7775,4.832
328600.00,-0.009,0,0,405.293,1959.1864,4.834
328800.00,0.011,0,0,406.297,1963.2271,4.832
329000.00,-0.02,0,0,406.112,1963.1455,4.834
329200.00,-0.011,0,0,406.223,1962.057,4.83
329400.00,0,0,0,405.359,1958.6946,4.832
329600.00,0.005,0,0,560.674,2643.0173,4.714
329800.00,0.011,0,0,406.502,1965.0308,4.834
330000.00,-0.001,0,0,405.639,1960.859,4.834
330200.00,-0.025,0,0,359.081,1747.2882,4.866
330400.00,-0.005,0,0,318.23,1558.0541,4.896
330600.00,0.012,0,0,313.059,1533.3629,4.898
330800.00,-0.019,0,0,363.438,1767.0355,4.862
331000.00,0,0,0,406.226,1962.884,4.832
331200.00,-0.006,0,0,405.597,1959.0334,4.83
331400.00,-0.012,0,0,405.054,1955.6007,4.828
331600.00,0.007,0,0,452.31,2170.1833,4.798
331800.00,-0.005,0,0,405.75,1959.7725,4.83
332000.00,0.001,0,0,405.75,1959.7725,4.83
332200.00,-0.015,0,0,410.694,1981.1879,4.824
332400.00,0.004,0,0,566.014,2671.5859,4.72
332600.00,0.028,0,0,406.128,1962.4104,4.832
332800.00,0.005,0,0,406.083,1961.3809,4.83
333000.00,-0.002,0,0,405.811,1961.6904,4.834
333200.00,0.001,0,0,405.335,1958.5786,4.832
333400.00,0.012,0,0,405.446,1959.1151,4.832
333600.00,-0.012,0,0,406.063,1962.0963,4.832
333800.00,0.014,0,0,405.956,1959.9556,4.828
334000.00,0.001,0,0,405.487,1960.1241,4.834
334200.00,-0.009,0,0,407.413,1968.6195,4.832
334400.00,-0.012,0,0,566.402,2673.4172,4.72
334600.00,-0.008,0,0,407.178,1965.0411,4.826
334800.00,-0.001,0,0,405.233,1958.8964,4.834
335000.00,-0.014,0,0,405.48,1959.2793,4.832
335200.00,-0.002,0,0,405.761,1959.8256,4.83
335400.00,-0.001,0,0,406.229,1963.7111,4.834
335600.00,0.008,0,0,406.982,1964.9091,4.828
335800.00,0,0,0,405.781,1959.9222,4.83
336000.00,0.005,0,0,399.66,1931.9565,4.834
336200.00,0.008,0,0,474.888,2272.814,4.786
336400.00,-0.012,0,0,405.912,1959.743,4.828
336600.00,0.011,0,0,406.072,1959.7035,4.826
336800.00,0.004,0,0,403.147,1948.0062,4.832
337000.00,-0.008,0,0,355.586,1730.9927,4.868
337200.00,0.006,0,0,473.943,2266.3955,4.782
337400.00,-0.007,0,0,405.784,1959.9366,4.83
337600.00,-0.021,0,0,407.726,1970.132,4.832
337800.00,0.012,0,0,403.974,1951.1943,4.83
338000.00,0,0,0,403.505,1950.5432,4.834
338200.00,-0.01,0,0,420.247,2027.2715,4.824
338400.00,0.006,0,0,366.231,1779.15,4.858
338600.00,-0.035,0,0,367.343,1784.5521,4.858
338800.00,-0.022,0,0,360.975,1756.5044,4.866
339000.00,0,0,0,370.799,1799.8584,4.854
339200.00,-0.01,0,0,405.49,1957.7057,4.828
339400.00,0.006,0,0,370.89,1800.3002,4.854
339600.00,0.004,0,0,408.366,1973.2244,4.832
339800.00,-0.004,0,0,405.046,1957.9923,4.834
340000.00,-0.012,0,0,405.392,1958.0433,4.83
340200.00,-0.001,0,0,405.157,1956.9083,4.83
340400.00,0.012,0,0,405.49,1958.5166,4.83
340600.00,0.008,0,0,408.255,1971.0552,4.828
340800.00,0,0,0,564.461,2659.7402,4.712
341000.00,0.011,0,0,405.49,1958.5166,4.83
341200.00,0.002,0,0,405.668,1960.1876,4.832
341400.00,0.005,0,0,405.7,1961.1539,4.834
341600.00,-0.012,0,0,406.021,1960.2694,4.828
341800.00,-0.001,0,0,405.293,1957.5652,4.83
342000.00,0.004,0,0,405.91,1962.1689,4.834
342200.00,0.012,0,0,405.412,1959.7616,4.834
342400.00,-0.002,0,0,405.227,1957.2463,4.83
342600.00,0.01,0,0,409.776,1978.3986,4.828
342800.00,0.015,0,0,565.544,2670.4988,4.722
343000.00,-0.016,0,0,408.196,1970.7704,4.828
343200.00,0.014,0,0,405.827,1960.1444,4.83
343400.00,0.012,0,0,406.037,1961.1586,4.83
343600.00,-0.015,0,0,405.592,1959.8206,4.832
343800.00,-0.024,0,0,405.407,1958.1158,4.83
344000.00,0.014,0,0,405.555,1959.6416,4.832
344200.00,0,0,0,446.502,2144.9956,4.804
344400.00,0.02,0,0,405.834,1960.1782,4.83
344600.00,0,0,0,411.862,1988.4697,4.828
344800.00,0.005,0,0,405.74,1960.5355,4.832
345000.00,0.005,0,0,405.938,1962.3043,4.834
345200.00,0.001,0,0,405.802,1960.0237,4.83
345400.00,0.002,0,0,405.136,1956.8068,4.83
345600.00,-0.014,0,0,406.481,1962.4902,4.828
345800.00,0.003,0,0,405.123,1956.744,4.83
346000.00,-0.012,0,0,405.358,1959.5006,4.834
346200.00,-0.001,0,0,405.785,1959.13,4.828
346400.00,0.004,0,0,405.736,1960.5162,4.832
346600.00,-0.015,0,0,564.555,2668.0869,4.726
346800.00,0.002,0,0,448.736,2153.9329,4.8
347000.00,0.007,0,0,446.095,2141.2561,4.8
347200.00,-0.012,0,0,406.209,1961.9895,4.83
347400.00,0.003,0,0,406.123,1962.3862,4.832
347600.00,0,0,0,405.844,1960.2264,4.83
347800.00,-0.023,0,0,405.634,1959.2122,4.83
348000.00,0,0,0,405.967,1960.0088,4.828
348200.00,0,0,0,405.964,1960.806,4.83
348400.00,-0.021,0,0,405.952,1961.5599,4.832
348600.00,-0.001,0,0,564.685,2664.1838,4.718
348800.00,-0.008,0,0,406.297,1962.4144,4.83
349000.00,0.021,0,0,405.779,1960.724,4.832
349200.00,-0.006,0,0,405.273,1958.2791,4.832
349400.00,0,0,0,405.335,1958.5786,4.832
349600.00,-0.012,0,0,407.766,1969.5098,4.83
349800.00,0,0,0,405.433,1958.2415,4.83
350000.00,-0.017,0,0,405.75,1958.9611,4.828
350200.00,0.025,0,0,565.3,2667.0852,4.718
350400.00,0.001,0,0,405.997,1960.9656,4.83
350600.00,0.011,0,0,408.576,1973.422,4.83
