timestamp,Temperature,Humidity,feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,weather,AQI
2019-03-17 06,16.1,71.45,14.09,14.0,15.23,1015,1.8,278,0.0,75,6,4
2019-03-17 07,15.45,75.15,14.56,15.0,16.51,1016,2.53,276,0.0,75,6,5
2019-03-17 08,17.25,68.72,16.82,16.0,18.0,1017,1.0,270,0.0,40,0,5
2019-03-17 09,19.55,57.02,18.69,16.4,19.0,1017,1.03,270,0.0,40,7,5
2019-03-17 10,22.15,46.25,21.65,22.0,25.0,1012,4.1,270,0.0,40,7,5
2019-03-17 11,24.2,38.67,22.45,24.0,25.19,1013,4.1,270,0.0,40,0,3
2019-03-17 12,25.5,31.05,24.07,24.2,27.0,1013,3.1,230,0.0,40,0,3
2019-03-17 13,26.98,26.65,24.06,25.56,27.3,1011,4.1,270,0.0,40,0,2
2019-03-17 14,28.17,21.98,26.34,26.6,28.0,1014,2.6,230,0.0,40,0,2
2019-03-17 15,28.73,19.82,25.82,25.56,28.0,1009,2.6,230,0.0,20,0,2
2019-03-17 16,28.83,19.43,24.93,24.8,28.0,1009,3.1,250,0.0,1,0,2
2019-03-17 17,27.52,21.52,24.03,25.0,26.67,1009,4.1,270,0.0,1,0,1
2019-03-17 18,25.85,23.83,24.11,24.0,25.34,1013,2.1,290,0.0,1,0,1
2019-03-17 19,23.6,32.25,22.91,22.38,24.0,1013,2.1,290,0.0,1,0,1
2019-03-17 20,21.82,43.8,22.66,20.2,22.0,1014,1.0,320,0.0,0,0,2
2019-03-17 21,19.75,53.53,22.47,19.01,22.17,1015,1.0,320,0.0,0,0,2
2019-03-17 22,19.7,54.9,19.6,17.02,21.0,1015,2.81,340,0.0,0,2,2
2019-03-17 23,19.1,61.55,18.53,16.36,20.0,1014,2.78,345,0.0,0,2,3
2019-03-18 00,18.0,68.4,17.9,16.22,19.0,1014,2.68,336,0.0,0,2,3
2019-03-18 01,16.45,76.1,17.53,14.94,19.0,1014,2.36,337,0.0,0,2,3
2019-03-18 02,16.02,78.47,16.04,14.46,17.0,1014,2.24,352,0.0,0,2,3
2019-03-18 03,15.25,81.55,15.61,12.94,17.0,1013,2.09,348,0.0,0,2,3
2019-03-18 04,14.6,85.12,15.2,12.83,16.0,1014,1.0,270,0.0,0,2,3
2019-03-18 05,14.05,88.68,14.94,13.4,15.0,1014,1.0,270,0.0,0,2,4
2019-03-18 06,14.88,84.35,13.5,14.0,14.31,1014,2.17,328,0.0,0,6,5
2019-03-18 07,14.35,86.17,14.83,13.6,18.4,1015,2.08,335,0.0,1,6,5
2019-03-18 08,16.82,75.33,17.68,16.29,18.4,1016,1.05,336,0.0,1,2,6
2019-03-18 09,20.7,54.05,18.46,13.6,21.0,1016,1.5,240,0.0,1,0,6
2019-03-18 10,23.57,42.6,22.91,22.91,25.56,1013,2.1,250,0.0,1,0,5
2019-03-18 11,25.45,35.4,25.54,24.0,26.0,1013,1.5,270,0.0,1,0,4
2019-03-18 12,26.57,29.9,26.37,25.56,26.21,1012,1.5,340,0.0,1,0,2
2019-03-18 13,27.68,26.47,26.01,26.0,28.13,1011,3.1,300,0.0,1,0,2
2019-03-18 14,28.5,23.85,27.25,27.4,28.89,1014,2.36,292,0.0,10,0,2
2019-03-18 15,29.12,21.17,25.95,26.67,28.0,1010,3.08,300,0.0,52,0,2
2019-03-18 16,28.65,21.9,25.86,25.0,28.0,1010,3.01,304,0.0,100,0,2
2019-03-18 17,27.52,23.75,26.07,25.0,27.0,1010,2.1,270,0.0,40,0,2
2019-03-18 18,26.05,24.98,24.59,24.0,25.29,1013,1.5,270,0.0,40,0,2
2019-03-18 19,24.32,31.68,24.14,23.74,24.11,1013,1.5,270,0.0,40,0,1
2019-03-18 20,22.93,41.33,22.31,21.14,23.2,1013,2.57,317,0.0,40,0,2
2019-03-18 21,20.45,51.17,20.98,20.83,23.2,1013,2.41,324,0.0,40,0,2
2019-03-18 22,18.0,63.1,20.91,17.2,21.0,1014,2.4,322,0.0,40,2,2
2019-03-18 23,18.0,65.97,18.68,17.15,19.0,1013,2.46,325,0.0,40,2,3
2019-03-19 00,17.57,70.95,18.64,16.8,19.0,1013,2.36,334,0.0,40,2,3
2019-03-19 01,18.02,70.18,16.71,15.25,18.0,1012,2.51,339,0.0,40,2,4
2019-03-19 02,18.1,68.17,16.85,15.6,18.0,1012,2.46,341,0.0,40,2,4
2019-03-19 03,16.6,74.53,16.06,14.36,17.0,1011,2.06,347,0.0,40,2,4
2019-03-19 04,16.38,75.58,14.85,14.4,16.0,1011,2.05,346,0.0,20,2,4
2019-03-19 05,16.35,75.78,15.09,15.37,16.0,1011,2.39,331,0.0,20,2,4
2019-03-19 06,15.4,81.08,15.27,15.0,15.29,1012,1.03,250,0.0,20,6,5
2019-03-19 07,14.82,84.12,16.28,15.0,19.2,1012,1.0,250,0.0,20,6,5
2019-03-19 08,17.38,76.25,19.22,16.4,19.2,1012,1.0,230,0.0,1,2,5
2019-03-19 09,21.67,53.55,21.21,16.4,23.0,1012,1.0,270,0.0,1,0,5
2019-03-19 10,24.62,43.73,24.7,24.0,26.0,1012,2.1,260,0.0,1,0,5
2019-03-19 11,27.5,35.35,27.74,26.0,27.88,1009,1.5,240,0.0,1,0,5
2019-03-19 12,29.25,28.45,28.46,26.0,29.0,1008,1.5,250,0.0,1,0,4
2019-03-19 13,30.88,22.97,30.41,29.4,30.25,1010,1.5,320,0.0,1,0,3
2019-03-19 14,31.57,21.53,30.85,30.01,31.0,1010,2.1,260,0.0,1,0,1
2019-03-19 15,31.83,20.83,30.85,28.94,31.0,1009,1.5,350,0.0,1,0,1
2019-03-19 16,31.48,20.58,30.5,27.4,31.0,1004,1.0,320,0.0,1,0,1
2019-03-19 17,30.77,20.8,30.54,27.78,30.0,1004,1.0,290,0.0,1,0,1
2019-03-19 18,29.17,23.57,29.14,27.14,29.0,1005,2.53,65,0.0,1,0,1
2019-03-19 19,25.95,34.58,27.21,23.91,28.0,1004,2.47,73,0.0,1,0,1
2019-03-19 20,23.55,41.4,25.76,21.6,26.67,1004,2.65,78,0.0,2,2,2
2019-03-19 21,22.68,45.33,24.0,21.09,24.0,1010,2.64,91,0.0,9,2,2
2019-03-19 22,22.8,46.6,21.18,19.2,21.0,1010,2.68,108,0.0,5,2,3
2019-03-19 23,21.77,49.73,21.07,19.1,21.0,1010,2.7,120,0.0,0,2,4
2019-03-20 00,21.6,49.95,21.07,18.99,21.0,1010,2.71,120,0.0,2,2,4
2019-03-20 01,21.0,52.68,21.29,18.0,22.0,1009,2.68,116,0.0,30,2,5
2019-03-20 02,20.33,57.02,20.63,18.0,21.0,1008,2.78,112,0.0,36,2,5
2019-03-20 03,19.65,62.17,19.5,17.79,20.0,1008,3.05,114,0.0,37,2,5
2019-03-20 04,19.02,65.75,17.98,18.07,19.17,1008,2.1,90,0.0,1,0,4
2019-03-20 05,18.8,66.1,18.26,17.0,20.01,1008,2.85,120,0.0,20,2,4
2019-03-20 06,19.25,61.45,20.68,18.91,20.0,1009,1.03,140,0.0,40,2,5
2019-03-20 07,18.45,67.2,20.98,19.0,21.4,1009,1.0,140,0.0,40,2,4
2019-03-20 08,19.52,65.25,22.76,20.0,24.0,1010,1.5,140,0.0,40,0,4
2019-03-20 09,22.75,51.53,24.85,20.0,28.33,1007,1.5,150,0.0,40,0,5
2019-03-20 10,27.43,33.78,27.35,26.78,29.0,1007,4.1,170,0.0,40,0,5
2019-03-20 11,29.5,28.3,28.67,27.6,31.0,1007,4.1,200,0.0,40,0,3
2019-03-20 12,30.42,28.02,30.14,27.6,31.0,1006,3.1,150,0.0,75,0,3
2019-03-20 13,32.75,23.0,32.65,28.89,34.0,1006,3.1,160,0.0,20,0,2
2019-03-20 14,33.58,20.02,33.33,29.6,34.0,1008,3.1,230,0.0,40,0,2
2019-03-20 15,33.65,18.92,33.4,28.33,34.0,1004,1.0,210,0.0,75,0,1
2019-03-20 16,32.3,17.68,28.99,25.0,32.0,1004,1.5,160,0.0,75,0,1
2019-03-20 17,31.57,25.82,29.53,25.0,32.0,1004,1.0,250,0.0,75,0,1
2019-03-20 18,29.73,27.83,28.54,24.98,29.0,1004,1.0,10,0.0,75,0,1
2019-03-20 19,27.58,35.27,28.18,23.89,29.0,1005,1.0,10,0.0,75,0,1
2019-03-20 20,25.58,46.52,27.35,23.63,28.33,1004,1.5,50,0.0,20,0,2
2019-03-20 21,23.93,55.38,26.85,23.75,28.33,1005,1.5,50,0.0,20,0,2
2019-03-20 22,24.32,52.92,24.59,21.8,25.0,1011,2.61,90,0.0,40,0,3
2019-03-20 23,23.52,52.2,24.58,21.48,25.0,1011,2.32,82,0.0,40,0,4
2019-03-21 00,21.55,62.8,23.84,21.11,24.0,1011,2.28,69,0.0,40,0,5
2019-03-21 01,20.8,66.35,22.35,19.3,23.0,1011,2.17,59,0.0,40,2,5
2019-03-21 02,20.65,65.28,22.02,18.24,23.0,1010,2.11,58,0.0,40,2,5
2019-03-21 03,20.48,64.82,20.21,17.43,21.0,1010,2.36,47,0.0,40,2,5
2019-03-21 04,19.25,71.12,19.67,17.24,20.0,1010,1.5,320,0.0,20,2,6
2019-03-21 05,19.1,71.43,21.31,18.1,22.0,1011,1.5,320,0.0,20,2,6
2019-03-21 06,19.57,63.55,19.57,17.85,19.0,1012,1.5,1,0.0,0,2,5
2019-03-21 07,16.93,76.38,19.43,18.0,20.6,1012,2.12,2,0.0,1,2,4
2019-03-21 08,19.5,69.05,21.16,19.4,22.0,1013,2.1,270,0.0,1,0,4
2019-03-21 09,23.15,53.8,23.51,19.4,27.22,1010,1.5,90,0.0,1,0,5
2019-03-21 10,25.68,44.27,26.58,24.75,27.78,1011,1.0,20,0.0,1,0,5
2019-03-21 11,27.93,36.62,26.83,27.0,30.0,1010,2.1,20,0.0,40,0,5
2019-03-21 12,28.55,33.42,27.35,27.0,31.0,1010,2.1,50,0.0,20,0,4
2019-03-21 13,29.52,32.42,28.84,29.0,32.0,1013,1.5,50,0.0,20,0,3
2019-03-21 14,30.42,28.25,29.38,29.8,31.01,1012,1.0,50,0.0,1,0,3
2019-03-21 15,31.1,25.05,29.51,28.33,31.0,1008,1.0,290,0.0,20,0,2
2019-03-21 16,30.77,24.55,28.67,28.33,30.0,1007,1.0,360,0.0,40,0,1
2019-03-21 17,30.12,25.93,28.19,27.86,29.2,1007,2.1,340,0.0,40,0,1
2019-03-21 18,28.4,32.08,27.76,27.2,28.53,1008,1.5,10,0.0,40,0,2
2019-03-21 19,26.6,38.77,27.34,24.6,28.33,1008,2.34,345,0.0,20,0,2
2019-03-21 20,25.18,45.43,25.18,24.14,26.0,1013,2.51,348,0.0,20,0,2
2019-03-21 21,24.4,45.45,24.19,23.52,25.0,1013,2.74,352,0.0,20,0,2
2019-03-21 22,23.85,45.38,24.03,21.25,27.22,1009,2.94,354,0.0,20,0,2
2019-03-21 23,23.18,42.53,21.35,20.79,23.0,1014,3.19,355,0.0,20,0,2
2019-03-22 00,22.48,47.55,21.06,20.63,23.0,1014,3.54,353,0.0,20,0,2
2019-03-22 01,21.8,47.35,18.94,19.64,22.0,1014,3.66,350,0.0,20,0,2
2019-03-22 02,21.68,44.83,19.0,19.4,22.0,1014,3.47,348,0.0,20,0,2
2019-03-22 03,20.9,43.12,17.27,17.9,21.5,1013,3.5,338,0.0,20,0,1
2019-03-22 04,19.5,47.23,16.79,17.6,19.0,1013,3.28,334,0.0,20,0,1
2019-03-22 05,18.8,52.1,17.11,17.6,19.0,1014,3.04,330,0.0,20,0,1
2019-03-22 06,18.38,57.2,16.36,17.0,18.29,1014,2.87,323,0.0,20,0,1
2019-03-22 07,17.83,60.3,17.66,17.0,19.4,1015,1.0,270,0.0,1,0,1
2019-03-22 08,19.55,52.65,17.98,17.8,20.0,1016,2.1,290,0.0,1,0,2
2019-03-22 09,22.12,44.48,19.62,17.8,23.0,1016,2.6,270,0.0,1,0,2
2019-03-22 10,24.95,35.8,24.23,24.05,27.78,1013,2.1,280,0.0,1,0,2
2019-03-22 11,27.48,25.7,24.36,27.0,28.33,1013,4.1,290,0.0,1,0,2
2019-03-22 12,28.8,20.8,23.48,27.0,29.0,1012,6.2,320,0.0,1,0,2
2019-03-22 13,29.88,15.53,24.58,28.2,29.72,1011,5.1,310,0.0,1,0,1
2019-03-22 14,29.95,15.82,23.59,28.2,30.25,1010,7.2,270,0.0,1,0,1
2019-03-22 15,30.02,15.68,25.95,27.78,30.0,1010,3.6,280,0.0,1,0,1
2019-03-22 16,29.58,15.75,23.64,26.6,29.0,1009,6.2,290,0.0,1,0,1
2019-03-22 17,28.65,19.95,24.49,26.0,28.89,1010,4.1,280,0.0,1,0,1
2019-03-22 18,26.98,25.07,24.0,26.0,27.18,1013,3.1,300,0.0,20,0,1
2019-03-22 19,25.05,30.75,22.39,24.0,26.0,1013,3.1,300,0.0,20,0,1
2019-03-22 20,23.47,34.25,22.26,21.72,23.0,1014,1.5,270,0.0,0,0,1
2019-03-22 21,22.23,40.8,21.31,20.8,22.6,1015,1.5,270,0.0,0,0,1
2019-03-22 22,21.05,47.73,20.25,19.1,22.0,1015,2.6,270,0.0,20,0,2
2019-03-22 23,20.73,51.05,18.81,18.69,20.0,1015,2.6,270,0.0,20,0,2
2019-03-23 00,20.45,50.15,18.01,18.18,19.4,1015,2.6,270,0.0,20,0,2
2019-03-23 01,19.75,50.02,16.66,17.15,18.5,1015,2.6,270,0.0,20,0,2
2019-03-23 02,19.05,55.53,16.75,17.25,18.5,1014,2.6,270,0.0,20,0,2
2019-03-23 03,18.82,55.3,14.49,16.01,17.0,1014,3.1,270,0.0,1,0,3
2019-03-23 04,18.3,56.42,13.37,16.0,16.69,1014,4.1,270,0.0,1,0,4
2019-03-23 05,18.33,54.58,14.96,16.0,18.2,1014,3.1,270,0.0,15,0,4
2019-03-23 06,18.33,55.4,16.1,16.86,18.2,1015,2.57,270,0.0,20,0,3
2019-03-23 07,17.95,58.15,17.03,18.0,20.4,1015,2.6,270,0.0,20,0,2
2019-03-23 08,19.67,52.23,19.74,18.6,21.0,1015,1.5,290,0.0,1,0,2
2019-03-23 09,22.7,39.85,19.87,18.6,24.0,1015,4.1,300,0.0,1,0,2
2019-03-23 10,25.25,32.8,22.96,24.95,26.2,1015,5.1,240,0.0,1,0,2
2019-03-23 11,27.07,28.25,24.61,26.2,28.0,1011,4.1,290,0.0,40,0,2
2019-03-23 12,28.6,24.85,25.76,27.3,28.36,1010,4.1,290,0.0,40,0,2
2019-03-23 13,29.45,21.28,26.84,28.8,29.9,1013,4.1,270,0.0,20,0,1
2019-03-23 14,30.32,20.57,25.85,28.8,31.32,1012,6.2,270,0.0,1,0,1
2019-03-23 15,30.82,20.35,24.68,28.33,30.0,1008,6.7,270,0.0,1,0,1
2019-03-23 16,30.52,20.05,25.85,27.2,29.68,1008,4.1,280,0.0,1,0,1
2019-03-23 17,29.43,23.05,26.94,27.2,29.19,1008,2.6,270,0.0,1,0,1
2019-03-23 18,27.95,28.67,26.14,26.0,28.89,1009,2.6,290,0.0,20,0,1
2019-03-23 19,25.88,35.42,25.32,25.68,27.0,1012,2.6,290,0.0,20,0,1
2019-03-23 20,24.7,40.65,23.54,23.54,24.04,1013,2.1,320,0.0,0,0,1
2019-03-23 21,24.1,45.82,22.97,22.86,24.0,1013,2.1,320,0.0,0,0,2
2019-03-23 22,23.38,48.55,21.81,21.04,22.2,1014,1.5,320,0.0,2,3,2
2019-03-23 23,23.08,47.25,21.79,20.87,22.2,1014,1.5,320,0.0,0,3,2
2019-03-24 00,22.32,47.65,21.79,20.89,22.2,1014,1.5,320,0.0,1,3,2
2019-03-24 01,21.43,47.15,19.02,19.51,21.0,1013,2.1,260,0.0,1,0,2
2019-03-24 02,21.02,44.7,17.61,19.02,20.0,1012,2.6,270,0.0,1,0,2
2019-03-24 03,20.22,42.7,17.27,18.25,20.0,1012,2.6,280,0.0,1,0,2
2019-03-24 04,19.35,45.9,16.71,18.0,18.68,1012,2.1,230,0.0,1,0,2
2019-03-24 05,18.98,46.9,16.47,16.0,19.92,1012,1.5,270,0.0,0,0,2
2019-03-24 06,18.75,50.07,16.08,15.0,19.83,1012,1.54,250,0.0,0,0,2
2019-03-24 07,18.33,55.22,17.91,17.0,20.87,1013,1.5,250,0.0,1,0,2
2019-03-24 08,19.9,50.65,18.35,18.8,20.92,1014,2.6,270,0.0,1,0,4
2019-03-24 09,22.58,42.22,18.97,18.8,23.0,1014,3.1,260,0.0,1,0,4
2019-03-24 10,25.25,35.12,24.89,24.0,28.2,1010,2.1,260,0.0,1,0,4
2019-03-24 11,27.68,31.75,26.92,28.0,29.52,1010,3.1,270,0.0,1,0,2
2019-03-24 12,29.95,26.68,26.85,28.89,30.08,1009,4.1,270,0.0,1,0,2
2019-03-24 13,31.38,23.47,30.21,31.0,31.87,1012,2.1,270,0.0,1,0,2
2019-03-24 14,32.38,23.0,30.7,30.0,32.21,1011,2.6,270,0.0,1,0,1
2019-03-24 15,32.72,23.32,31.21,29.4,32.0,1007,1.5,320,0.0,1,0,2
2019-03-24 16,32.2,25.27,29.55,29.2,31.0,1007,3.1,340,0.0,1,0,1
2019-03-24 17,31.1,29.02,28.36,28.0,29.98,1007,3.1,320,0.0,1,0,1
2019-03-24 18,29.05,34.42,27.93,27.0,29.84,1007,2.6,320,0.0,1,0,2
2019-03-24 19,26.88,39.95,26.31,26.0,27.07,1011,2.6,320,0.0,1,0,1
2019-03-24 20,24.98,53.33,25.86,24.0,26.0,1011,2.1,320,0.0,40,0,1
2019-03-24 21,24.25,59.85,24.19,21.67,24.4,1012,2.1,320,0.0,40,0,2
2019-03-24 22,23.15,64.88,22.79,21.09,22.0,1012,2.1,320,0.0,40,2,2
2019-03-24 23,22.07,61.92,22.79,20.87,22.0,1012,2.1,320,0.0,40,2,2
2019-03-25 00,21.25,66.15,21.97,19.93,21.67,1012,2.1,320,0.0,40,2,2
2019-03-25 01,21.05,65.17,19.48,18.72,19.6,1011,2.1,270,0.0,40,2,2
2019-03-25 02,20.5,64.75,18.82,18.0,19.6,1011,2.1,270,0.0,40,2,2
2019-03-25 03,19.62,71.75,17.76,17.0,19.6,1011,2.1,270,0.0,40,2,2
2019-03-25 04,19.12,74.55,18.08,17.0,18.8,1011,1.5,270,0.0,40,2,3
2019-03-25 05,18.92,74.25,18.37,17.0,19.48,1012,1.5,270,0.0,40,2,4
2019-03-25 06,19.02,73.0,16.62,17.0,20.0,1013,4.12,270,0.0,75,2,4
2019-03-25 07,19.05,72.48,16.85,17.0,20.0,1013,4.1,270,0.0,75,2,3
2019-03-25 08,19.08,73.85,18.71,18.4,20.0,1013,2.6,270,0.0,75,0,3
2019-03-25 09,20.27,69.95,19.18,18.4,21.0,1014,3.1,270,0.0,40,0,3
2019-03-25 10,23.27,56.35,23.37,21.26,25.8,1014,3.1,320,0.0,40,0,4
2019-03-25 11,26.3,42.2,26.05,23.24,28.33,1011,2.1,320,0.0,40,0,3
2019-03-25 12,28.98,31.15,26.86,24.2,29.0,1010,2.1,270,0.0,40,0,2
2019-03-25 13,29.8,26.77,28.0,26.43,29.0,1012,2.1,270,0.0,40,0,2
2019-03-25 14,29.98,28.75,27.73,27.67,30.0,1008,3.1,270,0.0,40,0,2
2019-03-25 15,29.93,33.2,27.79,24.7,30.0,1007,3.1,280,0.0,40,0,2
2019-03-25 16,31.3,27.95,27.4,25.08,30.0,1007,3.6,290,0.0,20,0,2
2019-03-25 17,29.65,32.75,25.92,24.64,27.0,1011,3.1,360,0.0,20,0,2
2019-03-25 18,26.22,46.05,25.04,24.97,26.0,1012,2.1,360,0.0,20,0,2
2019-03-25 19,24.48,41.03,23.93,23.3,25.0,1012,2.1,360,0.0,20,0,2
2019-03-25 20,23.4,45.02,23.64,22.23,24.02,1013,1.0,360,0.0,44,0,1
2019-03-25 21,22.25,49.93,23.44,22.04,23.2,1013,1.0,360,0.0,20,0,2
2019-03-25 22,21.38,54.27,21.83,19.61,22.0,1014,1.87,350,0.0,17,0,2
