timestamp,Temperature,Humidity,feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,weather,AQI
2019-03-13 22,18.0,71.95,17.08,17.54,19.0,1017,1.91,353,0.0,20,0,5
2019-03-13 23,17.8,71.7,17.41,15.6,18.0,1017,2.31,347,0.0,20,2,5
2019-03-14 00,16.65,76.22,15.44,16.64,17.12,1017,2.56,354,0.0,20,0,4
2019-03-14 01,15.88,80.5,14.43,15.55,16.26,1016,2.62,3,0.0,20,0,5
2019-03-14 02,15.47,83.6,14.73,13.6,16.0,1016,2.67,8,0.0,20,2,5
2019-03-14 03,14.98,85.33,14.84,13.6,16.0,1016,2.2,20,0.0,20,2,5
2019-03-14 04,14.98,84.25,14.48,13.2,16.0,1016,2.42,22,0.0,40,2,5
2019-03-14 05,14.55,86.0,13.54,13.0,15.5,1016,2.07,23,0.0,40,2,5
2019-03-14 06,15.05,85.25,13.17,13.0,15.27,1016,2.15,28,0.0,40,6,5
2019-03-14 07,15.25,86.25,14.63,13.0,16.65,1017,1.83,35,0.0,40,6,5
2019-03-14 08,15.83,82.8,17.09,16.0,18.0,1018,1.8,17,0.0,40,2,5
2019-03-14 09,18.65,69.5,19.44,16.6,21.0,1018,1.0,20,0.0,40,2,5
2019-03-14 10,21.28,60.0,22.8,21.41,24.6,1014,2.6,30,0.0,40,0,5
2019-03-14 11,24.4,47.9,21.81,21.0,24.6,1015,3.1,340,0.11,75,4,5
2019-03-14 12,21.65,59.8,20.78,21.56,25.0,1014,5.1,350,0.0,40,0,5
2019-03-14 13,22.65,56.12,21.98,21.1,23.25,1017,2.6,310,0.0,75,0,4
2019-03-14 14,22.2,50.35,19.43,20.46,22.31,1017,4.1,320,0.5,90,4,3
2019-03-14 15,20.85,51.55,17.89,19.19,21.0,1016,5.1,320,0.5,90,4,2
2019-03-14 16,21.35,51.88,18.06,16.8,21.0,1016,4.1,290,0.0,90,0,2
2019-03-14 17,20.27,55.42,18.44,16.8,20.4,1016,3.1,290,0.11,90,4,2
2019-03-14 18,18.73,67.03,18.76,16.8,20.99,1016,2.1,320,0.0,75,0,2
2019-03-14 19,18.75,61.67,18.05,17.8,19.37,1016,2.1,320,0.0,75,0,2
2019-03-14 20,17.72,65.65,16.98,17.0,17.82,1016,2.08,339,0.0,40,2,3
2019-03-14 21,16.58,72.32,16.26,16.0,17.55,1017,2.04,335,0.0,40,2,3
2019-03-14 22,15.8,77.93,14.97,13.8,16.0,1017,1.93,326,0.0,20,2,2
2019-03-14 23,14.7,82.28,14.02,13.8,15.0,1017,2.07,325,0.0,20,2,3
2019-03-15 00,14.95,80.32,13.86,13.8,15.0,1018,2.3,329,0.0,20,2,2
2019-03-15 01,14.53,84.03,12.73,13.2,14.0,1018,2.1,270,0.0,20,2,2
2019-03-15 02,14.72,81.6,12.1,13.0,13.62,1017,2.1,270,0.0,20,2,3
2019-03-15 03,14.48,80.03,11.81,12.38,13.2,1017,2.1,270,0.0,20,2,5
2019-03-15 04,14.2,80.2,11.46,12.0,12.81,1017,1.5,270,0.0,20,2,4
2019-03-15 05,13.5,81.48,11.8,12.0,13.85,1018,1.5,270,0.0,20,2,4
2019-03-15 06,13.53,80.15,10.61,11.0,13.88,1018,2.06,280,0.0,0,6,4
2019-03-15 07,13.57,80.4,11.07,11.0,15.4,1019,2.1,280,0.0,1,6,4
2019-03-15 08,14.27,79.0,13.15,11.8,15.58,1020,1.5,320,0.0,1,2,5
2019-03-15 09,16.55,73.43,15.49,15.0,19.0,1021,2.6,280,0.0,1,0,5
2019-03-15 10,19.42,64.15,19.53,19.0,23.33,1017,3.1,290,0.0,1,0,5
2019-03-15 11,22.23,55.58,21.59,22.0,23.05,1021,2.6,320,0.0,1,0,4
2019-03-15 12,23.9,47.43,22.11,22.8,23.37,1020,2.6,20,0.0,1,0,3
2019-03-15 13,25.18,40.82,23.33,24.0,25.56,1015,3.1,320,0.0,1,0,2
