timestamp,Temperature,Humidity,feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,weather,AQI
2019-03-17 14,29.7,24.88,26.34,26.6,28.0,1014,2.6,230,0.0,40,0,2
2019-03-17 15,29.85,23.62,25.82,25.56,28.0,1009,2.6,230,0.0,20,0,2
2019-03-17 16,29.15,24.75,24.93,24.8,28.0,1009,3.1,250,0.0,1,0,2
2019-03-17 17,27.65,29.2,24.03,25.0,26.67,1009,4.1,270,0.0,1,0,2
2019-03-17 18,24.85,38.8,24.11,24.0,25.34,1013,2.1,290,0.0,1,0,2
2019-03-17 19,22.3,47.33,22.91,22.38,24.0,1013,2.1,290,0.0,1,0,2
2019-03-17 20,21.02,50.58,22.66,20.2,22.0,1014,1.0,320,0.0,0,0,3
2019-03-17 21,19.48,58.65,22.47,19.01,22.17,1015,1.0,320,0.0,0,0,4
2019-03-17 22,18.82,64.92,19.6,17.02,21.0,1015,2.81,340,0.0,0,2,5
2019-03-17 23,18.18,70.05,18.53,16.36,20.0,1014,2.78,345,0.0,0,2,4
2019-03-18 00,17.53,74.67,17.9,16.22,19.0,1014,2.68,336,0.0,0,2,4
2019-03-18 01,16.93,80.2,17.53,14.94,19.0,1014,2.36,337,0.0,0,2,5
2019-03-18 02,16.58,82.62,16.04,14.46,17.0,1014,2.24,352,0.0,0,2,5
2019-03-18 03,15.98,86.33,15.61,12.94,17.0,1013,2.09,348,0.0,0,2,6
2019-03-18 04,15.12,92.88,15.2,12.83,16.0,1014,1.0,270,0.0,0,2,6
2019-03-18 05,14.52,94.95,14.94,13.4,15.0,1014,1.0,270,0.0,0,2,5
2019-03-18 06,13.93,95.25,13.5,14.0,14.31,1014,2.17,328,0.0,0,6,5
2019-03-18 07,14.0,94.7,14.83,13.6,18.4,1015,2.08,335,0.0,1,6,5
2019-03-18 08,17.93,77.7,17.68,16.29,18.4,1016,1.05,336,0.0,1,2,6
2019-03-18 09,21.28,64.03,18.46,13.6,21.0,1016,1.5,240,0.0,1,0,6
2019-03-18 10,25.35,43.7,22.91,22.91,25.56,1013,2.1,250,0.0,1,0,6
2019-03-18 11,28.0,31.32,25.54,24.0,26.0,1013,1.5,270,0.0,1,0,5
2019-03-18 12,29.53,27.42,26.37,25.56,26.21,1012,1.5,340,0.0,1,0,4
2019-03-18 13,30.15,25.2,26.01,26.0,28.13,1011,3.1,300,0.0,1,0,3
2019-03-18 14,30.52,24.15,27.25,27.4,28.89,1014,2.36,292,0.0,10,0,3
2019-03-18 15,29.98,22.27,25.95,26.67,28.0,1010,3.08,300,0.0,52,0,3
2019-03-18 16,29.78,25.15,25.86,25.0,28.0,1010,3.01,304,0.0,100,0,2
2019-03-18 17,27.15,32.05,26.07,25.0,27.0,1010,2.1,270,0.0,40,0,2
2019-03-18 18,25.0,40.45,24.59,24.0,25.29,1013,1.5,270,0.0,40,0,2
2019-03-18 19,23.0,46.28,24.14,23.74,24.11,1013,1.5,270,0.0,40,0,3
2019-03-18 20,21.32,52.33,22.31,21.14,23.2,1013,2.57,317,0.0,40,0,4
2019-03-18 21,20.12,56.92,20.98,20.83,23.2,1013,2.41,324,0.0,40,0,5
2019-03-18 22,19.8,58.83,20.91,17.2,21.0,1014,2.4,322,0.0,40,2,5
2019-03-18 23,18.92,61.97,18.68,17.15,19.0,1013,2.46,325,0.0,40,2,5
2019-03-19 00,17.52,72.47,18.64,16.8,19.0,1013,2.36,334,0.0,40,2,5
2019-03-19 01,17.07,76.3,16.71,15.25,18.0,1012,2.51,339,0.0,40,2,5
2019-03-19 02,16.95,76.03,16.85,15.6,18.0,1012,2.46,341,0.0,40,2,6
2019-03-19 03,16.62,78.78,16.06,14.36,17.0,1011,2.06,347,0.0,40,2,6
2019-03-19 04,16.18,82.62,14.85,14.4,16.0,1011,2.05,346,0.0,20,2,6
2019-03-19 05,15.7,86.35,15.09,15.37,16.0,1011,2.39,331,0.0,20,2,6
2019-03-19 06,14.82,92.4,15.27,15.0,15.29,1012,1.03,250,0.0,20,6,5
2019-03-19 07,14.5,93.22,16.28,15.0,19.2,1012,1.0,250,0.0,20,6,5
2019-03-19 08,17.07,81.17,19.22,16.4,19.2,1012,1.0,230,0.0,1,2,5
2019-03-19 09,21.7,63.7,21.21,16.4,23.0,1012,1.0,270,0.0,1,0,6
2019-03-19 10,26.55,39.67,24.7,24.0,26.0,1012,2.1,260,0.0,1,0,5
2019-03-19 11,29.57,32.1,27.74,26.0,27.88,1009,1.5,240,0.0,1,0,5
2019-03-19 12,31.93,25.93,28.46,26.0,29.0,1008,1.5,250,0.0,1,0,3
2019-03-19 13,33.23,20.68,30.41,29.4,30.25,1010,1.5,320,0.0,1,0,3
2019-03-19 14,33.2,18.88,30.85,30.01,31.0,1010,2.1,260,0.0,1,0,3
2019-03-19 15,33.58,18.35,30.85,28.94,31.0,1009,1.5,350,0.0,1,0,3
2019-03-19 16,33.33,19.82,30.5,27.4,31.0,1004,1.0,320,0.0,1,0,3
2019-03-19 17,32.0,21.45,30.54,27.78,30.0,1004,1.0,290,0.0,1,0,2
2019-03-19 18,28.52,29.6,29.14,27.14,29.0,1005,2.53,65,0.0,1,0,2
2019-03-19 19,25.1,40.0,27.21,23.91,28.0,1004,2.47,73,0.0,1,0,3
2019-03-19 20,23.8,42.18,25.76,21.6,26.67,1004,2.65,78,0.0,2,2,4
2019-03-19 21,23.65,43.15,24.0,21.09,24.0,1010,2.64,91,0.0,9,2,5
2019-03-19 22,24.58,39.73,21.18,19.2,21.0,1010,2.68,108,0.0,5,2,5
2019-03-19 23,23.92,40.42,21.07,19.1,21.0,1010,2.7,120,0.0,0,2,5
2019-03-20 00,23.45,42.53,21.07,18.99,21.0,1010,2.71,120,0.0,2,2,5
2019-03-20 01,22.93,43.02,21.29,18.0,22.0,1009,2.68,116,0.0,30,2,5
2019-03-20 02,22.07,46.25,20.63,18.0,21.0,1008,2.78,112,0.0,36,2,4
2019-03-20 03,22.08,47.0,19.5,17.79,20.0,1008,3.05,114,0.0,37,2,5
2019-03-20 04,21.55,49.72,17.98,18.07,19.17,1008,2.1,90,0.0,1,0,5
2019-03-20 05,21.02,51.42,18.26,17.0,20.01,1008,2.85,120,0.0,20,2,5
2019-03-20 06,20.8,52.1,20.68,18.91,20.0,1009,1.03,140,0.0,40,2,4
2019-03-20 07,20.75,52.77,20.98,19.0,21.4,1009,1.0,140,0.0,40,2,4
2019-03-20 08,22.47,46.22,22.76,20.0,24.0,1010,1.5,140,0.0,40,0,5
2019-03-20 09,26.25,34.33,24.85,20.0,28.33,1007,1.5,150,0.0,40,0,5
2019-03-20 10,29.52,25.35,27.35,26.78,29.0,1007,4.1,170,0.0,40,0,3
2019-03-20 11,31.25,21.6,28.67,27.6,31.0,1007,4.1,200,0.0,40,0,2
2019-03-20 12,33.28,20.27,30.14,27.6,31.0,1006,3.1,150,0.0,75,0,2
2019-03-20 13,33.9,18.83,32.65,28.89,34.0,1006,3.1,160,0.0,20,0,2
2019-03-20 14,34.85,13.6,33.33,29.6,34.0,1008,3.1,230,0.0,40,0,2
2019-03-20 15,35.03,13.55,33.4,28.33,34.0,1004,1.0,210,0.0,75,0,2
2019-03-20 16,34.65,16.42,28.99,25.0,32.0,1004,1.5,160,0.0,75,0,2
2019-03-20 17,32.33,29.9,29.53,25.0,32.0,1004,1.0,250,0.0,75,0,2
2019-03-20 18,29.58,39.4,28.54,24.98,29.0,1004,1.0,10,0.0,75,0,2
2019-03-20 19,26.5,50.35,28.18,23.89,29.0,1005,1.0,10,0.0,75,0,3
2019-03-20 20,25.02,56.52,27.35,23.63,28.33,1004,1.5,50,0.0,20,0,3
2019-03-20 21,23.9,61.2,26.85,23.75,28.33,1005,1.5,50,0.0,20,0,4
2019-03-20 22,23.05,66.78,24.59,21.8,25.0,1011,2.61,90,0.0,40,0,4
2019-03-20 23,22.35,74.12,24.58,21.48,25.0,1011,2.32,82,0.0,40,0,5
2019-03-21 00,21.8,78.92,23.84,21.11,24.0,1011,2.28,69,0.0,40,0,5
2019-03-21 01,20.67,85.5,22.35,19.3,23.0,1011,2.17,59,0.0,40,2,5
2019-03-21 02,20.12,80.3,22.02,18.24,23.0,1010,2.11,58,0.0,40,2,5
2019-03-21 03,19.65,81.05,20.21,17.43,21.0,1010,2.36,47,0.0,40,2,5
2019-03-21 04,20.2,76.93,19.67,17.24,20.0,1010,1.5,320,0.0,20,2,5
2019-03-21 05,19.55,78.03,21.31,18.1,22.0,1011,1.5,320,0.0,20,2,5
2019-03-21 06,18.07,84.9,19.57,17.85,19.0,1012,1.5,1,0.0,0,2,5
2019-03-21 07,16.68,93.92,19.43,18.0,20.6,1012,2.12,2,0.0,1,2,5
2019-03-21 08,20.0,76.17,21.16,19.4,22.0,1013,2.1,270,0.0,1,0,5
2019-03-21 09,25.15,52.27,23.51,19.4,27.22,1010,1.5,90,0.0,1,0,5
2019-03-21 10,28.6,34.97,26.58,24.75,27.78,1011,1.0,20,0.0,1,0,5
2019-03-21 11,30.65,30.17,26.83,27.0,30.0,1010,2.1,20,0.0,40,0,4
2019-03-21 12,31.57,28.45,27.35,27.0,31.0,1010,2.1,50,0.0,20,0,4
2019-03-21 13,32.45,23.75,28.84,29.0,32.0,1013,1.5,50,0.0,20,0,3
2019-03-21 14,33.8,20.75,29.38,29.8,31.01,1012,1.0,50,0.0,1,0,2
2019-03-21 15,33.48,21.75,29.51,28.33,31.0,1008,1.0,290,0.0,20,0,2
2019-03-21 16,32.38,25.98,28.67,28.33,30.0,1007,1.0,360,0.0,40,0,2
2019-03-21 17,30.38,30.75,28.19,27.86,29.2,1007,2.1,340,0.0,40,0,2
2019-03-21 18,27.72,39.85,27.76,27.2,28.53,1008,1.5,10,0.0,40,0,2
2019-03-21 19,24.93,48.45,27.34,24.6,28.33,1008,2.34,345,0.0,20,0,1
2019-03-21 20,23.73,54.42,25.18,24.14,26.0,1013,2.51,348,0.0,20,0,2
2019-03-21 21,22.48,58.67,24.19,23.52,25.0,1013,2.74,352,0.0,20,0,2
2019-03-21 22,21.5,62.23,24.03,21.25,27.22,1009,2.94,354,0.0,20,0,2
2019-03-21 23,20.82,66.05,21.35,20.79,23.0,1014,3.19,355,0.0,20,0,3
2019-03-22 00,20.08,67.4,21.06,20.63,23.0,1014,3.54,353,0.0,20,0,5
2019-03-22 01,19.33,65.75,18.94,19.64,22.0,1014,3.66,350,0.0,20,0,4
2019-03-22 02,18.43,65.18,19.0,19.4,22.0,1014,3.47,348,0.0,20,0,4
2019-03-22 03,17.4,67.2,17.27,17.9,21.5,1013,3.5,338,0.0,20,0,3
2019-03-22 04,16.65,68.8,16.79,17.6,19.0,1013,3.28,334,0.0,20,0,3
2019-03-22 05,16.05,71.2,17.11,17.6,19.0,1014,3.04,330,0.0,20,0,3
2019-03-22 06,15.85,71.3,16.36,17.0,18.29,1014,2.87,323,0.0,20,0,3
2019-03-22 07,16.05,70.88,17.66,17.0,19.4,1015,1.0,270,0.0,1,0,4
2019-03-22 08,19.58,54.3,17.98,17.8,20.0,1016,2.1,290,0.0,1,0,5
2019-03-22 09,23.02,44.33,19.62,17.8,23.0,1016,2.6,270,0.0,1,0,4
2019-03-22 10,26.88,33.52,24.23,24.05,27.78,1013,2.1,280,0.0,1,0,3
2019-03-22 11,29.35,24.48,24.36,27.0,28.33,1013,4.1,290,0.0,1,0,2
2019-03-22 12,31.2,20.85,23.48,27.0,29.0,1012,6.2,320,0.0,1,0,2
2019-03-22 13,31.57,16.93,24.58,28.2,29.72,1011,5.1,310,0.0,1,0,2
2019-03-22 14,31.8,13.53,23.59,28.2,30.25,1010,7.2,270,0.0,1,0,2
2019-03-22 15,31.12,14.03,25.95,27.78,30.0,1010,3.6,280,0.0,1,0,1
2019-03-22 16,30.27,18.62,23.64,26.6,29.0,1009,6.2,290,0.0,1,0,2
2019-03-22 17,29.0,23.4,24.49,26.0,28.89,1010,4.1,280,0.0,1,0,1
2019-03-22 18,26.3,28.23,24.0,26.0,27.18,1013,3.1,300,0.0,20,0,1
2019-03-22 19,23.15,38.98,22.39,24.0,26.0,1013,3.1,300,0.0,20,0,1
2019-03-22 20,21.9,45.95,22.26,21.72,23.0,1014,1.5,270,0.0,0,0,2
2019-03-22 21,20.97,50.85,21.31,20.8,22.6,1015,1.5,270,0.0,0,0,4
2019-03-22 22,20.3,50.62,20.25,19.1,22.0,1015,2.6,270,0.0,20,0,5
2019-03-22 23,19.85,51.67,18.81,18.69,20.0,1015,2.6,270,0.0,20,0,4
2019-03-23 00,19.48,53.48,18.01,18.18,19.4,1015,2.6,270,0.0,20,0,3
2019-03-23 01,18.9,54.45,16.66,17.15,18.5,1015,2.6,270,0.0,20,0,3
2019-03-23 02,17.9,59.98,16.75,17.25,18.5,1014,2.6,270,0.0,20,0,3
2019-03-23 03,17.62,58.5,14.49,16.01,17.0,1014,3.1,270,0.0,1,0,4
2019-03-23 04,17.43,57.18,13.37,16.0,16.69,1014,4.1,270,0.0,1,0,4
2019-03-23 05,16.48,62.55,14.96,16.0,18.2,1014,3.1,270,0.0,15,0,4
2019-03-23 06,16.65,60.95,16.1,16.86,18.2,1015,2.57,270,0.0,20,0,4
2019-03-23 07,16.27,64.38,17.03,18.0,20.4,1015,2.6,270,0.0,20,0,4
2019-03-23 08,19.52,52.25,19.74,18.6,21.0,1015,1.5,290,0.0,1,0,4
2019-03-23 09,23.1,42.45,19.87,18.6,24.0,1015,4.1,300,0.0,1,0,5
2019-03-23 10,26.35,32.8,22.96,24.95,26.2,1015,5.1,240,0.0,1,0,3
2019-03-23 11,28.62,27.72,24.61,26.2,28.0,1011,4.1,290,0.0,40,0,2
2019-03-23 12,29.82,26.38,25.76,27.3,28.36,1010,4.1,290,0.0,40,0,2
2019-03-23 13,31.33,21.12,26.84,28.8,29.9,1013,4.1,270,0.0,20,0,2
2019-03-23 14,31.77,19.3,25.85,28.8,31.32,1012,6.2,270,0.0,1,0,2
2019-03-23 15,31.72,19.73,24.68,28.33,30.0,1008,6.7,270,0.0,1,0,1
2019-03-23 16,31.02,22.4,25.85,27.2,29.68,1008,4.1,280,0.0,1,0,2
2019-03-23 17,29.67,29.77,26.94,27.2,29.19,1008,2.6,270,0.0,1,0,2
2019-03-23 18,26.93,37.38,26.14,26.0,28.89,1009,2.6,290,0.0,20,0,1
2019-03-23 19,24.1,47.88,25.32,25.68,27.0,1012,2.6,290,0.0,20,0,2
2019-03-23 20,23.15,51.75,23.54,23.54,24.04,1013,2.1,320,0.0,0,0,3
2019-03-23 21,,,22.97,22.86,24.0,1013,2.1,320,0.0,0,0,6
2019-03-23 22,,,21.81,21.04,22.2,1014,1.5,320,0.0,2,3,6
2019-03-23 23,,,21.79,20.87,22.2,1014,1.5,320,0.0,0,3,6
2019-03-24 00,,,21.79,20.89,22.2,1014,1.5,320,0.0,1,3,6
2019-03-24 01,,,19.02,19.51,21.0,1013,2.1,260,0.0,1,0,6
2019-03-24 02,,,17.61,19.02,20.0,1012,2.6,270,0.0,1,0,6
2019-03-24 03,,,17.27,18.25,20.0,1012,2.6,280,0.0,1,0,6
2019-03-24 04,,,16.71,18.0,18.68,1012,2.1,230,0.0,1,0,6
2019-03-24 05,,,16.47,16.0,19.92,1012,1.5,270,0.0,0,0,6
2019-03-24 06,,,16.08,15.0,19.83,1012,1.54,250,0.0,0,0,6
2019-03-24 07,16.08,71.75,17.91,17.0,20.87,1013,1.5,250,0.0,1,0,5
2019-03-24 08,18.6,63.15,18.35,18.8,20.92,1014,2.6,270,0.0,1,0,5
2019-03-24 09,23.18,46.8,18.97,18.8,23.0,1014,3.1,260,0.0,1,0,5
2019-03-24 10,27.83,31.97,24.89,24.0,28.2,1010,2.1,260,0.0,1,0,5
2019-03-24 11,30.72,28.1,26.92,28.0,29.52,1010,3.1,270,0.0,1,0,4
2019-03-24 12,32.33,25.6,26.85,28.89,30.08,1009,4.1,270,0.0,1,0,3
2019-03-24 13,33.4,23.32,30.21,31.0,31.87,1012,2.1,270,0.0,1,0,2
2019-03-24 14,33.67,23.02,30.7,30.0,32.21,1011,2.6,270,0.0,1,0,2
2019-03-24 15,33.65,24.95,31.21,29.4,32.0,1007,1.5,320,0.0,1,0,2
2019-03-24 16,32.65,26.48,29.55,29.2,31.0,1007,3.1,340,0.0,1,0,2
2019-03-24 17,30.98,31.32,28.36,28.0,29.98,1007,3.1,320,0.0,1,0,1
2019-03-24 18,27.75,40.9,27.93,27.0,29.84,1007,2.6,320,0.0,1,0,1
2019-03-24 19,25.2,55.55,26.31,26.0,27.07,1011,2.6,320,0.0,1,0,1
2019-03-24 20,23.5,63.38,25.86,24.0,26.0,1011,2.1,320,0.0,40,0,2
2019-03-24 21,22.0,68.22,24.19,21.67,24.4,1012,2.1,320,0.0,40,0,2
2019-03-24 22,21.02,72.75,22.79,21.09,22.0,1012,2.1,320,0.0,40,2,2
2019-03-24 23,20.43,75.7,22.79,20.87,22.0,1012,2.1,320,0.0,40,2,3
2019-03-25 00,19.65,80.38,21.97,19.93,21.67,1012,2.1,320,0.0,40,2,4
2019-03-25 01,19.1,81.15,19.48,18.72,19.6,1011,2.1,270,0.0,40,2,3
2019-03-25 02,18.32,87.47,18.82,18.0,19.6,1011,2.1,270,0.0,40,2,3
2019-03-25 03,17.95,89.35,17.76,17.0,19.6,1011,2.1,270,0.0,40,2,5
2019-03-25 04,17.8,87.62,18.08,17.0,18.8,1011,1.5,270,0.0,40,2,5
2019-03-25 05,17.7,87.92,18.37,17.0,19.48,1012,1.5,270,0.0,40,2,4
2019-03-25 06,17.58,88.82,16.62,17.0,20.0,1013,4.12,270,0.0,75,2,4
2019-03-25 07,17.75,88.4,16.85,17.0,20.0,1013,4.1,270,0.0,75,2,3
2019-03-25 08,18.35,86.9,18.71,18.4,20.0,1013,2.6,270,0.0,75,0,4
2019-03-25 09,20.55,79.9,19.18,18.4,21.0,1014,3.1,270,0.0,40,0,4
2019-03-25 10,25.02,56.15,23.37,21.26,25.8,1014,3.1,320,0.0,40,0,4
2019-03-25 11,28.48,39.9,26.05,23.24,28.33,1011,2.1,320,0.0,40,0,3
2019-03-25 12,31.52,29.27,26.86,24.2,29.0,1010,2.1,270,0.0,40,0,3
2019-03-25 13,32.12,25.3,28.0,26.43,29.0,1012,2.1,270,0.0,40,0,2
2019-03-25 14,32.23,25.68,27.73,27.67,30.0,1008,3.1,270,0.0,40,0,2
2019-03-25 15,32.12,27.27,27.79,24.7,30.0,1007,3.1,280,0.0,40,0,2
2019-03-25 16,31.18,31.3,27.4,25.08,30.0,1007,3.6,290,0.0,20,0,2
2019-03-25 17,28.5,36.18,25.92,24.64,27.0,1011,3.1,360,0.0,20,0,2
2019-03-25 18,25.77,42.3,25.04,24.97,26.0,1012,2.1,360,0.0,20,0,2
2019-03-25 19,23.25,49.0,23.93,23.3,25.0,1012,2.1,360,0.0,20,0,2
2019-03-25 20,21.83,58.45,23.64,22.23,24.02,1013,1.0,360,0.0,44,0,2
2019-03-25 21,21.07,63.7,23.44,22.04,23.2,1013,1.0,360,0.0,20,0,2
2019-03-25 22,20.0,69.78,21.83,19.61,22.0,1014,1.87,350,0.0,17,0,3
2019-03-25 23,19.23,73.43,21.04,19.14,21.0,1014,1.85,357,0.0,16,0,4
