timestamp,Temperature,Humidity,feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,weather,AQI
2019-03-15 17,25.1,35.48,24.53,23.0,25.0,1013,1.5,290,0.0,20,0,2
2019-03-15 18,23.08,43.22,23.77,22.0,24.44,1013,1.0,270,0.0,1,0,2
2019-03-15 19,21.25,48.48,22.35,21.0,22.22,1017,1.0,270,0.0,1,0,2
2019-03-15 20,19.8,56.03,21.19,19.4,20.14,1018,1.0,270,0.0,0,2,3
2019-03-15 21,18.48,64.0,20.98,19.4,20.0,1018,1.0,270,0.0,0,2,3
2019-03-15 22,17.72,68.65,19.57,17.6,19.0,1018,1.0,290,0.0,0,2,3
2019-03-15 23,17.48,70.4,18.8,17.51,18.0,1019,1.0,290,0.0,0,2,3
2019-03-16 00,17.3,70.1,15.83,17.0,17.3,1018,3.1,280,0.0,1,2,3
2019-03-16 01,17.07,66.8,17.19,15.6,17.0,1018,1.0,290,0.0,0,2,3
2019-03-16 02,16.38,67.4,17.13,15.52,17.0,1017,1.0,290,0.0,0,2,3
2019-03-16 03,15.6,70.83,15.18,13.68,15.6,1017,1.0,290,0.0,1,2,2
2019-03-16 04,15.07,73.2,12.22,13.0,13.27,1017,2.1,260,0.0,20,2,2
2019-03-16 05,14.2,78.35,13.0,12.0,14.22,1017,1.0,290,0.0,3,2,2
2019-03-16 06,13.9,78.88,13.33,13.0,14.2,1017,1.54,270,0.0,20,2,3
2019-03-16 07,13.47,82.78,14.49,13.0,16.4,1017,1.54,270,0.0,20,2,4
2019-03-16 08,16.55,68.97,15.38,15.0,15.8,1018,1.5,290,0.0,40,2,4
2019-03-16 09,19.68,55.45,16.29,15.2,17.0,1019,1.5,290,0.0,40,2,4
2019-03-16 10,22.9,44.3,22.27,20.0,24.44,1014,1.03,350,0.0,20,0,4
2019-03-16 11,24.25,36.55,21.2,22.0,25.0,1013,4.1,290,0.0,20,0,3
2019-03-16 12,26.27,30.45,22.05,23.2,25.0,1013,4.12,270,0.0,20,0,3
2019-03-16 13,27.15,26.85,22.64,24.0,25.79,1012,4.12,270,0.0,20,0,3
2019-03-16 14,27.93,23.88,24.58,25.56,26.32,1011,3.1,270,0.0,40,0,2
2019-03-16 15,27.48,24.65,25.18,24.88,26.0,1011,1.5,300,0.0,40,0,2
2019-03-16 16,27.23,24.92,24.88,23.8,26.0,1010,1.5,290,0.0,40,0,2
2019-03-16 17,25.8,28.2,24.62,23.8,26.0,1010,1.54,290,0.0,40,0,2
2019-03-16 18,23.95,32.55,21.57,23.0,24.01,1014,3.1,260,0.0,40,0,2
2019-03-16 19,21.93,36.97,19.94,21.0,22.5,1016,2.6,270,0.0,40,0,2
2019-03-16 20,20.17,46.77,20.9,19.8,21.0,1016,2.04,300,0.0,20,0,2
2019-03-16 21,18.62,53.88,20.11,19.77,20.19,1016,2.13,305,0.0,20,0,3
2019-03-16 22,17.65,60.15,19.5,17.2,20.0,1016,2.0,309,0.0,20,2,3
2019-03-16 23,17.92,60.02,18.82,17.18,19.0,1016,1.84,317,0.0,20,2,4
2019-03-17 00,16.5,68.88,18.87,17.19,19.0,1015,1.78,323,0.0,20,2,3
2019-03-17 01,16.33,72.3,17.43,15.8,18.0,1014,1.93,328,0.0,20,2,3
2019-03-17 02,17.28,68.7,16.69,15.78,17.0,1014,1.91,327,0.0,20,2,3
2019-03-17 03,16.08,76.48,16.74,15.37,17.0,1014,1.63,335,0.0,20,2,3
2019-03-17 04,16.57,74.6,15.82,14.61,17.0,1014,2.25,308,0.0,75,6,3
2019-03-17 05,16.52,71.03,15.22,14.78,16.0,1014,1.83,285,0.0,75,6,4
2019-03-17 06,15.95,70.8,14.09,14.0,15.23,1015,1.8,278,0.0,75,6,5
2019-03-17 07,15.43,74.35,14.56,15.0,16.51,1016,2.53,276,0.0,75,6,5
2019-03-17 08,18.23,61.83,16.82,16.0,18.0,1017,1.0,270,0.0,40,0,5
2019-03-17 09,20.38,51.6,18.69,16.4,19.0,1017,1.03,270,0.0,40,7,6
2019-03-17 10,23.62,42.15,21.65,22.0,25.0,1012,4.1,270,0.0,40,7,5
2019-03-17 11,26.32,32.9,22.45,24.0,25.19,1013,4.1,270,0.0,40,0,5
2019-03-17 12,27.45,27.73,24.07,24.2,27.0,1013,3.1,230,0.0,40,0,3
2019-03-17 13,28.6,24.2,24.06,25.56,27.3,1011,4.1,270,0.0,40,0,3
2019-03-17 14,28.82,21.27,26.34,26.6,28.0,1014,2.6,230,0.0,40,0,2
2019-03-17 15,29.48,20.72,25.82,25.56,28.0,1009,2.6,230,0.0,20,0,2
2019-03-17 16,29.05,21.55,24.93,24.8,28.0,1009,3.1,250,0.0,1,0,2
2019-03-17 17,27.23,23.82,24.03,25.0,26.67,1009,4.1,270,0.0,1,0,2
2019-03-17 18,24.9,31.8,24.11,24.0,25.34,1013,2.1,290,0.0,1,0,2
2019-03-17 19,22.7,40.25,22.91,22.38,24.0,1013,2.1,290,0.0,1,0,3
2019-03-17 20,20.73,47.22,22.66,20.2,22.0,1014,1.0,320,0.0,0,0,3
2019-03-17 21,19.48,51.82,22.47,19.01,22.17,1015,1.0,320,0.0,0,0,4
2019-03-17 22,18.95,56.38,19.6,17.02,21.0,1015,2.81,340,0.0,0,2,3
2019-03-17 23,18.25,63.65,18.53,16.36,20.0,1014,2.78,345,0.0,0,2,3
2019-03-18 00,17.17,70.82,17.9,16.22,19.0,1014,2.68,336,0.0,0,2,3
2019-03-18 01,16.85,73.55,17.53,14.94,19.0,1014,2.36,337,0.0,0,2,3
2019-03-18 02,16.32,76.03,16.04,14.46,17.0,1014,2.24,352,0.0,0,2,4
2019-03-18 03,15.67,79.4,15.61,12.94,17.0,1013,2.09,348,0.0,0,2,3
2019-03-18 04,15.53,80.97,15.2,12.83,16.0,1014,1.0,270,0.0,0,2,3
2019-03-18 05,15.7,79.53,14.94,13.4,15.0,1014,1.0,270,0.0,0,2,4
2019-03-18 06,14.8,85.85,13.5,14.0,14.31,1014,2.17,328,0.0,0,6,5
2019-03-18 07,14.52,86.9,14.83,13.6,18.4,1015,2.08,335,0.0,1,6,5
2019-03-18 08,17.52,72.75,17.68,16.29,18.4,1016,1.05,336,0.0,1,2,6
2019-03-18 09,21.98,49.2,18.46,13.6,21.0,1016,1.5,240,0.0,1,0,6
2019-03-18 10,25.1,38.55,22.91,22.91,25.56,1013,2.1,250,0.0,1,0,5
2019-03-18 11,26.55,34.3,25.54,24.0,26.0,1013,1.5,270,0.0,1,0,4
2019-03-18 12,27.6,29.75,26.37,25.56,26.21,1012,1.5,340,0.0,1,0,3
2019-03-18 13,28.92,25.7,26.01,26.0,28.13,1011,3.1,300,0.0,1,0,3
2019-03-18 14,29.65,22.2,27.25,27.4,28.89,1014,2.36,292,0.0,10,0,3
2019-03-18 15,29.68,20.98,25.95,26.67,28.0,1010,3.08,300,0.0,52,0,2
2019-03-18 16,29.8,18.88,25.86,25.0,28.0,1010,3.01,304,0.0,100,0,2
2019-03-18 17,27.6,22.12,26.07,25.0,27.0,1010,2.1,270,0.0,40,0,2
2019-03-18 18,25.85,29.93,24.59,24.0,25.29,1013,1.5,270,0.0,40,0,2
2019-03-18 19,23.8,38.0,24.14,23.74,24.11,1013,1.5,270,0.0,40,0,2
2019-03-18 20,21.88,43.77,22.31,21.14,23.2,1013,2.57,317,0.0,40,0,3
2019-03-18 21,19.65,53.6,20.98,20.83,23.2,1013,2.41,324,0.0,40,0,4
2019-03-18 22,18.77,60.5,20.91,17.2,21.0,1014,2.4,322,0.0,40,2,4
2019-03-18 23,18.2,66.67,18.68,17.15,19.0,1013,2.46,325,0.0,40,2,5
2019-03-19 00,17.17,73.85,18.64,16.8,19.0,1013,2.36,334,0.0,40,2,5
2019-03-19 01,17.52,69.65,16.71,15.25,18.0,1012,2.51,339,0.0,40,2,5
2019-03-19 02,17.23,69.58,16.85,15.6,18.0,1012,2.46,341,0.0,40,2,4
2019-03-19 03,16.25,75.72,16.06,14.36,17.0,1011,2.06,347,0.0,40,2,4
2019-03-19 04,15.77,78.72,14.85,14.4,16.0,1011,2.05,346,0.0,20,2,5
2019-03-19 05,15.7,78.7,15.09,15.37,16.0,1011,2.39,331,0.0,20,2,4
2019-03-19 06,15.32,81.2,15.27,15.0,15.29,1012,1.03,250,0.0,20,6,5
2019-03-19 07,16.12,78.17,16.28,15.0,19.2,1012,1.0,250,0.0,20,6,5
2019-03-19 08,18.98,64.85,19.22,16.4,19.2,1012,1.0,230,0.0,1,2,5
2019-03-19 09,22.72,48.9,21.21,16.4,23.0,1012,1.0,270,0.0,1,0,5
2019-03-19 10,25.77,39.58,24.7,24.0,26.0,1012,2.1,260,0.0,1,0,5
2019-03-19 11,28.05,33.2,27.74,26.0,27.88,1009,1.5,240,0.0,1,0,5
2019-03-19 12,30.25,26.95,28.46,26.0,29.0,1008,1.5,250,0.0,1,0,3
2019-03-19 13,31.88,21.95,30.41,29.4,30.25,1010,1.5,320,0.0,1,0,2
2019-03-19 14,32.6,19.93,30.85,30.01,31.0,1010,2.1,260,0.0,1,0,2
2019-03-19 15,32.7,19.2,30.85,28.94,31.0,1009,1.5,350,0.0,1,0,2
2019-03-19 16,32.65,19.25,30.5,27.4,31.0,1004,1.0,320,0.0,1,0,1
2019-03-19 17,30.27,22.25,30.54,27.78,30.0,1004,1.0,290,0.0,1,0,1
2019-03-19 18,28.12,27.25,29.14,27.14,29.0,1005,2.53,65,0.0,1,0,1
2019-03-19 19,24.75,36.4,27.21,23.91,28.0,1004,2.47,73,0.0,1,0,2
2019-03-19 20,22.02,46.58,25.76,21.6,26.67,1004,2.65,78,0.0,2,2,4
2019-03-19 21,22.5,45.85,24.0,21.09,24.0,1010,2.64,91,0.0,9,2,5
2019-03-19 22,22.52,45.78,21.18,19.2,21.0,1010,2.68,108,0.0,5,2,4
2019-03-19 23,21.1,52.3,21.07,19.1,21.0,1010,2.7,120,0.0,0,2,4
2019-03-20 00,20.82,53.3,21.07,18.99,21.0,1010,2.71,120,0.0,2,2,4
2019-03-20 01,21.35,49.0,21.29,18.0,22.0,1009,2.68,116,0.0,30,2,4
2019-03-20 02,21.12,51.02,20.63,18.0,21.0,1008,2.78,112,0.0,36,2,4
2019-03-20 03,20.72,54.0,19.5,17.79,20.0,1008,3.05,114,0.0,37,2,5
2019-03-20 04,20.0,57.65,17.98,18.07,19.17,1008,2.1,90,0.0,1,0,5
2019-03-20 05,19.68,58.38,18.26,17.0,20.01,1008,2.85,120,0.0,20,2,4
2019-03-20 06,20.0,55.65,20.68,18.91,20.0,1009,1.03,140,0.0,40,2,4
2019-03-20 07,19.67,56.82,20.98,19.0,21.4,1009,1.0,140,0.0,40,2,4
2019-03-20 08,21.07,52.17,22.76,20.0,24.0,1010,1.5,140,0.0,40,0,4
2019-03-20 09,23.42,44.33,24.85,20.0,28.33,1007,1.5,150,0.0,40,0,5
2019-03-20 10,26.9,33.7,27.35,26.78,29.0,1007,4.1,170,0.0,40,0,4
2019-03-20 11,29.5,26.53,28.67,27.6,31.0,1007,4.1,200,0.0,40,0,4
2019-03-20 12,30.52,25.83,30.14,27.6,31.0,1006,3.1,150,0.0,75,0,2
2019-03-20 13,32.12,22.98,32.65,28.89,34.0,1006,3.1,160,0.0,20,0,2
2019-03-20 14,32.75,19.2,33.33,29.6,34.0,1008,3.1,230,0.0,40,0,2
2019-03-20 15,32.83,18.38,33.4,28.33,34.0,1004,1.0,210,0.0,75,0,1
2019-03-20 16,31.9,19.47,28.99,25.0,32.0,1004,1.5,160,0.0,75,0,1
2019-03-20 17,30.5,28.93,29.53,25.0,32.0,1004,1.0,250,0.0,75,0,1
2019-03-20 18,29.4,30.65,28.54,24.98,29.0,1004,1.0,10,0.0,75,0,2
2019-03-20 19,27.38,36.7,28.18,23.89,29.0,1005,1.0,10,0.0,75,0,2
2019-03-20 20,25.6,44.9,27.35,23.63,28.33,1004,1.5,50,0.0,20,0,2
2019-03-20 21,24.42,51.15,26.85,23.75,28.33,1005,1.5,50,0.0,20,0,3
2019-03-20 22,24.4,47.45,24.59,21.8,25.0,1011,2.61,90,0.0,40,0,4
2019-03-20 23,22.98,49.28,24.58,21.48,25.0,1011,2.32,82,0.0,40,0,4
2019-03-21 00,21.6,55.9,23.84,21.11,24.0,1011,2.28,69,0.0,40,0,5
2019-03-21 01,21.0,59.03,22.35,19.3,23.0,1011,2.17,59,0.0,40,2,5
2019-03-21 02,20.45,60.52,22.02,18.24,23.0,1010,2.11,58,0.0,40,2,5
2019-03-21 03,20.07,62.1,20.21,17.43,21.0,1010,2.36,47,0.0,40,2,6
2019-03-21 04,19.57,67.5,19.67,17.24,20.0,1010,1.5,320,0.0,20,2,5
2019-03-21 05,19.12,68.75,21.31,18.1,22.0,1011,1.5,320,0.0,20,2,5
2019-03-21 06,19.25,63.38,19.57,17.85,19.0,1012,1.5,1,0.0,0,2,5
2019-03-21 07,18.2,70.62,19.43,18.0,20.6,1012,2.12,2,0.0,1,2,5
2019-03-21 08,20.73,59.85,21.16,19.4,22.0,1013,2.1,270,0.0,1,0,5
2019-03-21 09,24.62,42.5,23.51,19.4,27.22,1010,1.5,90,0.0,1,0,5
2019-03-21 10,27.3,35.4,26.58,24.75,27.78,1011,1.0,20,0.0,1,0,4
2019-03-21 11,28.4,31.1,26.83,27.0,30.0,1010,2.1,20,0.0,40,0,4
2019-03-21 12,29.57,30.4,27.35,27.0,31.0,1010,2.1,50,0.0,20,0,4
2019-03-21 13,30.48,28.2,28.84,29.0,32.0,1013,1.5,50,0.0,20,0,4
2019-03-21 14,31.68,24.23,29.38,29.8,31.01,1012,1.0,50,0.0,1,0,2
2019-03-21 15,32.17,21.88,29.51,28.33,31.0,1008,1.0,290,0.0,20,0,2
2019-03-21 16,31.4,22.3,28.67,28.33,30.0,1007,1.0,360,0.0,40,0,1
2019-03-21 17,29.65,26.8,28.19,27.86,29.2,1007,2.1,340,0.0,40,0,2
2019-03-21 18,27.9,33.27,27.76,27.2,28.53,1008,1.5,10,0.0,40,0,2
2019-03-21 19,25.98,40.27,27.34,24.6,28.33,1008,2.34,345,0.0,20,0,2
2019-03-21 20,24.2,45.62,25.18,24.14,26.0,1013,2.51,348,0.0,20,0,2
2019-03-21 21,23.0,48.17,24.19,23.52,25.0,1013,2.74,352,0.0,20,0,2
2019-03-21 22,22.82,46.8,24.03,21.25,27.22,1009,2.94,354,0.0,20,0,2
2019-03-21 23,21.85,48.45,21.35,20.79,23.0,1014,3.19,355,0.0,20,0,2
2019-03-22 00,20.77,52.28,21.06,20.63,23.0,1014,3.54,353,0.0,20,0,2
2019-03-22 01,21.85,43.22,18.94,19.64,22.0,1014,3.66,350,0.0,20,0,2
2019-03-22 02,21.8,39.45,19.0,19.4,22.0,1014,3.47,348,0.0,20,0,2
2019-03-22 03,21.05,39.58,17.27,17.9,21.5,1013,3.5,338,0.0,20,0,1
2019-03-22 04,19.1,46.35,16.79,17.6,19.0,1013,3.28,334,0.0,20,0,1
2019-03-22 05,17.77,55.83,17.11,17.6,19.0,1014,3.04,330,0.0,20,0,1
2019-03-22 06,17.43,58.6,16.36,17.0,18.29,1014,2.87,323,0.0,20,0,2
2019-03-22 07,17.5,58.33,17.66,17.0,19.4,1015,1.0,270,0.0,1,0,2
2019-03-22 08,20.57,46.73,17.98,17.8,20.0,1016,2.1,290,0.0,1,0,2
2019-03-22 09,23.68,38.72,19.62,17.8,23.0,1016,2.6,270,0.0,1,0,2
2019-03-22 10,27.08,30.2,24.23,24.05,27.78,1013,2.1,280,0.0,1,0,2
2019-03-22 11,29.15,22.98,24.36,27.0,28.33,1013,4.1,290,0.0,1,0,2
2019-03-22 12,30.48,18.1,23.48,27.0,29.0,1012,6.2,320,0.0,1,0,2
2019-03-22 13,31.4,13.52,24.58,28.2,29.72,1011,5.1,310,0.0,1,0,1
2019-03-22 14,31.23,14.12,23.59,28.2,30.25,1010,7.2,270,0.0,1,0,1
2019-03-22 15,31.12,14.4,25.95,27.78,30.0,1010,3.6,280,0.0,1,0,1
2019-03-22 16,30.2,14.68,23.64,26.6,29.0,1009,6.2,290,0.0,1,0,1
2019-03-22 17,28.35,19.88,24.49,26.0,28.89,1010,4.1,280,0.0,1,0,1
2019-03-22 18,26.38,24.9,24.0,26.0,27.18,1013,3.1,300,0.0,20,0,1
2019-03-22 19,24.62,28.7,22.39,24.0,26.0,1013,3.1,300,0.0,20,0,1
2019-03-22 20,22.95,36.17,22.26,21.72,23.0,1014,1.5,270,0.0,0,0,1
2019-03-22 21,21.62,41.25,21.31,20.8,22.6,1015,1.5,270,0.0,0,0,2
2019-03-22 22,20.6,47.08,20.25,19.1,22.0,1015,2.6,270,0.0,20,0,2
2019-03-22 23,20.3,50.08,18.81,18.69,20.0,1015,2.6,270,0.0,20,0,2
2019-03-23 00,19.4,51.5,18.01,18.18,19.4,1015,2.6,270,0.0,20,0,2
2019-03-23 01,18.62,52.97,16.66,17.15,18.5,1015,2.6,270,0.0,20,0,2
2019-03-23 02,18.98,50.75,16.75,17.25,18.5,1014,2.6,270,0.0,20,0,2
2019-03-23 03,18.8,51.28,14.49,16.01,17.0,1014,3.1,270,0.0,1,0,2
2019-03-23 04,18.02,53.33,13.37,16.0,16.69,1014,4.1,270,0.0,1,0,2
2019-03-23 05,18.05,52.02,14.96,16.0,18.2,1014,3.1,270,0.0,15,0,3
2019-03-23 06,17.3,56.15,16.1,16.86,18.2,1015,2.57,270,0.0,20,0,2
2019-03-23 07,17.0,58.7,17.03,18.0,20.4,1015,2.6,270,0.0,20,0,3
2019-03-23 08,20.15,47.6,19.74,18.6,21.0,1015,1.5,290,0.0,1,0,3
2019-03-23 09,24.07,35.75,19.87,18.6,24.0,1015,4.1,300,0.0,1,0,3
2019-03-23 10,26.9,29.18,22.96,24.95,26.2,1015,5.1,240,0.0,1,0,2
2019-03-23 11,28.8,25.77,24.61,26.2,28.0,1011,4.1,290,0.0,40,0,2
2019-03-23 12,30.27,23.02,25.76,27.3,28.36,1010,4.1,290,0.0,40,0,1
2019-03-23 13,30.8,20.8,26.84,28.8,29.9,1013,4.1,270,0.0,20,0,1
2019-03-23 14,31.68,19.12,25.85,28.8,31.32,1012,6.2,270,0.0,1,0,1
2019-03-23 15,31.83,18.0,24.68,28.33,30.0,1008,6.7,270,0.0,1,0,1
2019-03-23 16,31.08,19.8,25.85,27.2,29.68,1008,4.1,280,0.0,1,0,1
2019-03-23 17,29.1,22.32,26.94,27.2,29.19,1008,2.6,270,0.0,1,0,1
2019-03-23 18,27.17,26.62,26.14,26.0,28.89,1009,2.6,290,0.0,20,0,1
2019-03-23 19,25.5,33.17,25.32,25.68,27.0,1012,2.6,290,0.0,20,0,1
2019-03-23 20,24.2,39.83,23.54,23.54,24.04,1013,2.1,320,0.0,0,0,1
2019-03-23 21,23.4,45.17,22.97,22.86,24.0,1013,2.1,320,0.0,0,0,2
2019-03-23 22,22.95,46.75,21.81,21.04,22.2,1014,1.5,320,0.0,2,3,2
2019-03-23 23,22.35,48.12,21.79,20.87,22.2,1014,1.5,320,0.0,0,3,2
2019-03-24 00,21.5,50.05,21.79,20.89,22.2,1014,1.5,320,0.0,1,3,2
2019-03-24 01,20.85,47.42,19.02,19.51,21.0,1013,2.1,260,0.0,1,0,2
2019-03-24 02,19.93,47.53,17.61,19.02,20.0,1012,2.6,270,0.0,1,0,3
2019-03-24 03,18.95,46.77,17.27,18.25,20.0,1012,2.6,280,0.0,1,0,2
2019-03-24 04,18.2,49.48,16.71,18.0,18.68,1012,2.1,230,0.0,1,0,2
2019-03-24 05,18.3,48.15,16.47,16.0,19.92,1012,1.5,270,0.0,0,0,2
2019-03-24 06,17.98,50.65,16.08,15.0,19.83,1012,1.54,250,0.0,0,0,2
2019-03-24 07,18.17,52.9,17.91,17.0,20.87,1013,1.5,250,0.0,1,0,4
2019-03-24 08,20.45,48.3,18.35,18.8,20.92,1014,2.6,270,0.0,1,0,4
2019-03-24 09,23.12,39.77,18.97,18.8,23.0,1014,3.1,260,0.0,1,0,4
2019-03-24 10,26.35,33.88,24.89,24.0,28.2,1010,2.1,260,0.0,1,0,4
2019-03-24 11,29.07,28.3,26.92,28.0,29.52,1010,3.1,270,0.0,1,0,3
2019-03-24 12,31.8,24.1,26.85,28.89,30.08,1009,4.1,270,0.0,1,0,3
2019-03-24 13,33.08,21.95,30.21,31.0,31.87,1012,2.1,270,0.0,1,0,2
2019-03-24 14,33.7,21.82,30.7,30.0,32.21,1011,2.6,270,0.0,1,0,2
2019-03-24 15,33.8,22.05,31.21,29.4,32.0,1007,1.5,320,0.0,1,0,2
2019-03-24 16,33.28,24.45,29.55,29.2,31.0,1007,3.1,340,0.0,1,0,2
2019-03-24 17,30.93,29.05,28.36,28.0,29.98,1007,3.1,320,0.0,1,0,1
2019-03-24 18,28.6,33.47,27.93,27.0,29.84,1007,2.6,320,0.0,1,0,1
2019-03-24 19,26.27,41.98,26.31,26.0,27.07,1011,2.6,320,0.0,1,0,1
2019-03-24 20,25.08,51.83,25.86,24.0,26.0,1011,2.1,320,0.0,40,0,2
2019-03-24 21,23.95,56.88,24.19,21.67,24.4,1012,2.1,320,0.0,40,0,2
2019-03-24 22,22.6,62.98,22.79,21.09,22.0,1012,2.1,320,0.0,40,2,2
2019-03-24 23,21.1,65.65,22.79,20.87,22.0,1012,2.1,320,0.0,40,2,2
2019-03-25 00,21.15,64.45,21.97,19.93,21.67,1012,2.1,320,0.0,40,2,2
2019-03-25 01,20.7,62.17,19.48,18.72,19.6,1011,2.1,270,0.0,40,2,2
2019-03-25 02,20.27,61.08,18.82,18.0,19.6,1011,2.1,270,0.0,40,2,3
2019-03-25 03,19.73,66.92,17.76,17.0,19.6,1011,2.1,270,0.0,40,2,2
2019-03-25 04,19.35,70.68,18.08,17.0,18.8,1011,1.5,270,0.0,40,2,3
2019-03-25 05,18.98,69.78,18.37,17.0,19.48,1012,1.5,270,0.0,40,2,4
2019-03-25 06,18.85,70.28,16.62,17.0,20.0,1013,4.12,270,0.0,75,2,4
2019-03-25 07,18.93,69.92,16.85,17.0,20.0,1013,4.1,270,0.0,75,2,3
2019-03-25 08,19.38,68.85,18.71,18.4,20.0,1013,2.6,270,0.0,75,0,3
2019-03-25 09,20.95,62.83,19.18,18.4,21.0,1014,3.1,270,0.0,40,0,4
2019-03-25 10,24.35,51.0,23.37,21.26,25.8,1014,3.1,320,0.0,40,0,4
2019-03-25 11,27.85,37.2,26.05,23.24,28.33,1011,2.1,320,0.0,40,0,3
2019-03-25 12,30.83,27.97,26.86,24.2,29.0,1010,2.1,270,0.0,40,0,3
2019-03-25 13,31.8,24.7,28.0,26.43,29.0,1012,2.1,270,0.0,40,0,2
2019-03-25 14,31.95,25.1,27.73,27.67,30.0,1008,3.1,270,0.0,40,0,2
2019-03-25 15,32.38,25.02,27.79,24.7,30.0,1007,3.1,280,0.0,40,0,6
2019-03-25 16,31.7,26.67,27.4,25.08,30.0,1007,3.6,290,0.0,20,0,2
2019-03-25 17,29.07,34.6,25.92,24.64,27.0,1011,3.1,360,0.0,20,0,2
2019-03-25 18,25.7,41.8,25.04,24.97,26.0,1012,2.1,360,0.0,20,0,2
2019-03-25 19,24.15,39.33,23.93,23.3,25.0,1012,2.1,360,0.0,20,0,2
2019-03-25 20,23.0,43.55,23.64,22.23,24.02,1013,1.0,360,0.0,44,0,2
2019-03-25 21,21.68,49.75,23.44,22.04,23.2,1013,1.0,360,0.0,20,0,2
2019-03-25 22,20.78,54.8,21.83,19.61,22.0,1014,1.87,350,0.0,17,0,2
