timestamp,Temperature,Humidity,Carbon Monoxide,Nitrogen Dioxide,Dust (PM2.5),Dust (PM10)
2019-09-18 18,17.166573971078975,57.566184649610676,5.862347052280311,19.38519466073415,14.528364849833148,20.545328142380423
2019-09-18 19,16.317954419121733,68.64230127848805,5.974152306837132,19.394143968871596,32.09533073929961,44.733740967204
2019-09-18 20,16.025006946373992,68.27868852459017,6.267296471242012,19.388505140316756,30.18366212836899,41.782439566546266
2019-09-18 21,15.751806559199556,71.93107281823235,6.288493607559755,19.372445803224014,27.030850472484715,37.770150083379654
2019-09-18 22,14.958599611003056,74.02445123645457,5.992775771047513,19.384006668519035,17.297304806890804,24.047235343150874
2019-09-18 23,14.289407839866556,73.74367528495969,5.537114261884904,19.38854601056436,12.288573811509591,17.3628023352794
2019-09-19 00,14.248958043901084,74.8085579327591,5.656849124756877,19.376176715754376,12.236176715754377,17.083078632953598
2019-09-19 01,14.298191933240611,76.05146036161335,5.877329624478442,19.373521557719055,12.20528511821975,17.08317107093185
2019-09-19 02,13.793103448275861,76.69327030033371,5.752502780867631,19.39149610678532,12.624582869855395,17.866796440489434
2019-09-19 03,13.71826280623608,77.8847438752784,5.753062360801782,19.377856347438755,13.460467706013363,19.351893095768375
2019-09-19 04,13.473435326842838,78.64144645340751,5.835883171070932,19.369796940194714,13.912934631432545,19.762726008344924
2019-09-19 05,13.120656102307478,79.45454545454545,6.30247428412566,19.380878509869337,16.51820961912705,22.95718654434251
2019-09-19 06,19.152905198776757,58.31053655824298,5.689463441757019,19.387564637197666,19.48429246594384,27.11092577147623
2019-09-19 07,25.970670391061454,35.14916201117318,5.135195530726257,19.420784916201118,22.494692737430167,31.546648044692738
2019-09-19 08,25.10808557932759,35.8816337871631,4.017504862461795,19.433156432342315,14.968324534592943,20.866073909419285
2019-09-19 09,23.86329535982217,38.33398166157266,5.175882189497083,19.420372325646017,15.87885523756599,21.879133092525702
2019-09-19 10,21.600834492350486,42.144089012517384,4.97663421418637,19.39770236439499,10.417802503477052,14.613908205841447
2019-09-19 11,21.20498459815178,43.60627275273033,5.403808457014842,19.40479417530104,12.01232147857743,16.88042565107813
2019-09-19 12,20.432554210081666,47.128977752745705,4.831033511686849,19.39580118276542,13.575049281892424,19.42889326950155
2019-09-19 13,20.988687782805428,45.04835972850679,5.104355203619909,19.3977149321267,11.030260180995475,15.378393665158372
2019-09-19 14,20.874826147426983,45.48984700973575,5.184700973574409,19.40050625869263,9.89095966620306,13.9115438108484
2019-09-19 15,20.314556609035137,47.133017289459005,4.893474623535973,19.399751812604578,9.42861126603458,13.34718349135527
2019-09-19 16,20.216171158655182,49.8060572381217,5.541261461517088,19.390208391219783,12.168102250625173,17.25868296749097
2019-09-19 17,18.62892906815021,55.957719054242006,6.77134909596662,19.38092906815021,21.12739916550765,29.55326842837274
2019-09-19 18,17.219410456062292,61.564516129032256,5.782536151279199,19.391690767519464,31.280589543937708,43.85122358175751
2019-09-19 19,17.112131329994437,60.67000556483027,8.732053422370617,19.366190873678352,32.54618809126322,45.296605453533665
2019-09-19 20,16.676585094549498,60.79699666295884,8.64210233592881,19.37528642936596,37.36040044493882,51.93159065628476
2019-09-19 21,16.83828841344818,62.44956932481245,6.32620172270075,19.383475965545987,31.340928035565433,43.85190330647402
2019-09-19 22,16.710709318497912,65.82698191933241,5.725730180806676,19.38160778859527,24.741029207232266,34.62058414464534
2019-09-19 23,16.542825361512794,66.51390433815351,5.980533926585094,19.381229143492767,25.00333704115684,34.99360400444939
2019-09-20 00,16.31739855475264,68.09505280711507,5.897998888271262,19.38668426903836,21.09088382434686,29.075875486381324
2019-09-20 01,16.34646549315451,69.02291142777312,7.202849958088851,19.381486448728694,54.404582285554625,75.86616373288628
2019-09-20 02,16.056142301278488,69.92773763201778,8.844635908838244,19.342126181211786,65.352140077821,90.75430794886047
2019-09-23 08,19.352307028891765,58.439844760672706,5.746873652436395,19.390284605433372,33.073738680465716,45.88012074169901
2019-09-23 09,27.764430059813126,53.650041743386815,11.722343576664874,19.24718455151591,9.437402074589142,13.594471574469058
2019-09-23 10,28.691762848310983,48.980474570240396,12.616696688682811,19.312135788467096,8.152589676874152,11.239086441167968
2019-09-23 11,30.52916796302058,43.33568158584826,12.648462153873506,19.32078981288057,6.133372594337526,9.15374016622961
2019-09-23 12,31.530924283841145,41.260350690046,12.639987110251795,19.2285733493344,7.964353179100829,11.905604818098984
2019-09-23 13,23.08431485843815,68.47093204142406,11.764389528423486,19.20173663273923,15.556902529001288,21.426130050224454
2019-09-23 14,26.44800648946573,60.68082718463864,11.779869321717486,19.273714330162683,16.75955640501378,23.654935994310605
2019-09-23 15,24.734197046633852,60.97535528172535,12.707130079223102,19.237794531050344,29.203068922988034,39.955488394315495
2019-09-23 16,24.703697942130763,64.69280856926974,13.732176985643806,19.28218487488333,22.919618649717766,32.23935508244811
2019-09-23 17,23.689004200093336,72.57227938398631,11.784661881375142,19.20829318429298,16.122402720060446,22.197782172937178
2019-09-23 18,22.720538234182982,72.83716304806774,12.692759839107536,19.2643146514367,30.217349274428322,42.84580768461522
2019-09-23 19,22.664710002334655,74.72537771403796,13.636371721753438,19.273098867135822,31.093008260236356,44.075565042412926
2019-09-23 20,22.65285509516984,76.65466626665334,12.74894718712846,19.189823438559056,36.16486105092392,51.148160494238695
2019-09-23 21,21.706774519716884,79.66632962588473,11.783542039355993,19.273406593406595,20.51976133068145,28.728330314781275
2019-09-23 22,21.66561840204467,80.79045449494389,12.701044560506723,19.22748238693188,17.370763418157573,24.512912545838425
2019-09-23 23,22.595735460788017,80.838363074735,11.778561745816575,19.320694237649725,18.042045378786195,25.995522122713837
2019-09-24 00,21.676051956132845,81.78843098256647,11.775897509972333,19.264686940966012,19.99721108012311,27.98841098234425
2019-09-24 01,21.664207298102138,82.79817991910751,12.71424285523801,19.20944319747544,21.91690741810747,30.861804969109738
2019-09-24 02,21.65516513312886,82.86708227763702,11.782237631684225,19.2372578566031,1.9070431613103969,2.6726674667733477
2019-09-24 03,21.659925101956905,82.85203747124649,12.68853971040905,19.227853626554353,2.0738979208569934,2.900398937647935
2019-09-24 04,21.64386590664133,84.73691345267065,10.869417869484538,19.25524295254286,21.25924197473249,29.40012444859273
2019-09-24 05,21.63903056972364,85.8063806380638,10.869664744252203,19.339168583525023,22.03758153593137,30.099865542109768
2019-09-24 06,21.649619864840833,84.86680819847057,11.771274230837632,19.283432998399434,10.511192868575494,14.717599590965676
2019-09-24 07,22.628929139286388,80.90759086916397,10.833627984033267,19.329442276260053,8.09038549206667,12.091408430345686
2019-09-24 08,24.5709821974625,75.02869978094317,10.793319322591765,19.338819873013747,12.664865285607855,17.566445385906974
2019-09-24 09,25.740143568317183,64.77828029158147,11.729331496132989,19.24750300026669,12.802437994488399,17.762812249977777
2019-09-24 10,24.76964531756967,71.20860927152317,12.63659495977599,19.284694986443842,15.450997822125428,21.283490377350105
2019-09-24 11,27.59463543634303,59.95511011355808,11.725149447765506,19.256909486877483,13.97685504122314,19.94262094713216
2019-09-24 12,22.747366549624427,77.29967998577715,11.734465976265612,19.266173829948,7.996144273078803,11.949908884839326
2019-09-24 13,28.246108030624605,58.45581322991788,11.775038058515662,19.237272232284734,23.21069416510173,32.85482204171436
2019-09-24 14,23.769464970276125,70.60675593088504,11.766475915328629,19.256017000944496,17.350686149230512,25.036735374187455
2019-09-24 15,21.817482804982387,78.47788259608653,11.767870040112449,19.255481182706085,4.267197795482072,6.350011667055568
2019-09-24 16,20.74189067552701,81.7234217515474,11.754369978552933,19.293036704486102,2.114869595172743,3.1669426263209948
2019-09-24 17,20.664468856323246,84.69190998243234,12.697680624430163,19.20867175165114,11.660788543218661,16.511607996619894
2019-09-24 18,19.752297247747197,84.77578639762665,12.686363181813132,19.228434982610914,10.244813831264791,14.351537239302658
2019-09-24 19,20.663936066156857,84.72094522496887,10.828916948248265,19.30187822336831,16.59533389649653,22.52705406366708
2019-09-24 20,20.678615478637703,84.73156286460359,11.76232012889605,19.26509794988611,14.177287627090394,20.21156730929496
2019-09-24 21,20.686208275923374,82.83252589003956,11.744266411840526,19.2193286368283,5.8210920485354904,8.157873683274811
2019-09-24 22,19.741863436857603,84.62310128340464,11.751608422690149,19.200609922773488,7.239302183454637,10.336163120173342
2019-09-24 23,19.702641140457118,86.67302970033,10.889332103690041,19.237755530617008,14.741997133301481,20.648418315759063
2019-09-25 00,19.691664073958844,87.70624249966666,11.777545668696387,19.282991910751587,9.138306146939865,13.184974887772789
2019-09-25 01,19.68794097712197,87.77554195046612,11.745752730585895,19.320030778119758,4.4294714385715395,6.5860731785908735
2019-09-25 02,19.67577838522568,87.78686356868235,11.783063315332134,19.26524501633442,16.07307153810254,22.697724292730626
2019-09-25 03,19.683797057647006,88.68623049913329,10.90778479043513,19.292030534690433,16.597459887106094,22.52112316102938
2019-09-25 04,19.8150723025584,88.9758064516129,12.041156840934372,19.263932146829813,13.599276974416018,19.17408231368187
2019-09-25 05,19.93887190886357,89.03917754931925,12.721867185329257,19.2384579049736,14.576549041400389,20.61739372047791
2019-09-25 06,20.0,88.50041724617525,12.473435326842838,19.257863699582757,22.66815020862309,31.76356050069541
2019-09-25 07,20.047301057317753,87.45909849749583,12.671675013912076,19.251939343350028,18.996661101836395,26.509181969949918
2019-09-25 08,20.280633509308142,86.54459572103362,11.529313698249513,19.277354820783554,12.70630730758544,17.782717421505975
2019-09-25 09,21.382860322760155,82.0895937673901,11.502782415136338,19.275447968836946,13.703394546466333,19.503895381190873
2019-09-25 10,22.74351826038472,75.79007527181489,11.834402007248396,19.28305547811542,11.864510733203234,16.471982157792027
2019-09-25 11,23.716231239577542,71.97554196775987,12.140077821011673,19.26849082823791,12.678988326848248,18.04113396331295
2019-09-25 12,23.095886603668706,73.24346859366315,11.566703724291273,19.278382434685934,9.192051139521956,13.002223457476376
2019-09-25 13,23.99388379204893,69.62496524881846,11.486794551014734,19.289263274951352,9.595496246872393,13.658326383097025
2019-09-25 14,23.38482911919978,71.35954431786607,11.695748819116421,19.278002222839678,16.768824673520424,23.534592942484025
2019-09-25 15,22.995824053452115,72.8195991091314,11.508630289532293,19.283719376391982,16.652561247216035,23.51976614699332
2019-09-25 16,22.603395491232952,74.84692457556359,11.220150292234901,19.289384915112716,12.71221820205956,17.98135263011411
2019-09-25 17,21.674172921879343,80.4239644147901,11.277731442869058,19.28103975535168,13.433972755073672,19.287461773700304
2019-09-25 18,21.07256046705588,84.07895468445928,11.381984987489574,19.286146788990827,13.432026688907422,19.29580205726995
2019-09-25 19,20.99722145040289,86.14309530425118,11.381772714642956,19.285746040566824,13.538205056960267,19.398444012225617
2019-09-25 20,20.981802911534153,87.0,11.496080627099664,19.276173012318026,15.89585666293393,21.870660694288915
2019-09-25 21,20.96162402669633,87.57730812013348,11.42992213570634,19.29541991101223,19.262513904338153,27.121523915461623
2019-09-25 22,20.818005001389274,88.64156710197277,11.412614615170881,19.28984717977216,22.54959711030842,31.5415393164768
2019-09-25 23,20.53741307371349,88.95493741307371,11.512100139082058,19.280364394993047,26.917107093184978,37.7643949930459
2019-09-26 00,20.55824298026133,88.86655546288574,13.6852932999722,19.232110091743117,43.57853767028079,60.65777036419238
2019-09-26 01,20.374720982142858,89.06529017857143,13.432477678571429,19.240189732142856,35.02036830357143,48.666573660714285
2019-09-26 02,20.50528364849833,89.93659621802003,11.39098998887653,19.290903781979978,27.86067853170189,38.61290322580645
2019-09-26 03,20.42244500139237,89.59649122807018,11.472291840712893,19.292614870509606,27.484823169033696,38.28460038986355
2019-09-26 04,20.289802722978607,89.93859405390386,11.561267018616283,19.28196999166435,27.276465684912477,38.09391497638233
2019-09-26 05,20.16183844011142,90.00557103064067,11.46824512534819,19.282537604456824,26.797214484679667,37.53704735376044
2019-09-26 06,20.125347415230685,89.67092829349639,11.623123957754308,19.27573652028905,28.64869371873263,39.65175097276265
2019-09-26 07,20.932942162615255,87.66163732886281,11.404861693210394,19.289857502095554,26.37440625873149,37.030176026823135
2019-09-26 08,21.349901713001966,85.14602639707947,11.561639988767201,19.296495366470094,23.69896096602078,33.29036787419264
2019-09-26 09,22.24774011299435,82.09322033898304,11.440960451977402,19.292963276836158,24.32033898305085,34.13672316384181
2019-09-26 10,22.87024173381495,78.95832175604335,11.59322033898305,19.297282578494027,29.006668519033063,40.301472631286465
2019-09-26 11,22.07313681868743,82.77753058954394,11.719688542825361,19.27859566184649,34.9051724137931,49.12013348164627
2019-09-26 12,22.0,83.7970530998054,11.50180706144009,19.293650264108983,32.301640255768696,45.25243258270781
2019-09-26 13,21.891733927080434,82.33203451155023,11.889507375452268,19.28489006401336,36.74311160590036,51.17060951850821
2019-09-26 14,20.553422370617696,80.00139120756818,11.12771285475793,19.29749304396216,3.140511964385086,4.433500278241514
2019-09-26 15,20.557719054242003,81.1682892906815,11.917941585535466,19.27754937413074,16.870931849791376,23.835605006954104
2019-09-26 16,20.33045897079277,83.47732962447844,13.601947148817802,19.222047287899862,29.86425591098748,41.34186369958275
2019-09-26 17,20.038066129480413,85.91469852736871,12.003889969435955,19.269180327868852,18.0780772436788,25.522089469297025
2019-09-26 18,19.946592489568847,87.72406119610571,11.738525730180807,19.282511821974968,14.61808066759388,20.712934631432546
2019-09-26 19,19.936649069185886,88.88469019171993,11.811058627396498,19.282014448457904,13.506807446512921,19.212281189219226
2019-09-26 20,19.928571428571427,89.28321289605336,12.484157865480823,19.263324068927183,16.101167315175097,22.21206225680934
2019-09-26 21,19.870608397600684,89.96372465009998,12.659240217080834,19.24869180234219,20.923736075407028,29.189088831762355
2019-09-26 22,19.780494581828286,89.9397054737427,12.143928869130313,19.26832731314254,16.591553209224784,23.10808557932759
2019-09-26 23,19.7880978865406,90.0,11.60650723025584,19.281023359288096,27.79115684093437,38.57786429365962
2019-09-27 00,19.71095052807115,90.15536409116176,11.422178988326849,19.28637298499166,40.10200111172874,56.471095052807115
2019-09-27 01,19.55780989438577,90.75375208449138,11.525569760978321,19.286695386325736,25.35603112840467,35.33824346859366
2019-09-27 02,19.582035595105673,90.89794215795328,11.96301446051168,19.276496106785316,19.28837597330367,27.10456062291435
2019-09-27 03,19.58259176863181,90.92769744160178,11.61095661846496,19.29400444938821,13.139321468298109,18.68826473859844
2019-09-27 04,19.661200667037242,90.91884380211228,11.569483046136742,19.277629238465817,20.599499722067815,28.995831017231794
2019-09-27 05,19.515976660183384,90.25757154765212,11.44484579049736,19.28574881911642,20.556821339260907,28.681578216171157
2019-09-27 06,19.890525145873855,90.02500694637399,11.797165879410947,19.277360377882747,23.021950541817173,32.20005557099194
2019-09-27 07,20.071726438698917,87.5710314150681,11.637475674172922,19.28400333611343,24.426744509313316,34.35529608006672
2019-09-27 08,20.85265499026967,84.71615234917988,11.49819293855991,19.2887906588824,26.81679177092021,37.55073672504865
2019-09-27 09,22.856069042316257,75.26753897550111,11.19292873051225,19.294262249443204,26.744432071269486,37.485801781737194
2019-09-27 10,23.67679019225411,71.99944274171078,11.387015881861243,19.296124268598497,28.501253831150738,39.8790749512399
2019-09-27 11,24.06503613118399,70.48499166203446,11.442745969983324,19.288076709282937,32.32379099499722,45.1514730405781
2019-09-27 12,24.879966657404836,68.35426507363157,11.497638232842457,19.288924701305916,35.79021950541817,50.05084745762712
2019-09-27 13,24.977203224909648,65.99694189602447,11.545176536002224,19.27872949680289,43.469001946066165,60.49958298582152
2019-09-27 14,24.17254792998055,70.15559877743817,11.535704362322868,19.288035565434843,39.37677132536816,54.74437343706585
2019-09-27 15,24.0,72.5183435241801,11.561145080600333,19.27770705947749,31.9082823790995,44.26681489716509
2019-09-27 16,22.62865090403338,78.50152990264256,11.230598052851182,19.2875438108484,23.816968011126566,33.20250347705146
2019-09-27 17,21.525159855435085,81.36030025020851,11.30859049207673,19.289983319432864,17.00139004726161,23.65721434528774
2019-09-27 18,20.954064587973274,83.293429844098,11.485244988864142,19.27784799554566,18.181236080178174,25.62694877505568
2019-09-27 19,20.16064480266815,82.9082823790995,11.372429127292941,19.287884936075596,12.51473040578099,17.598110061145082
2019-09-27 20,20.0,84.67723102585488,11.547400611620795,19.286941896024466,8.119822073950514,11.636085626911315
2019-09-27 21,19.983310152990263,84.93657858136301,11.359109874826148,19.285602225312932,9.609457579972183,13.47260083449235
2019-09-27 22,19.991935483870968,85.87402669632925,11.362068965517242,19.294085094549498,12.42880978865406,17.454115684093438
2019-09-27 23,19.98192938559911,86.06950236308035,11.4395329441201,19.28425354462052,10.744231303864332,14.918543230469837
2019-09-28 00,19.98247078464107,86.77601558152476,11.401502504173623,19.287378964941567,16.09070673344463,22.686700055648302
2019-09-28 01,19.983314794215794,87.78392658509455,11.731646273637375,19.2785233592881,50.663236929922135,71.12764182424917
2019-09-28 02,19.93409343715239,89.25166852057842,11.60706340378198,19.288893214682982,58.69299221357063,82.59176863181312
2019-09-28 03,19.85162545151431,90.06529591553209,11.621561544873575,19.27218949708252,33.133926090580715,46.629341483745485
2019-09-28 04,19.747965197866964,90.49200112264946,11.590513612124614,19.289306763962955,20.55206286836935,28.88885770418187
2019-09-28 05,19.548916064480267,90.87798777098388,11.339911061700946,19.284894385769874,13.06503613118399,18.192329071706503
2019-09-28 06,19.64952751528627,90.8112840466926,11.63118399110617,19.281867704280156,12.655364091161756,18.006392440244582
2019-09-28 07,19.690211345939932,90.98665183537264,11.511401557285874,19.285497775305895,11.397664071190212,15.872080088987763
2019-09-28 08,19.977487493051694,90.77404113396331,11.485825458588105,19.29442745969983,11.239577543079488,15.657587548638132
2019-09-28 09,19.917176209005003,90.73957754307949,11.544469149527515,19.280063924402445,16.655364091161758,23.49444135630906
2019-09-28 10,20.21823742007228,88.1715318320823,12.249652488184598,19.277553516819577,23.227411731998888,32.48957464553795
2019-09-28 11,21.21928849360756,83.618399110617,11.929961089494164,19.27906058921623,26.588382434685936,37.14952751528627
2019-09-28 12,21.690469574881913,81.96776882467353,11.476521255904418,19.291922756321203,20.58210614059461,28.690747429841622
2019-09-28 13,21.645340751043115,82.88511821974966,11.213351877607789,19.296698191933242,23.110431154381086,32.56940194714882
2019-09-28 14,21.863573214781884,82.57849402611836,11.295359822172825,19.297215893303694,24.75215337593776,34.7279799944429
2019-09-28 15,21.750973845297718,83.54618809126322,11.28074568725654,19.284574290484137,27.255703951029492,37.778797996661105
2019-09-28 16,21.297192104531554,85.5031971087017,11.32832916319155,19.288648874061714,28.207951070336392,38.99860995273839
2019-09-28 17,20.393880389429764,88.59137691237831,11.581641168289291,19.283034770514607,28.035605006954103,39.0
2019-09-28 18,19.406119610570236,88.22392211404728,12.883727399165508,19.260687065368572,24.801112656467314,34.48873435326843
2019-09-28 19,19.164303586321935,89.4487072560467,12.497914929107589,19.247044759521824,30.61467889908257,42.54990269669169
2019-09-29 08,13.752141982864137,76.80599755201959,5.790697674418604,19.400195838433294,38.25336597307221,53.332925336597306
2019-09-29 09,14.334650112866818,72.69384875846501,6.214729119638826,19.40365124153499,16.452313769751694,23.075056433408577
2019-09-29 10,15.53615127919911,67.86234705228031,5.663236929922136,19.40274749721913,23.899332591768633,33.44911012235818
2019-09-29 11,16.57881567973311,62.671948846260776,6.45176536002224,19.418201278843483,17.778982485404505,25.062830136224633
2019-09-29 12,16.90661478599222,62.43829905503057,6.208727070594775,19.399824902723733,21.354919399666482,29.921345191773206
2019-09-29 13,15.943548387096774,65.48359288097886,6.545050055617352,19.413595661846493,13.563681868743048,19.129866518353726
2019-09-29 14,16.28352810239288,65.10879243183084,5.1471897607122985,19.403708959376736,15.833333333333334,22.1661101836394
2019-09-29 15,15.88904338153504,67.28976640711902,6.476918798665183,19.408003337041155,17.516685205784206,24.272525027808676
2019-09-29 16,14.641583054626533,69.48411371237458,6.7040133779264215,19.395005574136007,21.224916387959865,29.48829431438127
2019-09-29 17,14.25340372325646,73.38899694359544,5.9974993053626005,19.39587385384829,25.629341483745485,35.60989163656571
2019-09-29 18,13.81133648235621,74.25840511253126,6.651847735482078,19.39265351486524,47.17004723534315,65.75409836065573
2019-09-29 19,13.622148024485254,75.18781302170284,6.6772398441847525,19.383202559821928,51.77851975514747,72.21229827490262
2019-09-29 20,13.743539872186718,77.11280911364268,6.992497916087802,19.39556821339261,63.49513753820506,88.34592942484024
2019-09-29 21,13.329254727474972,77.93325917686317,6.5264182424916575,19.38420467185762,52.064516129032256,72.34176863181312
2019-09-29 22,13.059772032249096,79.53405615790938,7.341395607450654,19.387973311092576,42.68445927161523,59.283013622463166
2019-09-29 23,12.741872742428452,80.33425951653237,6.924145595998889,19.393278688524592,30.063350930814114,41.97249235898861
2019-09-30 00,12.314881780250348,80.67204450625869,6.521001390820584,19.39830319888734,21.351599443671766,29.877329624478442
2019-09-30 01,12.807296017822333,82.75744917850182,6.141743247006405,19.37863269284322,15.770815928710666,22.357560568086885
2019-09-30 02,12.410848400556329,83.20890125173852,6.013630041724618,19.373165507649514,13.190820584144646,18.357997218358832
2019-09-30 03,12.485690469574882,83.42678521811614,7.120589052514587,19.39926924145596,15.143373159210892,21.015004167824397
2019-09-30 04,12.56503613118399,83.89716509171762,6.40550305725403,19.388874374652584,18.760422456920512,25.991106170094497
2019-09-30 05,12.633379694019471,83.21001390820584,6.396940194714881,19.38752990264256,18.81335187760779,26.387760778859526
2019-09-30 06,12.496384872080089,82.46662958843159,6.279755283648498,19.386643492769743,25.345939933259178,35.37347052280312
2019-09-30 07,12.768824673520422,80.3703806612948,7.166157265907197,19.390427896637952,55.85940539038622,79.77716032231176
2019-09-30 08,13.908180300500835,76.09321090706733,6.3450194769059545,19.39280467445743,45.24234835837507,63.503338898163605
2019-09-30 09,16.208669074742986,67.18532925812725,6.51208669074743,19.393237010280632,27.97277021394832,39.1233676021117
2019-09-30 10,17.67629897193665,58.17532647957766,6.494303973325924,19.406062795220897,25.35037510419561,35.38871908863573
2019-09-30 11,20.23734001112966,50.518363939899835,5.829716193656093,19.403745130773512,22.101836393989984,30.87868670005565
2019-09-30 12,20.198832035595107,49.18325917686318,5.310622914349277,19.416966073414905,21.300889877641826,29.68548387096774
2019-09-30 13,19.03419516263553,52.341117597998334,5.512649430080622,19.41202668890742,26.743119266055047,37.28051153739227
