f1_score_train,prec_score_train,rec_score_train,spec_score_train,f1_score_test,prec_score_test,rec_score_test,spec_score_test
1.0,1.0,1.0,1.0,0.6117733940563281,0.6453230129730914,0.6064642935138677,0.9017790952947703
1.0,1.0,1.0,1.0,0.7001273688496787,0.7194017233031902,0.6972905636873248,0.9262140371996761
1.0,1.0,1.0,1.0,0.7108960923820934,0.7168773754945548,0.7092080152671756,0.9251131010272274
