f1_score_train,prec_score_train,rec_score_train,spec_score_train,f1_score_test,prec_score_test,rec_score_test,spec_score_test,num_test_dev,rand_exp_id
0.7561200408919285,0.7564829118081972,0.7610064519465742,0.9382145236372075,0.641985297636856,0.6416952703162788,0.6526266220175806,0.9103987902591756,5,7
0.7569404949000393,0.7574163469314066,0.7615495015580352,0.938374167556922,0.642292252366448,0.6420653125367802,0.6526091809683271,0.9104275537419916,5,8
0.7118255278998319,0.7161883716533081,0.7250947395465348,0.9282840588073421,0.6609435126071642,0.6621156395253495,0.6729307432432432,0.9151269045472595,5,9
0.7398209447911132,0.7398008385049386,0.7479498895512452,0.934811246213491,0.6406972587134305,0.638674273928277,0.6465013195689894,0.908854192231645,6,0
0.706843880483571,0.705866639853005,0.714624614121261,0.9258464739221255,0.6441810865058949,0.6427392976451587,0.6508024028555675,0.909836039803487,6,1
0.685516077778746,0.6885744463365802,0.6958365458750964,0.9212479273902815,0.6587612041133114,0.6586442732232161,0.6669492659854536,0.9135691600195146,6,2
0.7496821819246096,0.7544199863816649,0.756257897587099,0.9360233363566179,0.631078112438042,0.6354327732318625,0.641456870133869,0.9073580070630862,6,3
0.7546967067091794,0.7571974730885097,0.7614725456364454,0.9380293755967861,0.6421545395128065,0.6399363371383936,0.6541364826200767,0.9102268504923821,6,4
0.7044407497479352,0.7044846466337279,0.7130719429693751,0.925531149659059,0.6548244101725961,0.660363992560007,0.6582906190288436,0.911288796000156,6,5
0.701985076971607,0.7040871054494091,0.714882697947214,0.9263490655476974,0.6429686530376951,0.6441647273910329,0.6530830211953006,0.9100359214703003,6,6
0.7152360998036814,0.7159693082450679,0.7264812754912866,0.9293441803461062,0.64525282932527,0.6445461718557886,0.6569172664009992,0.9107067026328112,6,7
0.734504503923141,0.736553830400721,0.7412131725877225,0.9329145937647503,0.6550005346789576,0.6545808877032394,0.6612288135593221,0.9122662566043337,6,8
0.687314361829557,0.6862003087199272,0.702045169566032,0.9224955645256147,0.6588818359645382,0.6597279809194971,0.6675804821269948,0.9135491600912017,6,9
