f1_score_train,prec_score_train,rec_score_train,spec_score_train,f1_score_test,prec_score_test,rec_score_test,spec_score_test,train,test
0.8907411844902623,0.8903771630309223,0.8920585258120917,0.9727159550850416,0.7392543157672636,0.7369108848832534,0.7425933877200516,0.9352606518882288,0.7,0.3
0.8824188980574421,0.8822367017430858,0.8837788018433179,0.9706998709013914,0.7564999946440715,0.7548348604514139,0.7585465491292195,0.9393449987338107,0.7,0.3
0.8981913746316704,0.8983745456886609,0.8982737930397858,0.9745007594708662,0.7597398417366703,0.7604468105792205,0.7594745908699397,0.939897222994435,0.7,0.3
0.9029298833422577,0.9037764818638571,0.9028381251733383,0.9755912662541458,0.7594992628296761,0.759707334236455,0.7597066436583262,0.9398145744925543,0.7,0.3
0.8829480738541671,0.882751089565457,0.8844444444444445,0.9707335645065672,0.7492562739980623,0.7471806795966363,0.7526463599049471,0.9375964519879927,0.7,0.3
