f1_score_train,prec_score_train,rec_score_train,spec_score_train,f1_score_test,prec_score_test,rec_score_test,spec_score_test
0.7056903707420545,0.7115891004458192,0.7113111150715856,0.9255592408839165,0.6295349268719409,0.6451332362215857,0.6321908893709327,0.9067362940959048
0.7220738912941412,0.723226985559989,0.7328708928820523,0.9307515561795338,0.6734326390505425,0.6783316624378182,0.680273316177123,0.9185664454169231
0.7461626392269586,0.7501004730421224,0.7565741295519606,0.9362646650488424,0.6668199232706586,0.6748118674495407,0.6820687121072938,0.9180734410048608
0.7892060750787794,0.7902027563576471,0.7951530511226389,0.9468275154700644,0.6849459282827628,0.6983983442102584,0.6896223723009607,0.9204078357261085
0.7958500817098121,0.796187663547968,0.8002062317865949,0.9478205637046294,0.7098004539383156,0.7085674654074157,0.7174440783769724,0.9267808964683455
0.7852296148842633,0.7870064607070375,0.7926035478916618,0.9455666882970304,0.6930572536404291,0.707544107413058,0.6963332759511104,0.9215753019838665
