f1_score_train,prec_score_train,rec_score_train,spec_score_train,f1_score_test,prec_score_test,rec_score_test,spec_score_test,num_test_dev,rand_exp_id
0.9550562229298475,0.9564548669700446,0.9549902152641878,0.9877538356960935,0.6189162492191379,0.6191246665894148,0.6284548005782805,0.9042330460210953,4,6
0.9556186104835689,0.9570415476243272,0.9555453122655061,0.9880223136669348,0.6256411469110228,0.6210273053505234,0.638639104584982,0.906262878262736,4,7
0.9564462285676141,0.9576428991402496,0.9563724696356275,0.9882922809386491,0.6595366720272818,0.6588545021774876,0.6628411651781988,0.9127176664384496,4,8
0.9537583404791035,0.9552322967563683,0.9537311711862808,0.9875116554604173,0.6398664845609371,0.6381133623512733,0.6486157253599114,0.908821643466189,4,9
0.9612982516381898,0.9624349011934447,0.9612261195405123,0.9895040882191223,0.6395234174393556,0.636140300858546,0.6476485106670724,0.9088502071512956,5,0
0.9594318926724635,0.960835942316173,0.9593369208882291,0.9889293242578819,0.6524501046028828,0.6518718346065085,0.6589074588873631,0.9116262373259941,5,1
0.9595660576337638,0.9610010649709856,0.9594617991145408,0.9890262926190534,0.6592928294594463,0.6601581159180623,0.6643155125906813,0.9130878261711624,5,2
0.9606177497696785,0.9616448407552664,0.9605569288934128,0.9893348655941777,0.6247594437060124,0.625543946342369,0.6368117190866006,0.9062425548098382,5,3
0.9651442028776828,0.965971417846068,0.9651264698006183,0.9906006351657407,0.6488200175305878,0.649361178275651,0.6535319804777806,0.910303281811152,5,4
0.9585382117987088,0.9598563226534383,0.9584778396995862,0.9886942815602563,0.6393068897669091,0.6398411899275802,0.6462384289754264,0.9084252326703328,5,5
0.9602498046684439,0.9614445283724296,0.9601449275362319,0.9891775665186732,0.6524493302394805,0.6576089930689887,0.6537088855749736,0.9106719568106753,5,6
0.9581912063661318,0.9596846639559587,0.9580986348542615,0.9886276592062233,0.6221360056242281,0.6231816386517345,0.6321679974341228,0.905162611748135,5,7
0.9581912063661318,0.9596846639559587,0.9580986348542615,0.9886276592062233,0.6221360056242281,0.6231816386517345,0.6321679974341228,0.905162611748135,5,8
0.9575574888620004,0.9589704555531787,0.9574441855591307,0.9884985912750197,0.6528014229238193,0.651069228841204,0.6577264773186162,0.9116951051140465,5,9
0.9708766079762772,0.9715686864389899,0.970807953108838,0.9920529750503331,0.6396011572793705,0.6396917667996795,0.6433515174581694,0.9081398778374743,6,0
0.971250150084989,0.9719420905259426,0.9711716937354988,0.9921779112099877,0.6410458242874891,0.6389479140530322,0.6463981896660101,0.9089116683933446,6,1
0.9691891062889354,0.9699830076827413,0.9691224576873845,0.9916669925540431,0.6508239318445446,0.6483645437155865,0.6560742607383363,0.9110590712511991,6,2
0.9680302427073163,0.9688477379334421,0.9679441106287554,0.9911936831909282,0.6156216378145323,0.6223587067110566,0.6229942380569996,0.9031779152653356,6,3
0.9677574714669973,0.968522815313684,0.9677058576820914,0.9912192519487348,0.6237845826164613,0.6248819557165985,0.6330865413871543,0.9053495354831668,6,4
0.9699578158909655,0.9707819293563831,0.9699083495908715,0.9917890732327258,0.6419249859685081,0.6447060261156503,0.6452958152958153,0.9083702874451565,6,5
0.9730564282859229,0.9736174679876864,0.9730426332023493,0.9927510064349153,0.6197016250881581,0.6231195414259981,0.6258267671248634,0.9031929193878773,6,6
0.9708407906975624,0.9714611971106555,0.970821340970637,0.9921581740315176,0.6319983678495759,0.6304053508517533,0.6418492387671741,0.9071053232804666,6,7
0.9649641588388608,0.9659289919654941,0.9649095665382127,0.9905319004232533,0.6462567070890021,0.6443489862216302,0.6519216092847783,0.9100465103627935,6,8
0.9678440117499962,0.9687723434085314,0.9678281930308418,0.9912236583191657,0.6444616584249913,0.649092502138439,0.6489872685185185,0.9091383311019496,6,9
