f1_score_train,prec_score_train,rec_score_train,f1_score_uw_train,prec_score_uw_train,rec_score_uw_train,spec_score_train,f1_score_test,prec_score_test,rec_score_test,f1_score_uw_test,prec_score_uw_test,rec_score_uw_test,spec_score_test,train_dev,test_dev
0.9394326042645371,0.9413610832124824,0.9394286681229425,0.9364900672004983,0.9497028118255688,0.925859745170136,0.983705939628441,0.5789409899553879,0.5958281765411474,0.5901110372971434,0.5289249671810249,0.5455414775120312,0.5465975305171822,0.8956335079961782,"[33, 34, 35, 37, 20, 22, 23, 24, 25, 28, 30]",[18]
0.9379214148881518,0.9401005507256737,0.9378699835865363,0.935236060276425,0.9484298780261449,0.9247486415145133,0.9833345769475944,0.6912889528276348,0.7049939542312025,0.6911470490163388,0.6267538309877558,0.6376289750934099,0.6283845048587231,0.920251765193723,"[33, 34, 35, 37, 18, 22, 23, 24, 25, 28, 30]",[20]
0.9402406329084941,0.9423184857544155,0.9401831065891925,0.9379982820446061,0.9513844922779979,0.9272157943855847,0.983845274130101,0.5744571718852042,0.5916808205108794,0.5819015846538782,0.5221028806434446,0.5340881818097893,0.535742963913546,0.8940877808438488,"[33, 34, 35, 37, 18, 20, 23, 24, 25, 28, 30]",[22]
0.9386611148641679,0.940769925430814,0.938662808786012,0.9358199124371378,0.9492911895110581,0.9250819488478383,0.9835089542444138,0.6911427610397696,0.7091188502729172,0.6926800767882481,0.638298182572597,0.6537149444050645,0.6388572597209012,0.9209507741032859,"[33, 34, 35, 37, 18, 20, 22, 24, 25, 28, 30]",[23]
0.9376395360860824,0.9399811279159705,0.9376206037970743,0.9344268316374238,0.9486057703415861,0.9232626989109761,0.9832451945813883,0.6993223043142897,0.7049197435010359,0.7088702302768309,0.6479325375870665,0.6621477143301424,0.6532223397346926,0.9249809129838049,"[33, 34, 35, 37, 18, 20, 22, 23, 25, 28, 30]",[24]
0.9378017865902536,0.940020937939527,0.9377620372451313,0.9349029726112337,0.9487626834050003,0.9238876036184849,0.9832523774535238,0.6022299103481817,0.5974597514400143,0.6184850590687978,0.5617160911867426,0.5686035245942852,0.5694244464632046,0.9015299487355408,"[33, 34, 35, 37, 18, 20, 22, 23, 24, 28, 30]",[25]
0.9394995212951859,0.941674787726122,0.9394879691412751,0.9368215021264399,0.9504141447532101,0.9260256293062075,0.9837236975252941,0.7129733674308967,0.7120736066606771,0.716041126807657,0.6514456587086583,0.6596772533758282,0.6459273512467496,0.9264707859538663,"[33, 34, 35, 37, 18, 20, 22, 23, 24, 25, 30]",[28]
0.9384880180588783,0.9407176332164796,0.9384912779188113,0.9354718546874992,0.9493038430080523,0.9244914258044352,0.9834512566226744,0.6657934862936289,0.6722405721050536,0.6741352871017209,0.6133071815441407,0.6280513346390456,0.6142788967191348,0.9159854999793235,"[33, 34, 35, 37, 18, 20, 22, 23, 24, 25, 28]",[30]
0.938971806252291,0.941220479930239,0.9389183011871166,0.936431090987325,0.950096164084296,0.9255676134617792,0.9835522106005012,0.691054644373438,0.6871978086264249,0.6987749622419869,0.6363385551193685,0.6450178480859987,0.633569019753919,0.9221210118531176,"[34, 35, 37, 18, 20, 22, 23, 24, 25, 28, 30]",[33]
0.9381231813734286,0.9402444079020805,0.9380780150118617,0.9353236900821896,0.9488611664738874,0.9244963958811985,0.9833417018636392,0.580135116477615,0.6119089231533007,0.581692256341789,0.5217833465520771,0.535011626846891,0.5559958088345497,0.8947327740644431,"[33, 35, 37, 18, 20, 22, 23, 24, 25, 28, 30]",[34]
0.9351685179651803,0.9375510237710196,0.9351238417745605,0.932336821039956,0.9464844010970881,0.921168688144174,0.9825349452363437,0.6545589371857237,0.6647191652225666,0.6573414716853171,0.5881876931718054,0.599309359376868,0.5886529694325577,0.9129328406567202,"[33, 34, 37, 18, 20, 22, 23, 24, 25, 28, 30]",[35]
0.9369984037515495,0.93943969468532,0.936984332993418,0.9338255910316795,0.9482456902221253,0.9224913125652823,0.9830343680063155,0.6772971200943296,0.6910675908200831,0.6819450697883837,0.6163178595432847,0.6315033401595772,0.6170925145671242,0.9183825033308561,"[33, 34, 35, 18, 20, 22, 23, 24, 25, 28, 30]",[37]
